index,length,token_count,unique_words,type_token_ratio,Flesch_Reading_ease_score,average_syllables_per_word,average_sentence_length,percentage_monosyllabic_words,percentage_polysyllabic_words
28,36,55,30,0.8333333333333334,60.65000000000002,1.5833333333333333,18.0,0.75,0.1388888888888889
29,44,57,37,0.8409090909090909,14.29000000000002,2.090909090909091,22.0,0.5,0.3181818181818182
30,75,127,36,0.48,78.07098258706468,1.24,12.5,0.6666666666666666,0.04
31,142,176,86,0.6056338028169014,44.25999217527388,1.732394366197183,15.777777777777779,0.5845070422535211,0.24647887323943662
32,73,101,51,0.6986301369863014,74.74166233766235,1.452054794520548,14.6,0.7534246575342466,0.0821917808219178
33,53,105,30,0.5660377358490566,96.49400000000003,1.0566037735849056,10.6,0.7169811320754716,0.0
34,39,77,27,0.6923076923076923,90.13250000000001,0.9743589743589743,19.5,0.6666666666666666,0.0
35,38,44,33,0.868421052631579,31.64500000000004,1.5526315789473684,38.0,0.5789473684210527,0.18421052631578946
36,153,190,108,0.7058823529411765,33.70768046709131,1.7777777777777777,25.5,0.5686274509803921,0.20915032679738563
37,79,106,56,0.7088607594936709,46.25866666666667,1.7468354430379747,15.8,0.620253164556962,0.21518987341772153
38,44,81,33,0.75,85.86785714285715,1.2045454545454546,14.666666666666666,0.7954545454545454,0.022727272727272728
39,175,224,100,0.5714285714285714,53.732631147541014,1.6628571428571428,17.5,0.6285714285714286,0.13714285714285715
40,72,139,29,0.4027777777777778,85.48797483766234,1.4722222222222223,4.5,0.8888888888888888,0.09722222222222222
41,194,251,110,0.5670103092783505,53.04610119047621,1.4948453608247423,24.25,0.6030927835051546,0.11855670103092783
42,14,20,12,0.8571428571428571,71.76785714285715,1.4285714285714286,14.0,0.7142857142857143,0.07142857142857142
43,170,250,94,0.5529411764705883,65.87640156453718,1.5647058823529412,13.076923076923077,0.6705882352941176,0.1411764705882353
44,128,191,81,0.6328125,71.1262064676617,1.5390625,10.666666666666666,0.71875,0.1171875
45,107,157,62,0.5794392523364486,57.227025993883814,1.5794392523364487,17.833333333333332,0.7009345794392523,0.16822429906542055
46,60,102,50,0.8333333333333334,84.90000000000003,1.4,8.571428571428571,0.8,0.08333333333333333
47,134,174,68,0.5074626865671642,56.02277118644071,1.507462686567164,6.7,0.4701492537313433,0.17164179104477612
48,248,346,134,0.5403225806451613,44.51050795593639,1.8266129032258065,13.052631578947368,0.6008064516129032,0.2540322580645161
49,282,379,158,0.5602836879432624,38.00682432432433,1.8617021276595744,17.625,0.5886524822695035,0.22695035460992907
50,25,55,17,0.68,98.30600000000001,1.24,3.5714285714285716,0.76,0.0
51,80,114,51,0.6375,72.89000000000001,1.4625,11.428571428571429,0.7125,0.0625
52,89,121,55,0.6179775280898876,45.703577586206904,1.6067415730337078,22.25,0.6067415730337079,0.19101123595505617
53,90,113,64,0.7111111111111111,39.644848901098925,1.7222222222222223,22.5,0.6111111111111112,0.23333333333333334
54,94,148,58,0.6170212765957447,82.39143536875497,1.425531914893617,7.230769230769231,0.776595744680851,0.09574468085106383
55,18,38,13,0.7222222222222222,98.25250000000001,1.0555555555555556,9.0,0.7222222222222222,0.0
56,61,118,35,0.5737704918032787,98.74446949602125,1.1639344262295082,4.6923076923076925,0.7868852459016393,0.03278688524590164
57,26,36,24,0.9230769230769231,60.363333333333344,1.4615384615384615,26.0,0.6923076923076923,0.07692307692307693
58,56,99,31,0.5535714285714286,88.90207692307693,1.1785714285714286,11.2,0.6964285714285714,0.017857142857142856
59,83,115,55,0.6626506024096386,50.61785714285716,1.6987951807228916,13.833333333333334,0.5301204819277109,0.1566265060240964
60,54,72,42,0.7777777777777778,56.939473684210554,1.6296296296296295,18.0,0.7222222222222222,0.16666666666666666
61,336,463,175,0.5208333333333334,38.14119589805463,1.8422619047619047,17.68421052631579,0.5684523809523809,0.22916666666666666
62,127,152,84,0.6614173228346457,30.416045801526735,1.8267716535433072,25.4,0.5748031496062992,0.25196850393700787
63,48,69,42,0.875,63.69500000000001,1.5,16.0,0.7291666666666666,0.14583333333333334
64,545,681,275,0.5045871559633027,41.47559002433093,1.689908256880734,22.708333333333332,0.6,0.1981651376146789
65,58,109,32,0.5517241379310345,89.87487012987016,1.2758620689655173,5.2727272727272725,0.7241379310344828,0.05172413793103448
66,147,197,94,0.6394557823129252,47.614189189189204,1.6394557823129252,21.0,0.6530612244897959,0.17006802721088435
67,96,112,68,0.7083333333333334,51.39650773195876,1.5625,24.0,0.6145833333333334,0.13541666666666666
68,14,20,12,0.8571428571428571,77.81071428571428,1.3571428571428572,14.0,0.6428571428571429,0.0
69,180,223,110,0.6111111111111112,29.711233108108132,1.8666666666666667,22.5,0.5777777777777777,0.3111111111111111
70,12,28,10,0.8333333333333334,71.76785714285715,1.6666666666666667,12.0,0.6666666666666666,0.0
71,99,130,68,0.6868686868686869,63.267978547854796,1.5252525252525253,16.5,0.7272727272727273,0.16161616161616163
72,80,99,64,0.8,17.685853658536615,1.7875,40.0,0.575,0.2125
73,38,79,26,0.6842105263157895,104.05585526315791,1.1578947368421053,4.75,0.8421052631578947,0.0
74,14,20,12,0.8571428571428571,77.81071428571428,1.3571428571428572,14.0,0.6428571428571429,0.0
75,741,925,327,0.44129554655870445,56.855809931007684,1.5775978407557354,18.073170731707318,0.6383265856950068,0.1417004048582996
76,196,243,111,0.5663265306122449,34.586682692307704,1.7346938775510203,24.5,0.5816326530612245,0.21428571428571427
77,96,163,52,0.5416666666666666,73.18716129032259,1.4583333333333333,6.4,0.625,0.08333333333333333
78,14,20,12,0.8571428571428571,77.81071428571428,1.3571428571428572,14.0,0.6428571428571429,0.0
79,91,113,64,0.7032967032967034,42.58250000000004,1.7142857142857142,22.75,0.6263736263736264,0.23076923076923078
80,85,114,65,0.7647058823529411,57.049101123595534,1.6941176470588235,12.142857142857142,0.6470588235294118,0.16470588235294117
81,75,139,50,0.6666666666666666,79.66882251082254,1.48,5.0,0.72,0.09333333333333334
82,75,106,51,0.68,48.3728311688312,1.7333333333333334,15.0,0.6266666666666667,0.2
83,57,90,47,0.8245614035087719,54.329772727272754,1.4210526315789473,28.5,0.6666666666666666,0.10526315789473684
84,70,111,50,0.7142857142857143,19.87250000000003,2.0,17.5,0.5285714285714286,0.32857142857142857
85,31,46,29,0.9354838709677419,77.9625,1.3870967741935485,7.75,0.7741935483870968,0.16129032258064516
86,65,113,39,0.6,93.0119285714286,1.2307692307692308,6.5,0.7384615384615385,0.03076923076923077
87,135,179,94,0.6962962962962963,68.09086956521742,1.5555555555555556,9.642857142857142,0.6444444444444445,0.13333333333333333
88,282,393,161,0.5709219858156028,58.25091063015316,1.6205673758865249,11.75,0.6170212765957447,0.16666666666666666
89,74,109,45,0.6081081081081081,78.38775000000003,1.3108108108108107,18.5,0.7702702702702703,0.05405405405405406
90,25,53,17,0.68,98.00744565217391,1.12,6.25,0.72,0.0
91,46,81,23,0.5,85.39178571428573,1.1956521739130435,11.5,0.6304347826086957,0.0
92,176,231,95,0.5397727272727273,35.64171032357473,1.8409090909090908,16.0,0.5909090909090909,0.2897727272727273
93,31,48,25,0.8064516129032258,72.16022727272728,1.4838709677419355,15.5,0.8387096774193549,0.12903225806451613
94,17,27,15,0.8823529411764706,47.565,1.7647058823529411,17.0,0.5882352941176471,0.17647058823529413
95,108,156,74,0.6851851851851852,59.974230769230786,1.5,15.428571428571429,0.6759259259259259,0.18518518518518517
96,87,117,64,0.735632183908046,32.26872727272729,1.8735632183908046,17.4,0.5057471264367817,0.25287356321839083
97,25,43,22,0.88,44.69666666666669,1.72,25.0,0.8,0.2
98,50,81,36,0.72,56.70000000000002,1.5,10.0,0.52,0.14
99,60,76,39,0.65,37.32964516129036,1.9166666666666667,12.0,0.6,0.2833333333333333
100,29,39,19,0.6551724137931034,71.89925000000002,1.3103448275862069,7.25,0.4827586206896552,0.06896551724137931
101,32,47,28,0.875,71.75208333333336,1.46875,10.666666666666666,0.625,0.09375
102,20,32,17,0.85,75.32035714285716,1.5,10.0,0.65,0.05
103,86,126,65,0.7558139534883721,63.75887931034484,1.5348837209302326,14.333333333333334,0.6395348837209303,0.11627906976744186
104,207,272,109,0.5265700483091788,51.187119565217415,1.6328502415458936,17.25,0.6328502415458938,0.1932367149758454
105,14,28,11,0.7857142857142857,71.76785714285715,1.4285714285714286,14.0,0.5714285714285714,0.0
106,227,299,115,0.5066079295154186,50.40252268602541,1.7400881057268722,11.947368421052632,0.6651982378854625,0.22026431718061673
107,14,20,12,0.8571428571428571,77.81071428571428,1.3571428571428572,14.0,0.6428571428571429,0.0
108,221,271,94,0.4253393665158371,61.36601190476193,1.5158371040723981,18.416666666666668,0.6832579185520362,0.16289592760180996
109,47,63,34,0.723404255319149,66.16433823529414,1.6382978723404256,11.75,0.7021276595744681,0.1702127659574468
110,118,138,72,0.6101694915254238,40.964670868347355,1.7372881355932204,19.666666666666668,0.5423728813559322,0.2033898305084746
111,37,70,18,0.4864864864864865,103.15108108108109,1.162162162162162,5.285714285714286,0.8378378378378378,0.0
112,22,30,20,0.9090909090909091,61.45045454545455,1.4545454545454546,22.0,0.6363636363636364,0.045454545454545456
113,483,653,250,0.5175983436853002,56.96871273712742,1.5817805383022774,17.88888888888889,0.6190476190476191,0.12629399585921325
114,24,47,22,0.9166666666666666,95.56439393939395,1.125,8.0,0.7083333333333334,0.0
115,471,612,218,0.46284501061571126,65.98230718685834,1.4798301486199574,18.84,0.7154989384288747,0.09554140127388536
116,59,122,37,0.6271186440677966,60.129999999999995,0.9322033898305084,59.0,0.6610169491525424,0.0
117,14,20,13,0.9285714285714286,77.81071428571428,1.3571428571428572,14.0,0.6428571428571429,0.0
118,280,367,166,0.5928571428571429,47.4405263157895,1.6857142857142857,18.666666666666668,0.6107142857142858,0.19285714285714287
119,208,289,118,0.5673076923076923,46.28277173913045,1.6826923076923077,17.333333333333332,0.5625,0.16826923076923078
120,85,123,60,0.7058823529411765,66.64986206896553,1.4823529411764707,17.0,0.7411764705882353,0.1411764705882353
121,252,302,148,0.5873015873015873,50.77747728649305,1.623015873015873,19.384615384615383,0.6388888888888888,0.16666666666666666
122,48,86,31,0.6458333333333334,97.76001976284586,1.1875,4.363636363636363,0.7291666666666666,0.0
123,310,429,159,0.5129032258064516,37.5337669902913,1.7483870967741935,20.666666666666668,0.6,0.2129032258064516
124,66,117,29,0.4393939393939394,90.70976086956523,1.3484848484848484,6.6,0.8333333333333334,0.045454545454545456
125,212,267,141,0.6650943396226415,41.44245639534887,1.6556603773584906,26.5,0.6273584905660378,0.16981132075471697
126,43,75,27,0.627906976744186,30.2334210526316,1.441860465116279,43.0,0.5348837209302325,0.11627906976744186
127,421,582,202,0.47980997624703087,63.01158587041377,1.5510688836104514,14.033333333333333,0.6532066508313539,0.14489311163895488
128,163,200,93,0.5705521472392638,39.57117099135067,1.7975460122699387,18.11111111111111,0.5460122699386503,0.20245398773006135
129,31,56,22,0.7096774193548387,70.63250000000004,1.5806451612903225,15.5,0.8387096774193549,0.0967741935483871
130,12,24,10,0.8333333333333334,93.32690476190476,1.5,4.0,0.8333333333333334,0.0
131,77,132,39,0.5064935064935064,70.105,1.3766233766233766,12.833333333333334,0.6623376623376623,0.11688311688311688
132,60,90,41,0.6833333333333333,62.75790322580647,1.65,8.571428571428571,0.6666666666666666,0.16666666666666666
133,85,137,56,0.6588235294117647,67.27750000000003,1.423529411764706,12.142857142857142,0.6,0.08235294117647059
134,48,66,40,0.8333333333333334,66.73333333333335,1.4375,16.0,0.6458333333333334,0.08333333333333333
135,51,92,44,0.8627450980392157,50.470769230769264,1.7254901960784315,12.75,0.5686274509803921,0.17647058823529413
136,14,28,12,0.8571428571428571,77.81071428571428,1.3571428571428572,14.0,0.6428571428571429,0.0
137,115,144,67,0.5826086956521739,43.98872413793106,1.6608695652173913,23.0,0.5826086956521739,0.1565217391304348
138,269,393,143,0.5315985130111525,70.00457473817838,1.5018587360594795,11.695652173913043,0.6468401486988847,0.10037174721189591
139,54,66,41,0.7592592592592593,69.7866666666667,1.4259259259259258,18.0,0.7222222222222222,0.1111111111111111
140,60,95,50,0.8333333333333334,53.28637096774196,1.6833333333333333,15.0,0.65,0.16666666666666666
141,14,20,12,0.8571428571428571,65.72500000000001,1.5,14.0,0.6428571428571429,0.07142857142857142
142,45,91,31,0.6888888888888889,69.79,0.9333333333333333,45.0,0.6222222222222222,0.0
143,220,280,136,0.6181818181818182,36.63366028708137,1.8272727272727274,20.0,0.5772727272727273,0.2636363636363636
144,49,64,37,0.7551020408163265,56.252000000000024,1.510204081632653,24.5,0.673469387755102,0.14285714285714285
145,11,19,8,0.7272727272727273,76.50153846153849,1.6363636363636365,11.0,0.7272727272727273,0.0
146,182,281,95,0.521978021978022,65.27488888888891,1.3846153846153846,20.22222222222222,0.6868131868131868,0.0989010989010989
147,71,113,51,0.7183098591549296,65.27266666666668,1.6619718309859155,7.888888888888889,0.704225352112676,0.18309859154929578
148,12,27,11,0.9166666666666666,77.81071428571428,1.5833333333333333,12.0,0.75,0.0
149,38,51,32,0.8421052631578947,61.70045045045046,1.5263157894736843,12.666666666666666,0.631578947368421,0.13157894736842105
150,86,107,54,0.627906976744186,46.68918181818182,1.7209302325581395,17.2,0.6511627906976745,0.20930232558139536
151,65,106,37,0.5692307692307692,86.95189890710384,1.2153846153846153,10.833333333333334,0.7230769230769231,0.03076923076923077
152,66,121,32,0.48484848484848486,102.69745192307693,1.1363636363636365,5.076923076923077,0.8181818181818182,0.015151515151515152
153,25,53,16,0.64,104.46983333333337,1.16,4.166666666666667,0.84,0.0
154,129,208,73,0.5658914728682171,82.23000000000003,1.3565891472868217,7.166666666666667,0.7131782945736435,0.07751937984496124
155,200,291,116,0.58,68.58030487804879,1.495,14.285714285714286,0.705,0.13
156,83,137,45,0.5421686746987951,101.05818681318684,1.0,6.384615384615385,0.7590361445783133,0.04819277108433735
157,57,81,34,0.5964912280701754,81.26232758620691,1.3333333333333333,14.25,0.7719298245614035,0.07017543859649122
158,60,84,47,0.7833333333333333,65.47167213114756,1.55,12.0,0.7,0.16666666666666666
159,95,132,68,0.7157894736842105,30.41044354838712,1.768421052631579,23.75,0.5473684210526316,0.2631578947368421
160,177,216,106,0.5988700564971752,40.51016759776536,1.6779661016949152,25.285714285714285,0.5932203389830508,0.1807909604519774
161,350,502,209,0.5971428571428572,59.47703133704738,1.5657142857142856,17.5,0.66,0.13142857142857142
162,16,25,16,1.0,5.296428571428578,1.9375,16.0,0.25,0.375
163,91,141,64,0.7032967032967034,40.78250000000003,1.7362637362637363,22.75,0.6593406593406593,0.21978021978021978
164,34,49,27,0.7941176470588235,63.585000000000036,1.1764705882352942,34.0,0.6470588235294118,0.029411764705882353
165,63,102,48,0.7619047619047619,67.85977401129944,1.3174603174603174,21.0,0.6984126984126984,0.07936507936507936
166,44,76,25,0.5681818181818182,95.32393292682929,1.1136363636363635,11.0,0.75,0.0
167,312,383,185,0.592948717948718,38.1367936736161,1.7467948717948718,24.0,0.6089743589743589,0.1987179487179487
168,45,60,37,0.8222222222222222,38.62384057971016,1.8444444444444446,15.0,0.5777777777777777,0.3111111111111111
169,87,128,54,0.6206896551724138,77.9625,1.4827586206896552,7.25,0.735632183908046,0.12643678160919541
170,37,72,20,0.5405405405405406,98.47943181818182,1.054054054054054,9.25,0.7297297297297297,0.0
171,45,81,34,0.7555555555555555,88.47721153846153,1.1111111111111112,11.25,0.6222222222222222,0.0
172,73,123,42,0.5753424657534246,62.60033098591549,1.5753424657534247,7.3,0.6027397260273972,0.1506849315068493
173,54,94,37,0.6851851851851852,94.70500000000001,1.0185185185185186,7.714285714285714,0.6111111111111112,0.0
174,92,108,65,0.7065217391304348,38.45545787545791,1.608695652173913,30.666666666666668,0.6304347826086957,0.21739130434782608
175,67,94,50,0.746268656716418,60.963928571428596,1.5820895522388059,16.75,0.7014925373134329,0.14925373134328357
176,59,122,37,0.6271186440677966,60.129999999999995,0.9322033898305084,59.0,0.6610169491525424,0.0
177,36,44,32,0.8888888888888888,19.03,1.75,36.0,0.5,0.2777777777777778
178,57,106,32,0.5614035087719298,89.16938871473356,1.3508771929824561,5.181818181818182,0.7368421052631579,0.05263157894736842
179,162,226,107,0.6604938271604939,52.092883233532945,1.6790123456790123,16.2,0.654320987654321,0.1728395061728395
180,50,67,37,0.74,65.16823529411766,1.5,16.666666666666668,0.74,0.16
181,259,316,148,0.5714285714285714,33.853293233082724,1.7722007722007722,25.9,0.5984555984555985,0.1969111969111969
182,303,488,156,0.5148514851485149,44.15432747148293,1.3267326732673268,37.875,0.5643564356435643,0.09570957095709572
183,109,137,74,0.6788990825688074,24.731190476190505,1.981651376146789,18.166666666666668,0.5137614678899083,0.28440366972477066
184,171,229,117,0.6842105263157895,57.586059431524575,1.543859649122807,19.0,0.6140350877192983,0.13450292397660818
185,51,68,40,0.7843137254901961,26.699764150943395,1.8823529411764706,25.5,0.6470588235294118,0.27450980392156865
186,172,219,107,0.622093023255814,51.25546031746035,1.6337209302325582,19.11111111111111,0.622093023255814,0.14534883720930233
187,85,119,54,0.6352941176470588,61.9268351648352,1.6,17.0,0.7294117647058823,0.16470588235294117
188,58,75,38,0.6551724137931034,40.98177631578949,1.7586206896551724,14.5,0.5689655172413793,0.25862068965517243
189,22,36,15,0.6818181818181818,90.935,1.1363636363636365,11.0,0.6818181818181818,0.0
190,70,79,53,0.7571428571428571,51.29535714285717,1.6285714285714286,17.5,0.6571428571428571,0.22857142857142856
191,59,89,47,0.7966101694915254,37.32964516129036,1.9491525423728813,11.8,0.5254237288135594,0.2711864406779661
192,92,125,64,0.6956521739130435,62.73465206185567,1.4891304347826086,23.0,0.7391304347826086,0.07608695652173914
193,87,114,63,0.7241379310344828,58.22554545454548,1.5632183908045978,17.4,0.6896551724137931,0.11494252873563218
194,412,516,219,0.5315533980582524,49.038157894736855,1.6310679611650485,21.68421052631579,0.6407766990291263,0.16747572815533981
195,113,160,78,0.6902654867256637,30.63487288135596,1.8053097345132743,28.25,0.5575221238938053,0.20353982300884957
196,71,108,53,0.7464788732394366,49.182117117117144,1.6338028169014085,23.666666666666668,0.7464788732394366,0.16901408450704225
197,166,276,82,0.4939759036144578,77.19974564926375,1.4216867469879517,9.222222222222221,0.6927710843373494,0.06626506024096386
198,38,69,21,0.5526315789473685,90.12830645161293,0.9736842105263158,19.0,0.6578947368421053,0.0
199,16,24,14,0.875,68.9825,1.4375,16.0,0.625,0.0625
200,113,182,59,0.5221238938053098,58.03000000000003,1.168141592920354,37.666666666666664,0.584070796460177,0.02654867256637168
201,127,163,83,0.6535433070866141,53.19322834645672,1.5984251968503937,18.142857142857142,0.6456692913385826,0.16535433070866143
202,192,257,95,0.4947916666666667,62.53675000000004,1.5520833333333333,12.8,0.6666666666666666,0.15104166666666666
203,25,33,23,0.92,52.86800000000002,1.52,25.0,0.6,0.12
204,222,327,129,0.581081081081081,50.01826086956524,1.7162162162162162,15.857142857142858,0.5945945945945946,0.17117117117117117
205,50,68,36,0.72,41.022333333333364,1.76,16.666666666666668,0.62,0.26
206,27,52,18,0.6666666666666666,99.01571428571431,0.9259259259259259,9.0,0.6296296296296297,0.0
207,61,94,50,0.819672131147541,38.20187500000003,1.6885245901639345,30.5,0.6065573770491803,0.14754098360655737
208,38,79,33,0.868421052631579,73.40813725490199,1.2894736842105263,12.666666666666666,0.6052631578947368,0.10526315789473684
209,95,128,76,0.8,40.78250000000003,1.6631578947368422,23.75,0.5263157894736842,0.16842105263157894
210,151,236,80,0.5298013245033113,70.1782997762864,1.509933774834437,7.190476190476191,0.6291390728476821,0.11920529801324503
211,63,102,31,0.49206349206349204,86.44399717514126,1.2222222222222223,10.5,0.6825396825396826,0.031746031746031744
212,20,29,19,0.95,59.63500000000003,1.5,20.0,0.6,0.1
213,50,62,36,0.72,34.021923076923116,1.8,25.0,0.56,0.24
214,36,67,29,0.8055555555555556,89.9344117647059,1.25,5.142857142857143,0.7222222222222222,0.05555555555555555
215,296,357,164,0.5540540540540541,66.22284547461372,1.4493243243243243,19.733333333333334,0.7364864864864865,0.11148648648648649
216,178,223,93,0.5224719101123596,61.68145615183248,1.5337078651685394,22.25,0.7528089887640449,0.09550561797752809
217,39,71,21,0.5384615384615384,102.77833333333334,1.1794871794871795,6.5,0.8717948717948718,0.0
218,45,68,35,0.7777777777777778,59.56221739130439,1.6666666666666667,9.0,0.6666666666666666,0.24444444444444444
219,191,263,121,0.6335078534031413,54.22122377622381,1.6806282722513088,14.692307692307692,0.643979057591623,0.2094240837696335
220,157,228,103,0.6560509554140127,27.198333333333352,1.9681528662420382,17.444444444444443,0.5796178343949044,0.27388535031847133
221,210,276,113,0.5380952380952381,38.65493661971834,1.7571428571428571,21.0,0.6190476190476191,0.22380952380952382
222,42,67,34,0.8095238095238095,45.980362318840605,1.880952380952381,14.0,0.7380952380952381,0.23809523809523808
223,87,131,59,0.6781609195402298,36.914171348314625,1.7816091954022988,21.75,0.6206896551724138,0.25287356321839083
224,35,57,29,0.8285714285714286,56.005000000000024,1.6857142857142857,11.666666666666666,0.6285714285714286,0.2
225,51,62,39,0.7647058823529411,49.48400000000001,1.5294117647058822,25.5,0.7058823529411765,0.17647058823529413
226,68,117,49,0.7205882352941176,83.55714285714288,1.25,9.714285714285714,0.7058823529411765,0.07352941176470588
227,169,209,102,0.6035502958579881,64.81522727272727,1.4733727810650887,21.125,0.7514792899408284,0.11834319526627218
228,49,77,39,0.7959183673469388,76.97525000000002,1.489795918367347,6.125,0.6530612244897959,0.10204081632653061
229,18,35,13,0.7222222222222222,98.25250000000001,1.0555555555555556,9.0,0.7222222222222222,0.0
230,46,77,29,0.6304347826086957,61.401842105263185,1.0434782608695652,46.0,0.6086956521739131,0.0
231,212,356,75,0.35377358490566035,81.89666666666666,1.4103773584905661,7.571428571428571,0.7877358490566038,0.07547169811320754
232,14,20,11,0.7857142857142857,83.85357142857143,1.2857142857142858,14.0,0.7142857142857143,0.0
233,14,20,12,0.8571428571428571,83.85357142857143,1.2857142857142858,14.0,0.7142857142857143,0.0
234,53,83,28,0.5283018867924528,55.880000000000024,1.0566037735849056,53.0,0.6981132075471698,0.03773584905660377
235,53,85,32,0.6037735849056604,56.42500000000001,1.0377358490566038,53.0,0.6415094339622641,0.018867924528301886
236,78,92,58,0.7435897435897436,29.603333333333353,1.8205128205128205,26.0,0.5128205128205128,0.19230769230769232
237,135,166,89,0.6592592592592592,28.698571428571427,1.7481481481481482,33.75,0.6074074074074074,0.2074074074074074
238,141,200,91,0.6453900709219859,44.93103583916084,1.7234042553191489,17.625,0.574468085106383,0.2127659574468085
239,13,24,11,0.8461538461538461,77.81071428571428,1.4615384615384615,13.0,0.6923076923076923,0.0
240,114,134,80,0.7017543859649122,48.14692307692309,1.719298245614035,16.285714285714285,0.5789473684210527,0.19298245614035087
241,65,108,39,0.6,31.03181818181821,1.2,65.0,0.5846153846153846,0.06153846153846154
242,129,166,93,0.7209302325581395,68.56741228070176,1.4108527131782946,21.5,0.7286821705426356,0.06201550387596899
243,207,285,129,0.6231884057971014,34.906023835319644,1.8888888888888888,15.923076923076923,0.5458937198067633,0.26570048309178745
244,170,222,116,0.6823529411764706,39.50091131284918,1.8,21.25,0.6352941176470588,0.18823529411764706
245,16,33,11,0.6875,98.25250000000001,1.1875,8.0,0.8125,0.0
246,128,156,69,0.5390625,59.29083333333334,1.5546875,21.333333333333332,0.7421875,0.171875
247,59,108,41,0.6949152542372882,80.09764705882354,1.11864406779661,19.666666666666668,0.6271186440677966,0.01694915254237288
248,287,398,168,0.5853658536585366,66.37225000000001,1.5505226480836236,9.566666666666666,0.6411149825783972,0.15331010452961671
249,66,91,48,0.7272727272727273,66.9653432835821,1.5151515151515151,13.2,0.696969696969697,0.13636363636363635
250,301,415,151,0.5016611295681063,39.53480769230771,1.8073089700996678,18.8125,0.627906976744186,0.25249169435215946
251,35,43,27,0.7714285714285715,85.13535714285716,1.2285714285714286,17.5,0.8571428571428571,0.08571428571428572
252,60,99,46,0.7666666666666667,81.66982456140352,1.3333333333333333,6.666666666666667,0.6666666666666666,0.06666666666666667
253,30,39,29,0.9666666666666667,6.19357142857146,1.9,30.0,0.43333333333333335,0.3
254,139,175,92,0.6618705035971223,28.935686274509834,1.79136690647482,23.166666666666668,0.5323741007194245,0.2446043165467626
255,61,84,46,0.7540983606557377,68.94000000000003,1.4262295081967213,15.25,0.6557377049180327,0.08196721311475409
256,505,649,228,0.4514851485148515,60.657857142857154,1.508910891089109,18.035714285714285,0.6594059405940594,0.13465346534653466
257,71,113,46,0.647887323943662,80.90452425373137,1.3098591549295775,8.875,0.704225352112676,0.056338028169014086
