SLURM NODE: kn055
[I 2026-03-07 06:30:40,331] Using an existing study with name 'SST-2-Chefer_importance' instead of creating a new one.
[UPDATE] 50 completed trials using a random sampler. Switching from random to TPE sampling.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 128, 'edge_threshold': 0.5, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4, 'learning_rate': 0.001, 'weight_decay': 0.0001}
[I 2026-03-07 12:05:42,077] Trial 200 finished with value: 0.9185779816513762 and parameters: {'batch_size': 64, 'edge_threshold': 0.6, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.1, 'learning_rate': 0.0001, 'weight_decay': 0.0001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 12:46:45,902] Trial 201 finished with value: 0.9139908256880734 and parameters: {'batch_size': 64, 'edge_threshold': 0.5, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 128, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.001, 'weight_decay': 0.001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 13:28:12,452] Trial 202 finished with value: 0.9105504587155964 and parameters: {'batch_size': 64, 'edge_threshold': 0.5, 'node_threshold': 0.5, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.001, 'weight_decay': 0.0001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 14:16:59,847] Trial 203 finished with value: 0.9197247706422018 and parameters: {'batch_size': 32, 'edge_threshold': 0.6, 'node_threshold': 0.9, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4, 'learning_rate': 0.0001, 'weight_decay': 1e-06}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 15:06:30,665] Trial 204 finished with value: 0.9002293577981652 and parameters: {'batch_size': 32, 'edge_threshold': 0.6, 'node_threshold': 0.9, 'attention_heads': 1, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4, 'learning_rate': 0.0001, 'weight_decay': 0.001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 15:56:20,031] Trial 205 finished with value: 0.9174311926605505 and parameters: {'batch_size': 32, 'edge_threshold': 0.6, 'node_threshold': 0.9, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4, 'learning_rate': 0.001, 'weight_decay': 0.001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 16:46:38,243] Trial 206 finished with value: 0.9094036697247706 and parameters: {'batch_size': 32, 'edge_threshold': 0.6, 'node_threshold': 0.95, 'attention_heads': 4, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 17:27:42,800] Trial 207 finished with value: 0.9220183486238532 and parameters: {'batch_size': 64, 'edge_threshold': 0.95, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.0003, 'weight_decay': 0.0001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 17:27:43,485] Trial 208 pruned. Duplicate hyper-parameters, same as those used in trial 207: {'batch_size': 64, 'edge_threshold': 0.95, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.0003, 'weight_decay': 0.0001}.
[I 2026-03-07 18:19:09,744] Trial 209 finished with value: 0.9139908256880734 and parameters: {'batch_size': 32, 'edge_threshold': 0.7, 'node_threshold': 0.8, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.001, 'weight_decay': 1e-05}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 19:01:49,566] Trial 210 finished with value: 0.9139908256880734 and parameters: {'batch_size': 64, 'edge_threshold': 0.6, 'node_threshold': 0.9, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.0001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 19:45:51,273] Trial 211 finished with value: 0.9185779816513762 and parameters: {'batch_size': 64, 'edge_threshold': 0.8, 'node_threshold': 0.8, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.0001}. Best is trial 104 with value: 0.9254587155963303.
[I 2026-03-07 20:29:40,371] Trial 212 finished with value: 0.9197247706422018 and parameters: {'batch_size': 64, 'edge_threshold': 0.5, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3, 'learning_rate': 0.0003, 'weight_decay': 0.001}. Best is trial 104 with value: 0.9254587155963303.

[UPDATE] Unbound limits: {'batch_size': (np.int64(32), np.int64(128)), 'edge_threshold': (np.float64(0.5), np.float64(0.9)), 'node_threshold': (np.float64(0.9), np.float64(0.95)), 'attention_heads': (np.int64(1), np.int64(8)), 'hidden_dimension': (np.int64(32), np.int64(128)), 'number_of_hidden_layers': (np.int64(0), np.int64(2)), 'dropout_rate': (np.float64(0.2), np.float64(0.4)), 'learning_rate': (np.float64(1e-05), np.float64(0.001)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-03-07 20:29:41,158] A new study created in RDB with name: SST-2-Chefer_importance-unbound
[I 2026-03-07 20:29:41,286] Trial 0 finished with value: 0.9254587155963303 and parameters: {'batch_size': 64, 'edge_threshold': 0.8, 'node_threshold': 0.95, 'attention_heads': 1, 'hidden_dimension': 128, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.001, 'weight_decay': 1e-06}.
[I 2026-03-07 20:29:41,286] Trial 1 finished with value: 0.9231651376146789 and parameters: {'batch_size': 64, 'edge_threshold': 0.5, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.0001}.
[I 2026-03-07 20:29:41,286] Trial 2 finished with value: 0.9231651376146789 and parameters: {'batch_size': 64, 'edge_threshold': 0.6, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.0001}.
[I 2026-03-07 21:16:38,247] Trial 3 finished with value: 0.5481651376146789 and parameters: {'batch_size': 64, 'edge_threshold': 0.88, 'node_threshold': 0.9400000000000001, 'attention_heads': 5, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2116167224336399, 'learning_rate': 0.0005399484409787432, 'weight_decay': 6.358358856676247e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-07 22:04:13,526] Trial 4 finished with value: 0.5206422018348624 and parameters: {'batch_size': 104, 'edge_threshold': 0.5, 'node_threshold': 0.95, 'attention_heads': 7, 'hidden_dimension': 52, 'number_of_hidden_layers': 0, 'dropout_rate': 0.23668090197068678, 'learning_rate': 4.059611610484306e-05, 'weight_decay': 3.752055855124284e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-07 22:43:54,962] Trial 5 finished with value: 0.9059633027522935 and parameters: {'batch_size': 72, 'edge_threshold': 0.61, 'node_threshold': 0.93, 'attention_heads': 2, 'hidden_dimension': 60, 'number_of_hidden_layers': 1, 'dropout_rate': 0.2912139968434072, 'learning_rate': 0.00037183641805732076, 'weight_decay': 3.972110727381911e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-07 23:26:32,374] Trial 6 finished with value: 0.5435779816513762 and parameters: {'batch_size': 80, 'edge_threshold': 0.74, 'node_threshold': 0.9, 'attention_heads': 5, 'hidden_dimension': 48, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3897771074506667, 'learning_rate': 0.0008536189862866829, 'weight_decay': 0.0002661901888489054}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 00:09:02,310] Trial 7 finished with value: 0.911697247706422 and parameters: {'batch_size': 56, 'edge_threshold': 0.54, 'node_threshold': 0.9400000000000001, 'attention_heads': 4, 'hidden_dimension': 43, 'number_of_hidden_layers': 1, 'dropout_rate': 0.2068777042230437, 'learning_rate': 0.000658628931758311, 'weight_decay': 5.975027999960295e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 00:48:39,762] Trial 8 finished with value: 0.9151376146788991 and parameters: {'batch_size': 96, 'edge_threshold': 0.62, 'node_threshold': 0.93, 'attention_heads': 5, 'hidden_dimension': 49, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35502656467222293, 'learning_rate': 0.0007568292060167617, 'weight_decay': 0.00048359527764659497}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 01:30:59,227] Trial 9 finished with value: 0.5275229357798165 and parameters: {'batch_size': 88, 'edge_threshold': 0.87, 'node_threshold': 0.9, 'attention_heads': 2, 'hidden_dimension': 36, 'number_of_hidden_layers': 0, 'dropout_rate': 0.27773545793789645, 'learning_rate': 3.488976654890367e-05, 'weight_decay': 0.0003063462210622083}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 03:18:04,357] Trial 10 finished with value: 0.5412844036697247 and parameters: {'batch_size': 64, 'edge_threshold': 0.61, 'node_threshold': 0.93, 'attention_heads': 2, 'hidden_dimension': 109, 'number_of_hidden_layers': 0, 'dropout_rate': 0.39737738732010347, 'learning_rate': 0.0003503398491158688, 'weight_decay': 3.945908811099999e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 04:24:18,973] Trial 11 finished with value: 0.5573394495412844 and parameters: {'batch_size': 32, 'edge_threshold': 0.8300000000000001, 'node_threshold': 0.9400000000000001, 'attention_heads': 6, 'hidden_dimension': 106, 'number_of_hidden_layers': 0, 'dropout_rate': 0.27169314570885456, 'learning_rate': 1.70505392602693e-05, 'weight_decay': 0.00038842777547031416}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 05:02:41,087] Trial 12 finished with value: 0.9105504587155964 and parameters: {'batch_size': 96, 'edge_threshold': 0.63, 'node_threshold': 0.9, 'attention_heads': 3, 'hidden_dimension': 63, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32751149427104265, 'learning_rate': 0.000594874681321977, 'weight_decay': 2.6100256506134754e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 05:48:53,975] Trial 13 finished with value: 0.9151376146788991 and parameters: {'batch_size': 40, 'edge_threshold': 0.79, 'node_threshold': 0.9400000000000001, 'attention_heads': 5, 'hidden_dimension': 106, 'number_of_hidden_layers': 1, 'dropout_rate': 0.30454656587639883, 'learning_rate': 7.162786999897333e-05, 'weight_decay': 1.1919481947918734e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 06:35:25,217] Trial 14 finished with value: 0.9151376146788991 and parameters: {'batch_size': 40, 'edge_threshold': 0.51, 'node_threshold': 0.93, 'attention_heads': 3, 'hidden_dimension': 81, 'number_of_hidden_layers': 2, 'dropout_rate': 0.249858445829775, 'learning_rate': 6.618595597183474e-05, 'weight_decay': 0.0001847793417351927}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 07:19:20,970] Trial 15 finished with value: 0.9128440366972477 and parameters: {'batch_size': 48, 'edge_threshold': 0.53, 'node_threshold': 0.91, 'attention_heads': 2, 'hidden_dimension': 122, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32668075130208474, 'learning_rate': 0.0005532496914298506, 'weight_decay': 0.0002576417442523316}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 08:17:37,845] Trial 16 finished with value: 0.5298165137614679 and parameters: {'batch_size': 48, 'edge_threshold': 0.86, 'node_threshold': 0.93, 'attention_heads': 7, 'hidden_dimension': 118, 'number_of_hidden_layers': 0, 'dropout_rate': 0.22201038490553537, 'learning_rate': 2.8567374298471872e-05, 'weight_decay': 1.9112758217777896e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 08:57:19,878] Trial 17 finished with value: 0.5275229357798165 and parameters: {'batch_size': 112, 'edge_threshold': 0.8500000000000001, 'node_threshold': 0.9, 'attention_heads': 5, 'hidden_dimension': 72, 'number_of_hidden_layers': 0, 'dropout_rate': 0.22397307346673656, 'learning_rate': 4.7340227734041895e-05, 'weight_decay': 0.0006741074265640696}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 09:38:35,653] Trial 18 finished with value: 0.9128440366972477 and parameters: {'batch_size': 64, 'edge_threshold': 0.71, 'node_threshold': 0.9400000000000001, 'attention_heads': 3, 'hidden_dimension': 126, 'number_of_hidden_layers': 2, 'dropout_rate': 0.2503564591650729, 'learning_rate': 9.874088417386235e-05, 'weight_decay': 7.991621920384356e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 10:32:26,984] Trial 19 finished with value: 0.5344036697247706 and parameters: {'batch_size': 56, 'edge_threshold': 0.51, 'node_threshold': 0.93, 'attention_heads': 5, 'hidden_dimension': 36, 'number_of_hidden_layers': 0, 'dropout_rate': 0.38165317719333075, 'learning_rate': 3.0138649046798015e-05, 'weight_decay': 2.720724805948669e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 11:17:19,484] Trial 20 finished with value: 0.5412844036697247 and parameters: {'batch_size': 80, 'edge_threshold': 0.9, 'node_threshold': 0.91, 'attention_heads': 6, 'hidden_dimension': 105, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3456432697223719, 'learning_rate': 5.439591236568524e-05, 'weight_decay': 7.887102624766475e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 12:02:32,604] Trial 21 finished with value: 0.5252293577981652 and parameters: {'batch_size': 96, 'edge_threshold': 0.71, 'node_threshold': 0.9, 'attention_heads': 7, 'hidden_dimension': 63, 'number_of_hidden_layers': 0, 'dropout_rate': 0.20815502831095278, 'learning_rate': 0.000151979806200342, 'weight_decay': 0.00010781845035122267}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 13:01:03,151] Trial 22 finished with value: 0.9128440366972477 and parameters: {'batch_size': 32, 'edge_threshold': 0.7, 'node_threshold': 0.91, 'attention_heads': 6, 'hidden_dimension': 48, 'number_of_hidden_layers': 2, 'dropout_rate': 0.2773470692601075, 'learning_rate': 0.0007472397689332936, 'weight_decay': 2.585608890731339e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 13:50:55,474] Trial 23 finished with value: 0.9094036697247706 and parameters: {'batch_size': 72, 'edge_threshold': 0.59, 'node_threshold': 0.95, 'attention_heads': 2, 'hidden_dimension': 109, 'number_of_hidden_layers': 1, 'dropout_rate': 0.31389541597842663, 'learning_rate': 0.0007261066571747623, 'weight_decay': 2.5537986178636034e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 14:36:31,683] Trial 24 finished with value: 0.5481651376146789 and parameters: {'batch_size': 64, 'edge_threshold': 0.77, 'node_threshold': 0.95, 'attention_heads': 1, 'hidden_dimension': 118, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2337491935062223, 'learning_rate': 0.0006318269958869543, 'weight_decay': 1.1116673371994664e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 15:16:47,038] Trial 25 finished with value: 0.9071100917431193 and parameters: {'batch_size': 72, 'edge_threshold': 0.5700000000000001, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 82, 'number_of_hidden_layers': 1, 'dropout_rate': 0.30644838500996757, 'learning_rate': 3.755789941764181e-05, 'weight_decay': 0.00037631030818673403}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 15:53:13,015] Trial 26 finished with value: 0.9139908256880734 and parameters: {'batch_size': 128, 'edge_threshold': 0.5, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 41, 'number_of_hidden_layers': 1, 'dropout_rate': 0.32997198790895904, 'learning_rate': 0.00022705665695942051, 'weight_decay': 5.039476792910958e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 16:35:26,444] Trial 27 finished with value: 0.908256880733945 and parameters: {'batch_size': 56, 'edge_threshold': 0.66, 'node_threshold': 0.95, 'attention_heads': 1, 'hidden_dimension': 117, 'number_of_hidden_layers': 2, 'dropout_rate': 0.27136304784192444, 'learning_rate': 0.000419882423345178, 'weight_decay': 1.0212099280508382e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 17:15:14,039] Trial 28 finished with value: 0.9185779816513762 and parameters: {'batch_size': 72, 'edge_threshold': 0.77, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 85, 'number_of_hidden_layers': 1, 'dropout_rate': 0.29501033384633607, 'learning_rate': 0.0006503422547199573, 'weight_decay': 5.2299456485665296e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 17:56:33,309] Trial 29 finished with value: 0.9071100917431193 and parameters: {'batch_size': 64, 'edge_threshold': 0.58, 'node_threshold': 0.95, 'attention_heads': 2, 'hidden_dimension': 109, 'number_of_hidden_layers': 2, 'dropout_rate': 0.33637412225544866, 'learning_rate': 0.0005827750161675533, 'weight_decay': 5.978297220507959e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 18:40:22,227] Trial 30 finished with value: 0.9128440366972477 and parameters: {'batch_size': 56, 'edge_threshold': 0.5, 'node_threshold': 0.95, 'attention_heads': 3, 'hidden_dimension': 122, 'number_of_hidden_layers': 1, 'dropout_rate': 0.2945910996067314, 'learning_rate': 0.0006640066196237882, 'weight_decay': 6.288421866327988e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 19:20:23,156] Trial 31 finished with value: 0.9128440366972477 and parameters: {'batch_size': 72, 'edge_threshold': 0.78, 'node_threshold': 0.95, 'attention_heads': 7, 'hidden_dimension': 87, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3144293630328047, 'learning_rate': 0.00024152213013422635, 'weight_decay': 8.241484072578539e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 20:00:49,426] Trial 32 finished with value: 0.9139908256880734 and parameters: {'batch_size': 72, 'edge_threshold': 0.78, 'node_threshold': 0.95, 'attention_heads': 3, 'hidden_dimension': 106, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33121439134585806, 'learning_rate': 0.0008088274559422977, 'weight_decay': 2.640810937121404e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 20:47:01,857] Trial 33 finished with value: 0.5435779816513762 and parameters: {'batch_size': 72, 'edge_threshold': 0.78, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 52, 'number_of_hidden_layers': 0, 'dropout_rate': 0.30417368994573596, 'learning_rate': 8.264528163406601e-05, 'weight_decay': 3.819352883319005e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 21:28:41,488] Trial 34 finished with value: 0.9174311926605505 and parameters: {'batch_size': 72, 'edge_threshold': 0.78, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 61, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33383457981654624, 'learning_rate': 7.823320640367889e-05, 'weight_decay': 5.6650895889426245e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 22:12:30,295] Trial 35 finished with value: 0.5435779816513762 and parameters: {'batch_size': 80, 'edge_threshold': 0.7, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.28805373762055625, 'learning_rate': 0.0001762500537356254, 'weight_decay': 0.00010968379352820388}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 22:56:42,534] Trial 36 finished with value: 0.9105504587155964 and parameters: {'batch_size': 56, 'edge_threshold': 0.5700000000000001, 'node_threshold': 0.9400000000000001, 'attention_heads': 8, 'hidden_dimension': 83, 'number_of_hidden_layers': 2, 'dropout_rate': 0.25557303093273004, 'learning_rate': 0.00017896904222279155, 'weight_decay': 1.384432218935537e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-08 23:40:34,370] Trial 37 finished with value: 0.9139908256880734 and parameters: {'batch_size': 80, 'edge_threshold': 0.8, 'node_threshold': 0.95, 'attention_heads': 8, 'hidden_dimension': 45, 'number_of_hidden_layers': 1, 'dropout_rate': 0.31744367865073947, 'learning_rate': 0.00025018886448385645, 'weight_decay': 7.489013046774086e-05}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-09 00:27:09,123] Trial 38 finished with value: 0.9151376146788991 and parameters: {'batch_size': 56, 'edge_threshold': 0.63, 'node_threshold': 0.9400000000000001, 'attention_heads': 8, 'hidden_dimension': 66, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3618302773161941, 'learning_rate': 0.0001367263687422125, 'weight_decay': 0.00016841321465226137}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-09 01:07:38,363] Trial 39 finished with value: 0.9128440366972477 and parameters: {'batch_size': 80, 'edge_threshold': 0.73, 'node_threshold': 0.95, 'attention_heads': 6, 'hidden_dimension': 51, 'number_of_hidden_layers': 1, 'dropout_rate': 0.31321844505662083, 'learning_rate': 0.00010550513312293471, 'weight_decay': 0.0001290864039594954}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-09 01:50:15,410] Trial 40 finished with value: 0.9162844036697247 and parameters: {'batch_size': 64, 'edge_threshold': 0.5, 'node_threshold': 0.9400000000000001, 'attention_heads': 1, 'hidden_dimension': 118, 'number_of_hidden_layers': 2, 'dropout_rate': 0.2756562516981645, 'learning_rate': 0.0007221196999436506, 'weight_decay': 5.6509615566409436e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-09 02:31:08,871] Trial 41 finished with value: 0.8922018348623854 and parameters: {'batch_size': 72, 'edge_threshold': 0.79, 'node_threshold': 0.95, 'attention_heads': 1, 'hidden_dimension': 117, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3255943385240501, 'learning_rate': 0.00033805668849011387, 'weight_decay': 1.4041910426165504e-06}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-09 03:11:41,352] Trial 42 finished with value: 0.9094036697247706 and parameters: {'batch_size': 72, 'edge_threshold': 0.8, 'node_threshold': 0.95, 'attention_heads': 5, 'hidden_dimension': 51, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3171809297836895, 'learning_rate': 0.00012479473533686454, 'weight_decay': 0.0001459107327800701}. Best is trial 0 with value: 0.9254587155963303.
[I 2026-03-09 04:01:38,948] Trial 43 finished with value: 0.5481651376146789 and parameters: {'batch_size': 64, 'edge_threshold': 0.79, 'node_threshold': 0.95, 'attention_heads': 6, 'hidden_dimension': 45, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3144501069131229, 'learning_rate': 0.00012425372375313913, 'weight_decay': 6.956734135031033e-05}. Best is trial 0 with value: 0.9254587155963303.
