dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,train,485,0.7,0.8,790,401,986,463,768,15032,2
IMDb-1k,train,185,0.7,0.8,911,491,1143,536,768,17596,2
IMDb-1k,train,33,0.7,0.8,947,445,1263,558,768,18735,2
IMDb-1k,train,77,0.7,0.8,803,383,1089,466,768,14875,2
IMDb-1k,train,0,0.7,0.8,852,408,1050,457,768,14651,2
IMDb-1k,train,11,0.7,0.8,948,368,1293,572,768,17592,2
IMDb-1k,train,415,0.7,0.8,944,426,1195,557,768,18485,2
IMDb-1k,train,22,0.7,0.8,851,410,1147,488,768,15985,2
IMDb-1k,train,72,0.7,0.8,783,392,1072,485,768,14735,2
IMDb-1k,train,182,0.7,0.8,764,310,928,453,768,14758,2
IMDb-1k,train,131,0.7,0.8,1028,521,1360,618,768,19882,2
IMDb-1k,train,410,0.7,0.8,835,417,1145,489,768,14495,2
IMDb-1k,train,193,0.7,0.8,876,459,1176,477,768,15505,2
IMDb-1k,train,55,0.7,0.8,965,463,1415,581,768,17712,2
IMDb-1k,train,148,0.7,0.8,921,449,1303,563,768,17310,2
IMDb-1k,train,18,0.7,0.8,796,394,1118,482,768,15114,2
IMDb-1k,train,204,0.7,0.8,977,509,1288,605,768,19736,2
IMDb-1k,train,78,0.7,0.8,931,411,1226,528,768,16745,2
IMDb-1k,train,494,0.7,0.8,816,382,1091,477,768,14922,2
IMDb-1k,train,262,0.7,0.8,910,390,1090,481,768,15525,2
IMDb-1k,train,323,0.7,0.8,935,439,1241,543,768,17584,2
IMDb-1k,train,483,0.7,0.8,1161,426,1433,677,768,21558,2
IMDb-1k,train,79,0.7,0.8,884,427,1152,465,768,15482,2
IMDb-1k,train,39,0.7,0.8,753,472,1048,477,768,14663,2
IMDb-1k,train,451,0.7,0.8,891,375,1115,488,768,15734,2
IMDb-1k,train,46,0.7,0.8,806,432,1084,480,768,15549,2
IMDb-1k,train,238,0.7,0.8,1464,632,1974,835,768,27570,2
IMDb-1k,train,391,0.7,0.8,766,399,1083,431,768,13136,2
IMDb-1k,train,352,0.7,0.8,953,475,1279,609,768,19451,2
IMDb-1k,train,341,0.7,0.8,802,393,1081,428,768,13076,2
IMDb-1k,train,277,0.7,0.8,791,338,1033,492,768,15548,2
IMDb-1k,train,290,0.7,0.8,948,507,1303,601,768,18455,2
IMDb-1k,train,317,0.7,0.8,899,442,1244,532,768,18023,2
IMDb-1k,train,304,0.7,0.8,914,446,1193,550,768,17630,2
IMDb-1k,train,268,0.7,0.8,816,428,1082,460,768,14301,2
IMDb-1k,train,69,0.7,0.8,734,369,944,415,768,13055,2
IMDb-1k,train,455,0.7,0.8,950,459,1217,473,768,15976,2
IMDb-1k,train,465,0.7,0.8,764,453,1092,472,768,13558,2
IMDb-1k,train,154,0.7,0.8,977,431,1291,603,768,19519,2
IMDb-1k,train,82,0.7,0.8,877,450,1186,492,768,15984,2
IMDb-1k,train,477,0.7,0.8,788,354,1023,474,768,14256,2
IMDb-1k,train,172,0.7,0.8,766,353,953,391,768,12229,2
IMDb-1k,train,321,0.7,0.8,792,369,1140,495,768,14790,2
IMDb-1k,train,90,0.7,0.8,759,392,1048,475,768,14488,2
IMDb-1k,train,180,0.7,0.8,801,445,1071,461,768,15426,2
IMDb-1k,train,414,0.7,0.8,745,315,951,387,768,12278,2
IMDb-1k,train,312,0.7,0.8,773,392,1008,458,768,14397,2
IMDb-1k,train,278,0.7,0.8,946,428,1258,529,768,17177,2
IMDb-1k,train,381,0.7,0.8,808,447,1122,459,768,13958,2
IMDb-1k,train,472,0.7,0.8,786,363,1123,496,768,14272,2
IMDb-1k,train,362,0.7,0.8,812,373,1047,430,768,13120,2
IMDb-1k,train,324,0.7,0.8,980,459,1305,563,768,17681,2
IMDb-1k,train,431,0.7,0.8,770,385,989,442,768,13515,2
IMDb-1k,train,347,0.7,0.8,781,364,1021,461,768,14215,2
IMDb-1k,train,86,0.7,0.8,803,363,1062,486,768,15086,2
IMDb-1k,train,75,0.7,0.8,932,421,1177,522,768,17888,2
IMDb-1k,train,438,0.7,0.8,954,444,1257,549,768,18502,2
IMDb-1k,train,15,0.7,0.8,942,431,1184,550,768,18299,2
IMDb-1k,train,249,0.7,0.8,1435,622,1910,831,768,27239,2
IMDb-1k,train,433,0.7,0.8,804,369,996,460,768,14441,2
IMDb-1k,train,19,0.7,0.8,872,392,1063,499,768,16151,2
IMDb-1k,train,322,0.7,0.8,990,413,1209,512,768,17033,2
IMDb-1k,train,332,0.7,0.8,819,419,1130,511,768,16131,2
IMDb-1k,train,56,0.7,0.8,850,420,1116,500,768,15580,2
IMDb-1k,train,301,0.7,0.8,1447,531,1799,863,768,28743,2
IMDb-1k,train,229,0.7,0.8,969,421,1267,519,768,17003,2
IMDb-1k,train,331,0.7,0.8,794,364,1076,468,768,14381,2
IMDb-1k,train,132,0.7,0.8,869,421,1109,517,768,16278,2
IMDb-1k,train,137,0.7,0.8,970,447,1172,495,768,17226,2
IMDb-1k,train,423,0.7,0.8,1049,468,1284,626,768,21346,2
IMDb-1k,train,335,0.7,0.8,762,369,946,422,768,13562,2
IMDb-1k,train,25,0.7,0.8,970,461,1314,582,768,18545,2
IMDb-1k,train,464,0.7,0.8,787,383,1048,477,768,14289,2
IMDb-1k,train,281,0.7,0.8,916,389,1215,534,768,17131,2
IMDb-1k,train,247,0.7,0.8,887,400,1165,470,768,15395,2
IMDb-1k,train,237,0.7,0.8,793,353,1121,466,768,14313,2
IMDb-1k,train,117,0.7,0.8,946,393,1212,572,768,18939,2
IMDb-1k,train,42,0.7,0.8,949,459,1291,576,768,18191,2
IMDb-1k,train,220,0.7,0.8,1369,538,1644,753,768,26694,2
IMDb-1k,train,176,0.7,0.8,881,400,1134,460,768,15050,2
IMDb-1k,train,320,0.7,0.8,876,409,1095,457,768,15126,2
IMDb-1k,train,153,0.7,0.8,753,354,986,439,768,13342,2
IMDb-1k,train,231,0.7,0.8,863,408,1187,507,768,16146,2
IMDb-1k,train,227,0.7,0.8,838,433,1075,459,768,14652,2
IMDb-1k,train,417,0.7,0.8,961,460,1305,630,768,19369,2
IMDb-1k,train,203,0.7,0.8,765,431,1013,437,768,13371,2
IMDb-1k,train,126,0.7,0.8,958,464,1180,497,768,16612,2
IMDb-1k,train,329,0.7,0.8,827,428,1088,484,768,15366,2
IMDb-1k,train,31,0.7,0.8,799,420,1076,462,768,14835,2
IMDb-1k,train,113,0.7,0.8,770,399,1015,430,768,13354,2
IMDb-1k,train,470,0.7,0.8,799,398,1054,476,768,14849,2
IMDb-1k,train,271,0.7,0.8,877,379,1068,516,768,16760,2
IMDb-1k,train,140,0.7,0.8,779,421,1015,442,768,13882,2
IMDb-1k,train,57,0.7,0.8,844,392,1186,479,768,14530,2
IMDb-1k,train,192,0.7,0.8,904,400,1125,487,768,15687,2
IMDb-1k,train,24,0.7,0.8,866,425,1133,512,768,15683,2
IMDb-1k,train,17,0.7,0.8,765,391,996,459,768,14228,2
IMDb-1k,train,265,0.7,0.8,923,435,1140,515,768,17033,2
IMDb-1k,train,66,0.7,0.8,960,527,1421,617,768,19383,2
IMDb-1k,train,208,0.7,0.8,844,405,1078,489,768,15374,2
IMDb-1k,train,479,0.7,0.8,791,404,1004,484,768,15840,2
IMDb-1k,train,94,0.7,0.8,962,459,1326,612,768,19691,2
IMDb-1k,train,253,0.7,0.8,937,452,1239,533,768,17633,2
IMDb-1k,train,266,0.7,0.8,851,357,1071,451,768,14137,2
IMDb-1k,train,23,0.7,0.8,892,427,1140,511,768,16324,2
IMDb-1k,train,222,0.7,0.8,789,352,1026,418,768,13121,2
IMDb-1k,train,261,0.7,0.8,933,392,1152,528,768,17641,2
IMDb-1k,train,426,0.7,0.8,904,404,1255,511,768,15841,2
IMDb-1k,validation,135,0.7,0.8,897,444,1260,608,768,20183,2
IMDb-1k,validation,115,0.7,0.8,755,349,963,423,768,13392,2
IMDb-1k,validation,131,0.7,0.8,800,407,1022,477,768,15065,2
IMDb-1k,validation,55,0.7,0.8,956,487,1256,532,768,18340,2
IMDb-1k,validation,95,0.7,0.8,736,388,986,464,768,13352,2
IMDb-1k,validation,29,0.7,0.8,799,386,1071,503,768,15390,2
IMDb-1k,validation,158,0.7,0.8,832,442,1063,468,768,14645,2
IMDb-1k,validation,51,0.7,0.8,864,450,1161,536,768,17295,2
IMDb-1k,validation,101,0.7,0.8,828,357,1125,507,768,15630,2
IMDb-1k,validation,145,0.7,0.8,897,392,1153,532,768,16823,2
IMDb-1k,validation,19,0.7,0.8,939,420,1237,535,768,17675,2
IMDb-1k,validation,85,0.7,0.8,933,451,1179,545,768,18224,2
IMDb-1k,validation,15,0.7,0.8,763,391,1113,495,768,15201,2
IMDb-1k,validation,66,0.7,0.8,844,392,1106,475,768,15174,2
IMDb-1k,validation,24,0.7,0.8,936,464,1168,485,768,16188,2
IMDb-1k,validation,30,0.7,0.8,881,471,1224,518,768,16916,2
IMDb-1k,validation,132,0.7,0.8,876,423,1072,500,768,16444,2
IMDb-1k,validation,105,0.7,0.8,745,408,969,450,768,13953,2
IMDb-1k,validation,153,0.7,0.8,775,383,980,486,768,15688,2
IMDb-1k,validation,16,0.7,0.8,835,380,1084,489,768,15318,2
IMDb-1k,validation,75,0.7,0.8,968,506,1378,614,768,18927,2
IMDb-1k,validation,18,0.7,0.8,900,448,1179,543,768,17512,2
IMDb-1k,validation,12,0.7,0.8,941,414,1259,544,768,17962,2
IMDb-1k,validation,9,0.7,0.8,915,365,1138,520,768,16559,2
IMDb-1k,validation,31,0.7,0.8,826,406,1066,485,768,14750,2
IMDb-1k,validation,156,0.7,0.8,775,400,1020,457,768,14418,2
IMDb-1k,validation,98,0.7,0.8,854,432,1234,516,768,16580,2
IMDb-1k,validation,56,0.7,0.8,923,445,1197,495,768,16405,2
IMDb-1k,validation,134,0.7,0.8,806,378,1052,479,768,15183,2
IMDb-1k,validation,161,0.7,0.8,772,407,1028,475,768,14885,2
IMDb-1k,validation,139,0.7,0.8,757,350,968,397,768,12142,2
IMDb-1k,validation,78,0.7,0.8,938,406,1274,555,768,18928,2
IMDb-1k,validation,60,0.7,0.8,786,361,1035,514,768,15411,2
IMDb-1k,validation,84,0.7,0.8,961,494,1307,617,768,19663,2
IMDb-1k,validation,2,0.7,0.8,802,432,1187,518,768,15544,2
IMDb-1k,validation,94,0.7,0.8,756,389,1011,494,768,15507,2
IMDb-1k,validation,45,0.7,0.8,757,370,910,405,768,13381,2
IMDb-1k,validation,42,0.7,0.8,952,418,1218,528,768,17450,2
IMDb-1k,validation,69,0.7,0.8,937,470,1282,611,768,19406,2
IMDb-1k,validation,154,0.7,0.8,835,417,1137,489,768,15053,2
IMDb-1k,validation,26,0.7,0.8,777,334,1132,529,768,15716,2
IMDb-1k,validation,141,0.7,0.8,785,404,1042,452,768,14178,2
IMDb-1k,validation,117,0.7,0.8,779,435,1046,461,768,14409,2
IMDb-1k,validation,93,0.7,0.8,946,414,1240,492,768,16107,2
IMDb-1k,validation,133,0.7,0.8,948,442,1208,551,768,18499,2
IMDb-1k,validation,36,0.7,0.8,752,394,987,454,768,14250,2
IMDb-1k,validation,82,0.7,0.8,797,401,1102,483,768,14261,2
IMDb-1k,validation,22,0.7,0.8,775,374,1039,472,768,14133,2
IMDb-1k,validation,126,0.7,0.8,990,473,1276,607,768,19856,2
IMDb-1k,validation,67,0.7,0.8,983,422,1259,557,768,19083,2
IMDb-1k,validation,97,0.7,0.8,835,405,1059,459,768,14227,2
IMDb-1k,validation,11,0.7,0.8,760,423,1043,469,768,14127,2
IMDb-1k,validation,65,0.7,0.8,969,471,1256,540,768,17969,2
IMDb-1k,validation,86,0.7,0.8,753,378,1005,428,768,13071,2
IMDb-1k,validation,6,0.7,0.8,861,483,1100,554,768,18418,2
IMDb-1k,validation,27,0.7,0.8,838,358,1137,530,768,16572,2
IMDb-1k,validation,76,0.7,0.8,955,441,1241,568,768,19323,2
IMDb-1k,validation,142,0.7,0.8,798,412,1082,484,768,14748,2
IMDb-1k,validation,38,0.7,0.8,859,444,1138,501,768,15659,2
IMDb-1k,validation,41,0.7,0.8,882,364,1112,501,768,16373,2
IMDb-1k,validation,4,0.7,0.8,762,381,1022,447,768,13975,2
IMDb-1k,validation,138,0.7,0.8,751,433,1022,482,768,14996,2
IMDb-1k,validation,32,0.7,0.8,806,388,1099,490,768,14784,2
IMDb-1k,validation,144,0.7,0.8,890,407,1213,556,768,18069,2
IMDb-1k,validation,109,0.7,0.8,757,408,994,452,768,13691,2
IMDb-1k,validation,68,0.7,0.8,746,367,956,412,768,13220,2
IMDb-1k,validation,10,0.7,0.8,870,402,1145,516,768,15859,2
IMDb-1k,validation,96,0.7,0.8,899,455,1247,553,768,18681,2
IMDb-1k,validation,111,0.7,0.8,860,459,1176,503,768,15912,2
IMDb-1k,validation,0,0.7,0.8,941,477,1301,601,768,18579,2
IMDb-1k,validation,122,0.7,0.8,938,448,1270,546,768,18389,2
IMDb-1k,validation,123,0.7,0.8,789,393,970,452,768,14873,2
IMDb-1k,validation,64,0.7,0.8,801,335,1025,512,768,15820,2
IMDb-1k,validation,44,0.7,0.8,946,445,1244,514,768,17124,2
IMDb-1k,validation,146,0.7,0.8,772,346,939,418,768,13568,2
IMDb-1k,validation,28,0.7,0.8,815,406,1058,458,768,14549,2
IMDb-1k,validation,40,0.7,0.8,915,488,1234,556,768,18707,2
IMDb-1k,validation,114,0.7,0.8,799,411,1028,467,768,14465,2
IMDb-1k,validation,25,0.7,0.8,879,365,1126,460,768,14545,2
IMDb-1k,validation,23,0.7,0.8,888,403,1099,470,768,15860,2
IMDb-1k,validation,119,0.7,0.8,847,396,1099,495,768,15776,2
IMDb-1k,validation,81,0.7,0.8,923,416,1186,512,768,16729,2
IMDb-1k,validation,79,0.7,0.8,865,407,1159,486,768,15310,2
IMDb-1k,validation,39,0.7,0.8,951,435,1164,516,768,17205,2
IMDb-1k,validation,90,0.7,0.8,770,381,1036,436,768,13412,2
IMDb-1k,validation,108,0.7,0.8,754,375,970,456,768,14513,2
IMDb-1k,validation,160,0.7,0.8,752,324,1002,425,768,12821,2
IMDb-1k,validation,137,0.7,0.8,820,424,1044,474,768,14905,2
IMDb-1k,validation,47,0.7,0.8,840,336,1103,492,768,15048,2
IMDb-1k,validation,124,0.7,0.8,784,403,997,511,768,15719,2
IMDb-1k,validation,61,0.7,0.8,845,439,1207,521,768,16276,2
IMDb-1k,validation,73,0.7,0.8,809,418,1016,473,768,14723,2
IMDb-1k,validation,33,0.7,0.8,761,415,1008,439,768,13920,2
IMDb-1k,validation,112,0.7,0.8,913,401,1140,529,768,17494,2
IMDb-1k,validation,120,0.7,0.8,913,363,1175,497,768,15794,2
IMDb-1k,validation,128,0.7,0.8,752,371,969,440,768,13741,2
IMDb-1k,validation,62,0.7,0.8,777,423,1036,459,768,14414,2
IMDb-1k,validation,163,0.7,0.8,856,411,1122,511,768,16070,2
IMDb-1k,validation,100,0.7,0.8,824,316,1060,414,768,12876,2
IMDb-1k,validation,104,0.7,0.8,905,423,1349,631,768,18777,2
IMDb-1k,validation,53,0.7,0.8,896,450,1309,623,768,19169,2
IMDb-1k,validation,5,0.7,0.8,1033,408,1392,611,768,19586,2
IMDb-1k,validation,118,0.7,0.8,842,438,1070,504,768,16012,2
IMDb-1k,validation,127,0.7,0.8,866,364,1253,546,768,17135,2
IMDb-1k,validation,152,0.7,0.8,765,419,998,461,768,14233,2
IMDb-1k,validation,49,0.7,0.8,836,378,1095,538,768,16546,2
IMDb-1k,validation,35,0.7,0.8,933,500,1280,593,768,18840,2
IMDb-1k,validation,80,0.7,0.8,835,437,1099,504,768,15942,2
IMDb-1k,validation,77,0.7,0.8,923,498,1235,551,768,18223,2
IMDb-1k,validation,34,0.7,0.8,782,384,984,470,768,14937,2
IMDb-1k,validation,46,0.7,0.8,955,452,1250,572,768,20116,2
IMDb-1k,validation,7,0.7,0.8,825,448,1154,437,768,13520,2
IMDb-1k,validation,43,0.7,0.8,862,412,1105,461,768,14777,2
IMDb-1k,validation,70,0.7,0.8,878,368,1195,534,768,17012,2
IMDb-1k,validation,125,0.7,0.8,868,401,1176,485,768,16155,2
IMDb-1k,validation,110,0.7,0.8,958,384,1192,518,768,17103,2
IMDb-1k,validation,91,0.7,0.8,946,417,1255,569,768,19470,2
IMDb-1k,validation,83,0.7,0.8,967,549,1254,565,768,19595,2
IMDb-1k,validation,147,0.7,0.8,749,353,1023,468,768,14348,2
IMDb-1k,validation,148,0.7,0.8,963,519,1295,635,768,19821,2
IMDb-1k,validation,89,0.7,0.8,941,459,1254,529,768,17476,2
IMDb-1k,validation,8,0.7,0.8,905,373,1229,547,768,17498,2
IMDb-1k,validation,157,0.7,0.8,924,459,1219,560,768,18098,2
IMDb-1k,validation,113,0.7,0.8,946,514,1253,564,768,19359,2
IMDb-1k,validation,13,0.7,0.8,904,410,1198,520,768,16808,2
IMDb-1k,validation,59,0.7,0.8,962,454,1257,584,768,19622,2
IMDb-1k,validation,140,0.7,0.8,735,384,1014,472,768,13865,2
IMDb-1k,validation,3,0.7,0.8,957,445,1200,577,768,19016,2
IMDb-1k,validation,17,0.7,0.8,861,381,1088,519,768,16271,2
IMDb-1k,validation,72,0.7,0.8,976,486,1334,659,768,21108,2
IMDb-1k,validation,143,0.7,0.8,774,323,990,487,768,15533,2
IMDb-1k,validation,136,0.7,0.8,940,475,1284,613,768,19405,2
IMDb-1k,validation,150,0.7,0.8,768,384,967,416,768,12898,2
IMDb-1k,validation,63,0.7,0.8,949,447,1334,606,768,18676,2
IMDb-1k,validation,54,0.7,0.8,968,369,1240,525,768,17504,2
IMDb-1k,validation,107,0.7,0.8,798,414,1080,452,768,14092,2
IMDb-1k,validation,50,0.7,0.8,733,327,990,428,768,12479,2
IMDb-1k,validation,162,0.7,0.8,1023,290,1382,670,768,20673,2
IMDb-1k,validation,58,0.7,0.8,746,406,998,454,768,14216,2
IMDb-1k,validation,48,0.7,0.8,934,515,1223,549,768,18725,2
IMDb-1k,validation,88,0.7,0.8,918,411,1156,534,768,17426,2
IMDb-1k,validation,21,0.7,0.8,760,356,942,448,768,14451,2
IMDb-1k,validation,57,0.7,0.8,894,433,1160,506,768,16253,2
IMDb-1k,validation,159,0.7,0.8,884,404,1129,502,768,15988,2
IMDb-1k,validation,129,0.7,0.8,746,371,923,416,768,13209,2
IMDb-1k,validation,37,0.7,0.8,778,363,1037,413,768,12760,2
IMDb-1k,validation,155,0.7,0.8,747,418,1016,441,768,12723,2
IMDb-1k,validation,1,0.7,0.8,922,456,1260,532,768,17789,2
IMDb-1k,validation,52,0.7,0.8,948,446,1256,524,768,17831,2
IMDb-1k,validation,149,0.7,0.8,759,394,1023,425,768,13048,2
IMDb-1k,test,25,0.7,0.8,806,460,1055,490,768,15942,2
IMDb-1k,test,109,0.7,0.8,865,429,1039,490,768,16087,2
IMDb-1k,test,76,0.7,0.8,961,447,1307,550,768,16767,2
IMDb-1k,test,196,0.7,0.8,879,485,1200,530,768,17355,2
IMDb-1k,test,57,0.7,0.8,876,384,1123,482,768,15339,2
IMDb-1k,test,255,0.7,0.8,896,421,1152,476,768,15901,2
IMDb-1k,test,182,0.7,0.8,885,352,1090,519,768,16649,2
IMDb-1k,test,181,0.7,0.8,771,371,1012,412,768,12735,2
IMDb-1k,test,274,0.7,0.8,949,466,1324,624,768,19874,2
IMDb-1k,test,198,0.7,0.8,908,405,1223,524,768,17073,2
IMDb-1k,test,72,0.7,0.8,962,445,1224,519,768,17515,2
IMDb-1k,test,9,0.7,0.8,911,434,1197,579,768,19086,2
IMDb-1k,test,271,0.7,0.8,752,418,1067,492,768,14738,2
IMDb-1k,test,316,0.7,0.8,786,395,1120,502,768,14808,2
IMDb-1k,test,172,0.7,0.8,793,420,1060,497,768,15042,2
IMDb-1k,test,202,0.7,0.8,813,420,1098,469,768,14370,2
IMDb-1k,test,75,0.7,0.8,872,389,1138,510,768,15872,2
IMDb-1k,test,318,0.7,0.8,764,361,1059,494,768,14570,2
IMDb-1k,test,77,0.7,0.8,969,504,1305,630,768,19878,2
IMDb-1k,test,324,0.7,0.8,973,500,1328,592,768,19154,2
IMDb-1k,test,111,0.7,0.8,812,412,1078,455,768,13455,2
IMDb-1k,test,238,0.7,0.8,762,417,1004,405,768,12606,2
IMDb-1k,test,143,0.7,0.8,846,391,1054,499,768,15478,2
IMDb-1k,test,325,0.7,0.8,726,366,976,472,768,14204,2
IMDb-1k,test,5,0.7,0.8,903,456,1248,512,768,17235,2
IMDb-1k,test,147,0.7,0.8,968,462,1290,566,768,18287,2
IMDb-1k,test,63,0.7,0.8,891,465,1284,532,768,16206,2
IMDb-1k,test,114,0.7,0.8,756,352,915,434,768,14052,2
IMDb-1k,test,139,0.7,0.8,822,358,1070,514,768,15697,2
IMDb-1k,test,101,0.7,0.8,796,347,1035,398,768,12533,2
IMDb-1k,test,94,0.7,0.8,852,415,1114,498,768,15500,2
IMDb-1k,test,282,0.7,0.8,931,412,1212,570,768,18531,2
IMDb-1k,test,3,0.7,0.8,813,411,1199,534,768,16079,2
IMDb-1k,test,225,0.7,0.8,872,435,1140,472,768,15063,2
IMDb-1k,test,219,0.7,0.8,930,463,1240,564,768,19117,2
IMDb-1k,test,310,0.7,0.8,968,448,1272,557,768,18760,2
IMDb-1k,test,183,0.7,0.8,856,416,1191,518,768,16205,2
IMDb-1k,test,302,0.7,0.8,837,371,1055,440,768,13862,2
IMDb-1k,test,140,0.7,0.8,881,413,1153,502,768,15972,2
IMDb-1k,test,228,0.7,0.8,1011,482,1312,617,768,18704,2
IMDb-1k,test,33,0.7,0.8,850,451,1102,463,768,14772,2
IMDb-1k,test,42,0.7,0.8,942,427,1266,599,768,19616,2
IMDb-1k,test,173,0.7,0.8,752,388,996,424,768,13301,2
IMDb-1k,test,124,0.7,0.8,948,458,1269,555,768,18564,2
IMDb-1k,test,330,0.7,0.8,902,468,1182,544,768,18036,2
IMDb-1k,test,46,0.7,0.8,869,387,1120,535,768,16906,2
IMDb-1k,test,73,0.7,0.8,967,450,1241,532,768,18120,2
IMDb-1k,test,179,0.7,0.8,965,443,1186,539,768,18353,2
IMDb-1k,test,45,0.7,0.8,1054,498,1398,661,768,20820,2
IMDb-1k,test,185,0.7,0.8,969,447,1219,525,768,17287,2
IMDb-1k,test,314,0.7,0.8,874,428,1188,497,768,16102,2
IMDb-1k,test,165,0.7,0.8,817,351,1041,444,768,14012,2
IMDb-1k,test,90,0.7,0.8,885,394,1172,539,768,16947,2
IMDb-1k,test,157,0.7,0.8,807,387,1018,466,768,14634,2
IMDb-1k,test,260,0.7,0.8,907,425,1302,592,768,17617,2
IMDb-1k,test,16,0.7,0.8,961,527,1314,651,768,20120,2
IMDb-1k,test,82,0.7,0.8,787,366,997,478,768,14806,2
IMDb-1k,test,132,0.7,0.8,748,346,900,443,768,14890,2
IMDb-1k,test,7,0.7,0.8,882,406,1096,465,768,15276,2
IMDb-1k,test,55,0.7,0.8,786,434,1041,426,768,13045,2
IMDb-1k,test,110,0.7,0.8,934,423,1235,516,768,16996,2
IMDb-1k,test,84,0.7,0.8,966,436,1309,616,768,19599,2
IMDb-1k,test,298,0.7,0.8,741,371,992,438,768,13238,2
IMDb-1k,test,294,0.7,0.8,965,382,1202,555,768,18575,2
IMDb-1k,test,116,0.7,0.8,901,475,1254,540,768,18039,2
IMDb-1k,test,78,0.7,0.8,789,367,1137,470,768,14307,2
IMDb-1k,test,244,0.7,0.8,760,383,967,424,768,13602,2
IMDb-1k,test,60,0.7,0.8,775,421,1041,489,768,14815,2
IMDb-1k,test,226,0.7,0.8,894,483,1232,521,768,17111,2
IMDb-1k,test,180,0.7,0.8,845,431,1130,501,768,15789,2
IMDb-1k,test,280,0.7,0.8,852,403,1116,487,768,15481,2
IMDb-1k,test,17,0.7,0.8,869,425,1151,510,768,15866,2
IMDb-1k,test,24,0.7,0.8,933,431,1294,613,768,18478,2
IMDb-1k,test,167,0.7,0.8,1130,546,1436,638,768,21110,2
IMDb-1k,test,227,0.7,0.8,942,459,1209,532,768,17810,2
IMDb-1k,test,240,0.7,0.8,921,451,1245,555,768,18124,2
IMDb-1k,test,275,0.7,0.8,761,378,1019,423,768,12936,2
IMDb-1k,test,148,0.7,0.8,938,409,1215,526,768,17623,2
IMDb-1k,test,113,0.7,0.8,966,471,1303,642,768,20499,2
IMDb-1k,test,144,0.7,0.8,768,388,1022,431,768,13405,2
IMDb-1k,test,312,0.7,0.8,948,416,1134,511,768,17340,2
