dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,train,333,0.8,0.8,908,419,1268,363,768,8070,2
IMDb-1k,train,409,0.8,0.8,952,508,1251,368,768,8413,2
IMDb-1k,train,70,0.8,0.8,1541,649,2123,658,768,13692,2
IMDb-1k,train,209,0.8,0.8,892,430,1165,349,768,7506,2
IMDb-1k,train,63,0.8,0.8,953,507,1356,457,768,9566,2
IMDb-1k,train,384,0.8,0.8,827,382,1071,351,768,7379,2
IMDb-1k,train,93,0.8,0.8,960,445,1247,388,768,8619,2
IMDb-1k,train,485,0.8,0.8,790,401,986,325,768,7104,2
IMDb-1k,train,185,0.8,0.8,911,491,1143,372,768,8199,2
IMDb-1k,train,33,0.8,0.8,947,445,1263,396,768,8844,2
IMDb-1k,train,77,0.8,0.8,803,383,1089,342,768,7279,2
IMDb-1k,train,0,0.8,0.8,852,408,1050,325,768,6952,2
IMDb-1k,train,11,0.8,0.8,948,368,1293,418,768,8519,2
IMDb-1k,train,415,0.8,0.8,944,426,1195,396,768,8761,2
IMDb-1k,train,22,0.8,0.8,851,410,1147,349,768,7564,2
IMDb-1k,train,72,0.8,0.8,783,392,1072,350,768,7110,2
IMDb-1k,train,182,0.8,0.8,764,310,928,336,768,7148,2
IMDb-1k,train,131,0.8,0.8,1028,521,1360,420,768,9209,2
IMDb-1k,train,410,0.8,0.8,835,417,1145,349,768,6936,2
IMDb-1k,train,193,0.8,0.8,876,459,1176,341,768,7358,2
IMDb-1k,train,55,0.8,0.8,965,463,1415,423,768,8601,2
IMDb-1k,train,148,0.8,0.8,921,449,1303,389,768,8138,2
IMDb-1k,train,18,0.8,0.8,796,394,1118,335,768,7103,2
IMDb-1k,train,204,0.8,0.8,977,509,1288,435,768,9399,2
IMDb-1k,train,78,0.8,0.8,931,411,1226,365,768,7797,2
IMDb-1k,train,494,0.8,0.8,816,382,1091,343,768,7167,2
IMDb-1k,train,262,0.8,0.8,910,390,1090,327,768,7098,2
IMDb-1k,train,323,0.8,0.8,935,439,1241,387,768,8408,2
IMDb-1k,train,483,0.8,0.8,1161,426,1433,492,768,10436,2
IMDb-1k,train,79,0.8,0.8,884,427,1152,331,768,7405,2
IMDb-1k,train,39,0.8,0.8,753,472,1048,332,768,6860,2
IMDb-1k,train,451,0.8,0.8,891,375,1115,351,768,7644,2
IMDb-1k,train,46,0.8,0.8,806,432,1084,338,768,7388,2
IMDb-1k,train,238,0.8,0.8,1464,632,1974,588,768,13034,2
IMDb-1k,train,391,0.8,0.8,766,399,1083,310,768,6370,2
IMDb-1k,train,352,0.8,0.8,953,475,1279,439,768,9309,2
IMDb-1k,train,341,0.8,0.8,802,393,1081,296,768,6176,2
IMDb-1k,train,277,0.8,0.8,791,338,1033,352,768,7371,2
IMDb-1k,train,290,0.8,0.8,948,507,1303,425,768,8763,2
IMDb-1k,train,317,0.8,0.8,899,442,1244,382,768,8584,2
IMDb-1k,train,304,0.8,0.8,914,446,1193,402,768,8593,2
IMDb-1k,train,268,0.8,0.8,816,428,1082,309,768,6470,2
IMDb-1k,train,69,0.8,0.8,734,369,944,295,768,6178,2
IMDb-1k,train,455,0.8,0.8,950,459,1217,345,768,7796,2
IMDb-1k,train,465,0.8,0.8,764,453,1092,332,768,6413,2
IMDb-1k,train,154,0.8,0.8,977,431,1291,434,768,9312,2
IMDb-1k,train,82,0.8,0.8,877,450,1186,349,768,7600,2
IMDb-1k,train,477,0.8,0.8,788,354,1023,344,768,6933,2
IMDb-1k,train,172,0.8,0.8,766,353,953,278,768,5874,2
IMDb-1k,train,321,0.8,0.8,792,369,1140,362,768,7179,2
IMDb-1k,train,90,0.8,0.8,759,392,1048,348,768,7031,2
IMDb-1k,train,180,0.8,0.8,801,445,1071,324,768,7278,2
IMDb-1k,train,414,0.8,0.8,745,315,951,272,768,5737,2
IMDb-1k,train,312,0.8,0.8,773,392,1008,323,768,6795,2
IMDb-1k,train,278,0.8,0.8,946,428,1258,381,768,8169,2
IMDb-1k,train,381,0.8,0.8,808,447,1122,322,768,6608,2
IMDb-1k,train,472,0.8,0.8,786,363,1123,359,768,6925,2
IMDb-1k,train,362,0.8,0.8,812,373,1047,308,768,6303,2
IMDb-1k,train,324,0.8,0.8,980,459,1305,407,768,8583,2
IMDb-1k,train,431,0.8,0.8,770,385,989,305,768,6337,2
IMDb-1k,train,347,0.8,0.8,781,364,1021,329,768,6717,2
IMDb-1k,train,86,0.8,0.8,803,363,1062,338,768,7070,2
IMDb-1k,train,75,0.8,0.8,932,421,1177,369,768,8578,2
IMDb-1k,train,438,0.8,0.8,954,444,1257,399,768,8960,2
IMDb-1k,train,15,0.8,0.8,942,431,1184,401,768,8838,2
IMDb-1k,train,249,0.8,0.8,1435,622,1910,595,768,13051,2
IMDb-1k,train,433,0.8,0.8,804,369,996,336,768,7057,2
IMDb-1k,train,19,0.8,0.8,872,392,1063,364,768,7772,2
IMDb-1k,train,322,0.8,0.8,990,413,1209,362,768,8046,2
IMDb-1k,train,332,0.8,0.8,819,419,1130,361,768,7622,2
IMDb-1k,train,56,0.8,0.8,850,420,1116,361,768,7416,2
IMDb-1k,train,301,0.8,0.8,1447,531,1799,611,768,13679,2
IMDb-1k,train,229,0.8,0.8,969,421,1267,365,768,8025,2
IMDb-1k,train,331,0.8,0.8,794,364,1076,336,768,6994,2
IMDb-1k,train,132,0.8,0.8,869,421,1109,373,768,7772,2
IMDb-1k,train,137,0.8,0.8,970,447,1172,351,768,8206,2
IMDb-1k,train,423,0.8,0.8,1049,468,1284,455,768,10303,2
IMDb-1k,train,335,0.8,0.8,762,369,946,292,768,6278,2
IMDb-1k,train,25,0.8,0.8,970,461,1314,414,768,8847,2
IMDb-1k,train,464,0.8,0.8,787,383,1048,333,768,6721,2
IMDb-1k,train,281,0.8,0.8,916,389,1215,394,768,8335,2
IMDb-1k,train,247,0.8,0.8,887,400,1165,318,768,7141,2
IMDb-1k,train,237,0.8,0.8,793,353,1121,329,768,6835,2
IMDb-1k,train,117,0.8,0.8,946,393,1212,412,768,9102,2
IMDb-1k,train,42,0.8,0.8,949,459,1291,407,768,8721,2
IMDb-1k,train,220,0.8,0.8,1369,538,1644,540,768,12670,2
IMDb-1k,train,176,0.8,0.8,881,400,1134,323,768,7102,2
IMDb-1k,train,320,0.8,0.8,876,409,1095,307,768,6958,2
IMDb-1k,train,153,0.8,0.8,753,354,986,315,768,6352,2
IMDb-1k,train,231,0.8,0.8,863,408,1187,358,768,7641,2
IMDb-1k,train,227,0.8,0.8,838,433,1075,328,768,7037,2
IMDb-1k,train,417,0.8,0.8,961,460,1305,443,768,9117,2
IMDb-1k,train,203,0.8,0.8,765,431,1013,315,768,6435,2
IMDb-1k,train,126,0.8,0.8,958,464,1180,345,768,7760,2
IMDb-1k,train,329,0.8,0.8,827,428,1088,355,768,7415,2
IMDb-1k,train,31,0.8,0.8,799,420,1076,334,768,7081,2
IMDb-1k,train,113,0.8,0.8,770,399,1015,297,768,6198,2
IMDb-1k,train,470,0.8,0.8,799,398,1054,352,768,7197,2
IMDb-1k,train,271,0.8,0.8,877,379,1068,380,768,8186,2
IMDb-1k,train,140,0.8,0.8,779,421,1015,322,768,6721,2
IMDb-1k,train,57,0.8,0.8,844,392,1186,335,768,6899,2
IMDb-1k,train,192,0.8,0.8,904,400,1125,340,768,7411,2
IMDb-1k,train,24,0.8,0.8,866,425,1133,371,768,7572,2
IMDb-1k,train,17,0.8,0.8,765,391,996,340,768,6943,2
IMDb-1k,train,265,0.8,0.8,923,435,1140,373,768,8221,2
IMDb-1k,train,66,0.8,0.8,960,527,1421,443,768,9277,2
IMDb-1k,train,208,0.8,0.8,844,405,1078,355,768,7348,2
IMDb-1k,train,479,0.8,0.8,791,404,1004,351,768,7635,2
IMDb-1k,train,94,0.8,0.8,962,459,1326,439,768,9417,2
IMDb-1k,train,253,0.8,0.8,937,452,1239,371,768,8243,2
IMDb-1k,train,266,0.8,0.8,851,357,1071,319,768,6690,2
IMDb-1k,train,23,0.8,0.8,892,427,1140,369,768,7810,2
IMDb-1k,train,222,0.8,0.8,789,352,1026,288,768,6149,2
IMDb-1k,train,261,0.8,0.8,933,392,1152,374,768,8326,2
IMDb-1k,train,426,0.8,0.8,904,404,1255,369,768,7708,2
IMDb-1k,validation,135,0.8,0.8,897,444,1260,437,768,9598,2
IMDb-1k,validation,115,0.8,0.8,755,349,963,307,768,6456,2
IMDb-1k,validation,131,0.8,0.8,800,407,1022,343,768,7199,2
IMDb-1k,validation,55,0.8,0.8,956,487,1256,377,768,8654,2
IMDb-1k,validation,95,0.8,0.8,736,388,986,329,768,6298,2
IMDb-1k,validation,29,0.8,0.8,799,386,1071,360,768,7311,2
IMDb-1k,validation,158,0.8,0.8,832,442,1063,327,768,6868,2
IMDb-1k,validation,51,0.8,0.8,864,450,1161,374,768,8104,2
IMDb-1k,validation,101,0.8,0.8,828,357,1125,359,768,7320,2
IMDb-1k,validation,145,0.8,0.8,897,392,1153,380,768,8007,2
IMDb-1k,validation,19,0.8,0.8,939,420,1237,379,768,8367,2
IMDb-1k,validation,85,0.8,0.8,933,451,1179,388,768,8624,2
IMDb-1k,validation,15,0.8,0.8,763,391,1113,365,768,7460,2
IMDb-1k,validation,66,0.8,0.8,844,392,1106,324,768,7017,2
IMDb-1k,validation,24,0.8,0.8,936,464,1168,334,768,7592,2
IMDb-1k,validation,30,0.8,0.8,881,471,1224,380,768,8243,2
IMDb-1k,validation,132,0.8,0.8,876,423,1072,344,768,7605,2
IMDb-1k,validation,105,0.8,0.8,745,408,969,325,768,6698,2
IMDb-1k,validation,153,0.8,0.8,775,383,980,336,768,7337,2
IMDb-1k,validation,16,0.8,0.8,835,380,1084,336,768,7151,2
IMDb-1k,validation,75,0.8,0.8,968,506,1378,444,768,9147,2
IMDb-1k,validation,18,0.8,0.8,900,448,1179,381,768,8120,2
IMDb-1k,validation,12,0.8,0.8,941,414,1259,395,768,8698,2
IMDb-1k,validation,9,0.8,0.8,915,365,1138,379,768,8091,2
IMDb-1k,validation,31,0.8,0.8,826,406,1066,336,768,6906,2
IMDb-1k,validation,156,0.8,0.8,775,400,1020,307,768,6599,2
IMDb-1k,validation,98,0.8,0.8,854,432,1234,373,768,7945,2
IMDb-1k,validation,56,0.8,0.8,923,445,1197,361,768,7982,2
IMDb-1k,validation,134,0.8,0.8,806,378,1052,340,768,7208,2
IMDb-1k,validation,161,0.8,0.8,772,407,1028,334,768,6960,2
IMDb-1k,validation,139,0.8,0.8,757,350,968,269,768,5546,2
IMDb-1k,validation,78,0.8,0.8,938,406,1274,398,768,9030,2
IMDb-1k,validation,60,0.8,0.8,786,361,1035,371,768,7372,2
IMDb-1k,validation,84,0.8,0.8,961,494,1307,432,768,9240,2
IMDb-1k,validation,2,0.8,0.8,802,432,1187,375,768,7467,2
IMDb-1k,validation,94,0.8,0.8,756,389,1011,350,768,7406,2
IMDb-1k,validation,45,0.8,0.8,757,370,910,284,768,6232,2
IMDb-1k,validation,42,0.8,0.8,952,418,1218,377,768,8301,2
IMDb-1k,validation,69,0.8,0.8,937,470,1282,439,768,9293,2
IMDb-1k,validation,154,0.8,0.8,835,417,1137,350,768,7245,2
IMDb-1k,validation,26,0.8,0.8,777,334,1132,380,768,7542,2
IMDb-1k,validation,141,0.8,0.8,785,404,1042,334,768,6911,2
IMDb-1k,validation,117,0.8,0.8,779,435,1046,315,768,6672,2
IMDb-1k,validation,93,0.8,0.8,946,414,1240,355,768,7798,2
IMDb-1k,validation,133,0.8,0.8,948,442,1208,400,768,8867,2
IMDb-1k,validation,36,0.8,0.8,752,394,987,336,768,6951,2
IMDb-1k,validation,82,0.8,0.8,797,401,1102,347,768,6803,2
IMDb-1k,validation,22,0.8,0.8,775,374,1039,328,768,6657,2
IMDb-1k,validation,126,0.8,0.8,990,473,1276,442,768,9591,2
IMDb-1k,validation,67,0.8,0.8,983,422,1259,407,768,9254,2
IMDb-1k,validation,97,0.8,0.8,835,405,1059,330,768,6835,2
IMDb-1k,validation,11,0.8,0.8,760,423,1043,338,768,6864,2
IMDb-1k,validation,65,0.8,0.8,969,471,1256,381,768,8347,2
IMDb-1k,validation,86,0.8,0.8,753,378,1005,312,768,6426,2
IMDb-1k,validation,6,0.8,0.8,861,483,1100,396,768,8766,2
IMDb-1k,validation,27,0.8,0.8,838,358,1137,390,768,8017,2
IMDb-1k,validation,76,0.8,0.8,955,441,1241,420,768,9377,2
IMDb-1k,validation,142,0.8,0.8,798,412,1082,350,768,7136,2
IMDb-1k,validation,38,0.8,0.8,859,444,1138,357,768,7518,2
IMDb-1k,validation,41,0.8,0.8,882,364,1112,362,768,7808,2
IMDb-1k,validation,4,0.8,0.8,762,381,1022,319,768,6629,2
IMDb-1k,validation,138,0.8,0.8,751,433,1022,348,768,7153,2
IMDb-1k,validation,32,0.8,0.8,806,388,1099,354,768,7169,2
IMDb-1k,validation,144,0.8,0.8,890,407,1213,403,768,8722,2
IMDb-1k,validation,109,0.8,0.8,757,408,994,327,768,6575,2
IMDb-1k,validation,68,0.8,0.8,746,367,956,295,768,6309,2
IMDb-1k,validation,10,0.8,0.8,870,402,1145,359,768,7408,2
IMDb-1k,validation,96,0.8,0.8,899,455,1247,400,768,8960,2
IMDb-1k,validation,111,0.8,0.8,860,459,1176,347,768,7400,2
IMDb-1k,validation,0,0.8,0.8,941,477,1301,436,768,8981,2
IMDb-1k,validation,122,0.8,0.8,938,448,1270,396,768,8890,2
IMDb-1k,validation,123,0.8,0.8,789,393,970,313,768,6961,2
IMDb-1k,validation,64,0.8,0.8,801,335,1025,371,768,7595,2
IMDb-1k,validation,44,0.8,0.8,946,445,1244,356,768,8039,2
IMDb-1k,validation,146,0.8,0.8,772,346,939,290,768,6318,2
IMDb-1k,validation,28,0.8,0.8,815,406,1058,322,768,6911,2
IMDb-1k,validation,40,0.8,0.8,915,488,1234,404,768,9006,2
IMDb-1k,validation,114,0.8,0.8,799,411,1028,322,768,6735,2
IMDb-1k,validation,25,0.8,0.8,879,365,1126,333,768,6992,2
IMDb-1k,validation,23,0.8,0.8,888,403,1099,325,768,7459,2
IMDb-1k,validation,119,0.8,0.8,847,396,1099,358,768,7571,2
IMDb-1k,validation,81,0.8,0.8,923,416,1186,366,768,8050,2
IMDb-1k,validation,79,0.8,0.8,865,407,1159,341,768,7252,2
IMDb-1k,validation,39,0.8,0.8,951,435,1164,364,768,8167,2
IMDb-1k,validation,90,0.8,0.8,770,381,1036,312,768,6431,2
IMDb-1k,validation,108,0.8,0.8,754,375,970,330,768,6920,2
IMDb-1k,validation,160,0.8,0.8,752,324,1002,296,768,6052,2
IMDb-1k,validation,137,0.8,0.8,820,424,1044,335,768,7089,2
IMDb-1k,validation,47,0.8,0.8,840,336,1103,362,768,7387,2
IMDb-1k,validation,124,0.8,0.8,784,403,997,364,768,7440,2
IMDb-1k,validation,61,0.8,0.8,845,439,1207,373,768,7715,2
IMDb-1k,validation,73,0.8,0.8,809,418,1016,324,768,6915,2
IMDb-1k,validation,33,0.8,0.8,761,415,1008,304,768,6479,2
IMDb-1k,validation,112,0.8,0.8,913,401,1140,377,768,8332,2
IMDb-1k,validation,120,0.8,0.8,913,363,1175,351,768,7447,2
IMDb-1k,validation,128,0.8,0.8,752,371,969,314,768,6521,2
IMDb-1k,validation,62,0.8,0.8,777,423,1036,327,768,6931,2
IMDb-1k,validation,163,0.8,0.8,856,411,1122,352,768,7486,2
IMDb-1k,validation,100,0.8,0.8,824,316,1060,289,768,6026,2
IMDb-1k,validation,104,0.8,0.8,905,423,1349,459,768,9088,2
IMDb-1k,validation,53,0.8,0.8,896,450,1309,455,768,9140,2
IMDb-1k,validation,5,0.8,0.8,1033,408,1392,447,768,9498,2
IMDb-1k,validation,118,0.8,0.8,842,438,1070,354,768,7567,2
IMDb-1k,validation,127,0.8,0.8,866,364,1253,401,768,8272,2
IMDb-1k,validation,152,0.8,0.8,765,419,998,328,768,6751,2
IMDb-1k,validation,49,0.8,0.8,836,378,1095,376,768,7823,2
IMDb-1k,validation,35,0.8,0.8,933,500,1280,407,768,8731,2
IMDb-1k,validation,80,0.8,0.8,835,437,1099,362,768,7587,2
IMDb-1k,validation,77,0.8,0.8,923,498,1235,400,768,8830,2
IMDb-1k,validation,34,0.8,0.8,782,384,984,333,768,7084,2
IMDb-1k,validation,46,0.8,0.8,955,452,1250,419,768,9750,2
IMDb-1k,validation,7,0.8,0.8,825,448,1154,299,768,6369,2
IMDb-1k,validation,43,0.8,0.8,862,412,1105,311,768,6771,2
IMDb-1k,validation,70,0.8,0.8,878,368,1195,379,768,8101,2
IMDb-1k,validation,125,0.8,0.8,868,401,1176,343,768,7707,2
IMDb-1k,validation,110,0.8,0.8,958,384,1192,361,768,8001,2
IMDb-1k,validation,91,0.8,0.8,946,417,1255,405,768,9237,2
IMDb-1k,validation,83,0.8,0.8,967,549,1254,403,768,9278,2
IMDb-1k,validation,147,0.8,0.8,749,353,1023,337,768,6894,2
IMDb-1k,validation,148,0.8,0.8,963,519,1295,462,768,9552,2
IMDb-1k,validation,89,0.8,0.8,941,459,1254,367,768,8215,2
IMDb-1k,validation,8,0.8,0.8,905,373,1229,382,768,8198,2
IMDb-1k,validation,157,0.8,0.8,924,459,1219,397,768,8568,2
IMDb-1k,validation,113,0.8,0.8,946,514,1253,401,768,9187,2
IMDb-1k,validation,13,0.8,0.8,904,410,1198,384,768,8224,2
IMDb-1k,validation,59,0.8,0.8,962,454,1257,404,768,9213,2
IMDb-1k,validation,140,0.8,0.8,735,384,1014,343,768,6758,2
IMDb-1k,validation,3,0.8,0.8,957,445,1200,413,768,8992,2
IMDb-1k,validation,17,0.8,0.8,861,381,1088,369,768,7716,2
IMDb-1k,validation,72,0.8,0.8,976,486,1334,468,768,10019,2
IMDb-1k,validation,143,0.8,0.8,774,323,990,360,768,7557,2
IMDb-1k,validation,136,0.8,0.8,940,475,1284,434,768,9248,2
IMDb-1k,validation,150,0.8,0.8,768,384,967,294,768,6170,2
IMDb-1k,validation,63,0.8,0.8,949,447,1334,424,768,8779,2
IMDb-1k,validation,54,0.8,0.8,968,369,1240,368,768,8293,2
IMDb-1k,validation,107,0.8,0.8,798,414,1080,325,768,6805,2
IMDb-1k,validation,50,0.8,0.8,733,327,990,313,768,6094,2
IMDb-1k,validation,162,0.8,0.8,1023,290,1382,485,768,9929,2
IMDb-1k,validation,58,0.8,0.8,746,406,998,312,768,6526,2
IMDb-1k,validation,48,0.8,0.8,934,515,1223,390,768,8849,2
IMDb-1k,validation,88,0.8,0.8,918,411,1156,390,768,8463,2
IMDb-1k,validation,21,0.8,0.8,760,356,942,324,768,6965,2
IMDb-1k,validation,57,0.8,0.8,894,433,1160,358,768,7729,2
IMDb-1k,validation,159,0.8,0.8,884,404,1129,364,768,7718,2
IMDb-1k,validation,129,0.8,0.8,746,371,923,289,768,6179,2
IMDb-1k,validation,37,0.8,0.8,778,363,1037,298,768,6097,2
IMDb-1k,validation,155,0.8,0.8,747,418,1016,313,768,6063,2
IMDb-1k,validation,1,0.8,0.8,922,456,1260,382,768,8423,2
IMDb-1k,validation,52,0.8,0.8,948,446,1256,372,768,8483,2
IMDb-1k,validation,149,0.8,0.8,759,394,1023,303,768,6223,2
IMDb-1k,test,25,0.8,0.8,806,460,1055,351,768,7614,2
IMDb-1k,test,109,0.8,0.8,865,429,1039,351,768,7663,2
IMDb-1k,test,76,0.8,0.8,961,447,1307,380,768,7835,2
IMDb-1k,test,196,0.8,0.8,879,485,1200,372,768,8130,2
IMDb-1k,test,57,0.8,0.8,876,384,1123,344,768,7283,2
IMDb-1k,test,255,0.8,0.8,896,421,1152,332,768,7538,2
IMDb-1k,test,182,0.8,0.8,885,352,1090,373,768,8014,2
IMDb-1k,test,181,0.8,0.8,771,371,1012,304,768,6240,2
IMDb-1k,test,274,0.8,0.8,949,466,1324,444,768,9404,2
IMDb-1k,test,198,0.8,0.8,908,405,1223,378,768,8165,2
IMDb-1k,test,72,0.8,0.8,962,445,1224,367,768,8235,2
IMDb-1k,test,9,0.8,0.8,911,434,1197,413,768,9024,2
IMDb-1k,test,271,0.8,0.8,752,418,1067,354,768,7032,2
IMDb-1k,test,316,0.8,0.8,786,395,1120,363,768,7145,2
IMDb-1k,test,172,0.8,0.8,793,420,1060,351,768,7153,2
IMDb-1k,test,202,0.8,0.8,813,420,1098,327,768,6803,2
IMDb-1k,test,75,0.8,0.8,872,389,1138,376,768,7717,2
IMDb-1k,test,318,0.8,0.8,764,361,1059,360,768,6976,2
IMDb-1k,test,77,0.8,0.8,969,504,1305,456,768,9615,2
IMDb-1k,test,324,0.8,0.8,973,500,1328,419,768,9081,2
IMDb-1k,test,111,0.8,0.8,812,412,1078,324,768,6402,2
IMDb-1k,test,238,0.8,0.8,762,417,1004,289,768,5971,2
IMDb-1k,test,143,0.8,0.8,846,391,1054,359,768,7383,2
IMDb-1k,test,325,0.8,0.8,726,366,976,336,768,6768,2
IMDb-1k,test,5,0.8,0.8,903,456,1248,371,768,8272,2
IMDb-1k,test,147,0.8,0.8,968,462,1290,404,768,8816,2
IMDb-1k,test,63,0.8,0.8,891,465,1284,379,768,7731,2
IMDb-1k,test,114,0.8,0.8,756,352,915,302,768,6568,2
IMDb-1k,test,139,0.8,0.8,822,358,1070,377,768,7640,2
IMDb-1k,test,101,0.8,0.8,796,347,1035,288,768,6129,2
IMDb-1k,test,94,0.8,0.8,852,415,1114,365,768,7595,2
IMDb-1k,test,282,0.8,0.8,931,412,1212,403,768,8784,2
IMDb-1k,test,3,0.8,0.8,813,411,1199,393,768,7822,2
IMDb-1k,test,225,0.8,0.8,872,435,1140,335,768,7057,2
IMDb-1k,test,219,0.8,0.8,930,463,1240,400,768,9038,2
IMDb-1k,test,310,0.8,0.8,968,448,1272,402,768,8958,2
IMDb-1k,test,183,0.8,0.8,856,416,1191,365,768,7583,2
IMDb-1k,test,302,0.8,0.8,837,371,1055,315,768,6654,2
IMDb-1k,test,140,0.8,0.8,881,413,1153,352,768,7593,2
IMDb-1k,test,228,0.8,0.8,1011,482,1312,441,768,8970,2
IMDb-1k,test,33,0.8,0.8,850,451,1102,317,768,6853,2
IMDb-1k,test,42,0.8,0.8,942,427,1266,437,768,9448,2
IMDb-1k,test,173,0.8,0.8,752,388,996,306,768,6372,2
IMDb-1k,test,124,0.8,0.8,948,458,1269,408,768,9062,2
IMDb-1k,test,330,0.8,0.8,902,468,1182,398,768,8762,2
IMDb-1k,test,46,0.8,0.8,869,387,1120,399,768,8194,2
IMDb-1k,test,73,0.8,0.8,967,450,1241,384,768,8716,2
IMDb-1k,test,179,0.8,0.8,965,443,1186,385,768,8721,2
IMDb-1k,test,45,0.8,0.8,1054,498,1398,469,768,9897,2
IMDb-1k,test,185,0.8,0.8,969,447,1219,363,768,8066,2
IMDb-1k,test,314,0.8,0.8,874,428,1188,357,768,7819,2
IMDb-1k,test,165,0.8,0.8,817,351,1041,307,768,6609,2
IMDb-1k,test,90,0.8,0.8,885,394,1172,384,768,8074,2
IMDb-1k,test,157,0.8,0.8,807,387,1018,342,768,7099,2
IMDb-1k,test,260,0.8,0.8,907,425,1302,421,768,8388,2
IMDb-1k,test,16,0.8,0.8,961,527,1314,459,768,9517,2
IMDb-1k,test,82,0.8,0.8,787,366,997,353,768,7202,2
IMDb-1k,test,132,0.8,0.8,748,346,900,312,768,7045,2
IMDb-1k,test,7,0.8,0.8,882,406,1096,328,768,7258,2
IMDb-1k,test,55,0.8,0.8,786,434,1041,304,768,6243,2
IMDb-1k,test,110,0.8,0.8,934,423,1235,360,768,7925,2
IMDb-1k,test,84,0.8,0.8,966,436,1309,427,768,9183,2
IMDb-1k,test,298,0.8,0.8,741,371,992,314,768,6388,2
IMDb-1k,test,294,0.8,0.8,965,382,1202,395,768,8779,2
IMDb-1k,test,116,0.8,0.8,901,475,1254,374,768,8469,2
IMDb-1k,test,78,0.8,0.8,789,367,1137,336,768,6817,2
IMDb-1k,test,244,0.8,0.8,760,383,967,295,768,6396,2
IMDb-1k,test,60,0.8,0.8,775,421,1041,353,768,7138,2
IMDb-1k,test,226,0.8,0.8,894,483,1232,373,768,8196,2
IMDb-1k,test,180,0.8,0.8,845,431,1130,370,768,7721,2
IMDb-1k,test,280,0.8,0.8,852,403,1116,341,768,7290,2
IMDb-1k,test,17,0.8,0.8,869,425,1151,366,768,7588,2
IMDb-1k,test,24,0.8,0.8,933,431,1294,436,768,8752,2
IMDb-1k,test,167,0.8,0.8,1130,546,1436,461,768,10183,2
IMDb-1k,test,227,0.8,0.8,942,459,1209,396,768,8699,2
IMDb-1k,test,240,0.8,0.8,921,451,1245,399,768,8750,2
IMDb-1k,test,275,0.8,0.8,761,378,1019,310,768,6355,2
IMDb-1k,test,148,0.8,0.8,938,409,1215,386,768,8629,2
IMDb-1k,test,113,0.8,0.8,966,471,1303,465,768,9724,2
IMDb-1k,test,144,0.8,0.8,768,388,1022,311,768,6435,2
IMDb-1k,test,312,0.8,0.8,948,416,1134,354,768,8107,2
