dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,train,317,0.8,0.5,899,442,1244,382,768,20149,2
IMDb-1k,train,304,0.8,0.5,914,446,1193,402,768,20208,2
IMDb-1k,train,268,0.8,0.5,816,428,1082,309,768,15077,2
IMDb-1k,train,69,0.8,0.5,734,369,944,295,768,14411,2
IMDb-1k,train,455,0.8,0.5,950,459,1217,345,768,18084,2
IMDb-1k,train,465,0.8,0.5,764,453,1092,332,768,15086,2
IMDb-1k,train,154,0.8,0.5,977,431,1291,434,768,21719,2
IMDb-1k,train,82,0.8,0.5,877,450,1186,349,768,17673,2
IMDb-1k,train,477,0.8,0.5,788,354,1023,344,768,16132,2
IMDb-1k,train,172,0.8,0.5,766,353,953,278,768,13603,2
IMDb-1k,train,321,0.8,0.5,792,369,1140,362,768,16844,2
IMDb-1k,train,90,0.8,0.5,759,392,1048,348,768,16480,2
IMDb-1k,train,180,0.8,0.5,801,445,1071,324,768,16957,2
IMDb-1k,train,414,0.8,0.5,745,315,951,272,768,13131,2
IMDb-1k,train,312,0.8,0.5,773,392,1008,323,768,15867,2
IMDb-1k,train,278,0.8,0.5,946,428,1258,381,768,19224,2
IMDb-1k,train,381,0.8,0.5,808,447,1122,322,768,15371,2
IMDb-1k,train,472,0.8,0.5,786,363,1123,359,768,16108,2
IMDb-1k,train,362,0.8,0.5,812,373,1047,308,768,14754,2
IMDb-1k,train,324,0.8,0.5,980,459,1305,407,768,20216,2
IMDb-1k,train,431,0.8,0.5,770,385,989,305,768,15093,2
IMDb-1k,train,347,0.8,0.5,781,364,1021,329,768,15765,2
IMDb-1k,train,86,0.8,0.5,803,363,1062,338,768,16385,2
IMDb-1k,train,75,0.8,0.5,932,421,1177,369,768,19722,2
IMDb-1k,train,438,0.8,0.5,954,444,1257,399,768,21026,2
IMDb-1k,train,15,0.8,0.5,942,431,1184,401,768,20694,2
IMDb-1k,train,249,0.8,0.5,1435,622,1910,595,768,30370,2
IMDb-1k,train,433,0.8,0.5,804,369,996,336,768,16440,2
IMDb-1k,train,19,0.8,0.5,872,392,1063,364,768,18213,2
IMDb-1k,train,322,0.8,0.5,990,413,1209,362,768,19028,2
IMDb-1k,train,332,0.8,0.5,819,419,1130,361,768,17715,2
IMDb-1k,train,56,0.8,0.5,850,420,1116,361,768,17438,2
IMDb-1k,train,301,0.8,0.5,1447,531,1799,611,768,31895,2
IMDb-1k,train,229,0.8,0.5,969,421,1267,365,768,18723,2
IMDb-1k,train,331,0.8,0.5,794,364,1076,336,768,16266,2
IMDb-1k,train,132,0.8,0.5,869,421,1109,373,768,18093,2
IMDb-1k,train,137,0.8,0.5,970,447,1172,351,768,18945,2
IMDb-1k,train,423,0.8,0.5,1049,468,1284,455,768,24144,2
IMDb-1k,train,335,0.8,0.5,762,369,946,292,768,14616,2
IMDb-1k,train,25,0.8,0.5,970,461,1314,414,768,20504,2
IMDb-1k,train,464,0.8,0.5,787,383,1048,333,768,15657,2
IMDb-1k,train,281,0.8,0.5,916,389,1215,394,768,19597,2
IMDb-1k,train,247,0.8,0.5,887,400,1165,318,768,16283,2
IMDb-1k,train,237,0.8,0.5,793,353,1121,329,768,15799,2
IMDb-1k,train,117,0.8,0.5,946,393,1212,412,768,21293,2
IMDb-1k,train,42,0.8,0.5,949,459,1291,407,768,20359,2
IMDb-1k,train,220,0.8,0.5,1369,538,1644,540,768,29962,2
IMDb-1k,train,176,0.8,0.5,881,400,1134,323,768,16380,2
IMDb-1k,train,320,0.8,0.5,876,409,1095,307,768,15806,2
IMDb-1k,train,153,0.8,0.5,753,354,986,315,768,14963,2
IMDb-1k,train,231,0.8,0.5,863,408,1187,358,768,17824,2
IMDb-1k,train,227,0.8,0.5,838,433,1075,328,768,16190,2
IMDb-1k,train,417,0.8,0.5,961,460,1305,443,768,21325,2
IMDb-1k,train,203,0.8,0.5,765,431,1013,315,768,15058,2
IMDb-1k,train,126,0.8,0.5,958,464,1180,345,768,18037,2
IMDb-1k,train,329,0.8,0.5,827,428,1088,355,768,17410,2
IMDb-1k,train,31,0.8,0.5,799,420,1076,334,768,16535,2
IMDb-1k,train,113,0.8,0.5,770,399,1015,297,768,14071,2
IMDb-1k,train,470,0.8,0.5,799,398,1054,352,768,16900,2
IMDb-1k,train,271,0.8,0.5,877,379,1068,380,768,19274,2
IMDb-1k,train,140,0.8,0.5,779,421,1015,322,768,15527,2
IMDb-1k,train,57,0.8,0.5,844,392,1186,335,768,15995,2
IMDb-1k,train,192,0.8,0.5,904,400,1125,340,768,17059,2
IMDb-1k,train,24,0.8,0.5,866,425,1133,371,768,17636,2
IMDb-1k,train,17,0.8,0.5,765,391,996,340,768,16165,2
IMDb-1k,train,265,0.8,0.5,923,435,1140,373,768,19246,2
IMDb-1k,train,66,0.8,0.5,960,527,1421,443,768,21464,2
IMDb-1k,train,208,0.8,0.5,844,405,1078,355,768,17235,2
IMDb-1k,train,479,0.8,0.5,791,404,1004,351,768,17795,2
IMDb-1k,train,94,0.8,0.5,962,459,1326,439,768,22276,2
IMDb-1k,train,253,0.8,0.5,937,452,1239,371,768,19303,2
IMDb-1k,train,266,0.8,0.5,851,357,1071,319,768,15514,2
IMDb-1k,train,23,0.8,0.5,892,427,1140,369,768,18236,2
IMDb-1k,train,222,0.8,0.5,789,352,1026,288,768,14228,2
IMDb-1k,train,261,0.8,0.5,933,392,1152,374,768,19481,2
IMDb-1k,train,426,0.8,0.5,904,404,1255,369,768,17993,2
IMDb-1k,validation,135,0.8,0.5,897,444,1260,437,768,22594,2
IMDb-1k,validation,115,0.8,0.5,755,349,963,307,768,15158,2
IMDb-1k,validation,131,0.8,0.5,800,407,1022,343,768,16876,2
IMDb-1k,validation,55,0.8,0.5,956,487,1256,377,768,20249,2
IMDb-1k,validation,95,0.8,0.5,736,388,986,329,768,14688,2
IMDb-1k,validation,29,0.8,0.5,799,386,1071,360,768,17054,2
IMDb-1k,validation,158,0.8,0.5,832,442,1063,327,768,16126,2
IMDb-1k,validation,51,0.8,0.5,864,450,1161,374,768,18971,2
IMDb-1k,validation,101,0.8,0.5,828,357,1125,359,768,17199,2
IMDb-1k,validation,145,0.8,0.5,897,392,1153,380,768,19032,2
IMDb-1k,validation,19,0.8,0.5,939,420,1237,379,768,19446,2
IMDb-1k,validation,85,0.8,0.5,933,451,1179,388,768,20280,2
IMDb-1k,validation,15,0.8,0.5,763,391,1113,365,768,17322,2
IMDb-1k,validation,66,0.8,0.5,844,392,1106,324,768,16289,2
IMDb-1k,validation,24,0.8,0.5,936,464,1168,334,768,17687,2
IMDb-1k,validation,30,0.8,0.5,881,471,1224,380,768,19290,2
IMDb-1k,validation,132,0.8,0.5,876,423,1072,344,768,17831,2
IMDb-1k,validation,105,0.8,0.5,745,408,969,325,768,15675,2
IMDb-1k,validation,153,0.8,0.5,775,383,980,336,768,17283,2
IMDb-1k,validation,16,0.8,0.5,835,380,1084,336,768,16652,2
IMDb-1k,validation,75,0.8,0.5,968,506,1378,444,768,21325,2
IMDb-1k,validation,18,0.8,0.5,900,448,1179,381,768,19195,2
IMDb-1k,validation,12,0.8,0.5,941,414,1259,395,768,20415,2
IMDb-1k,validation,9,0.8,0.5,915,365,1138,379,768,18958,2
IMDb-1k,validation,31,0.8,0.5,826,406,1066,336,768,16068,2
IMDb-1k,validation,156,0.8,0.5,775,400,1020,307,768,15204,2
IMDb-1k,validation,98,0.8,0.5,854,432,1234,373,768,18660,2
IMDb-1k,validation,56,0.8,0.5,923,445,1197,361,768,18624,2
IMDb-1k,validation,134,0.8,0.5,806,378,1052,340,768,17022,2
IMDb-1k,validation,161,0.8,0.5,772,407,1028,334,768,16106,2
IMDb-1k,validation,139,0.8,0.5,757,350,968,269,768,12837,2
IMDb-1k,validation,78,0.8,0.5,938,406,1274,398,768,21080,2
IMDb-1k,validation,60,0.8,0.5,786,361,1035,371,768,17309,2
IMDb-1k,validation,84,0.8,0.5,961,494,1307,432,768,21652,2
IMDb-1k,validation,2,0.8,0.5,802,432,1187,375,768,17520,2
IMDb-1k,validation,94,0.8,0.5,756,389,1011,350,768,17309,2
IMDb-1k,validation,45,0.8,0.5,757,370,910,284,768,14564,2
IMDb-1k,validation,42,0.8,0.5,952,418,1218,377,768,19379,2
IMDb-1k,validation,69,0.8,0.5,937,470,1282,439,768,21808,2
IMDb-1k,validation,154,0.8,0.5,835,417,1137,350,768,17029,2
IMDb-1k,validation,26,0.8,0.5,777,334,1132,380,768,17693,2
IMDb-1k,validation,141,0.8,0.5,785,404,1042,334,768,16210,2
IMDb-1k,validation,117,0.8,0.5,779,435,1046,315,768,15365,2
IMDb-1k,validation,93,0.8,0.5,946,414,1240,355,768,18152,2
IMDb-1k,validation,133,0.8,0.5,948,442,1208,400,768,20990,2
IMDb-1k,validation,36,0.8,0.5,752,394,987,336,768,16298,2
IMDb-1k,validation,82,0.8,0.5,797,401,1102,347,768,15900,2
IMDb-1k,validation,22,0.8,0.5,775,374,1039,328,768,15464,2
IMDb-1k,validation,126,0.8,0.5,990,473,1276,442,768,22412,2
IMDb-1k,validation,67,0.8,0.5,983,422,1259,407,768,21655,2
IMDb-1k,validation,97,0.8,0.5,835,405,1059,330,768,15889,2
IMDb-1k,validation,11,0.8,0.5,760,423,1043,338,768,16002,2
IMDb-1k,validation,65,0.8,0.5,969,471,1256,381,768,20035,2
IMDb-1k,validation,86,0.8,0.5,753,378,1005,312,768,14910,2
IMDb-1k,validation,6,0.8,0.5,861,483,1100,396,768,20553,2
IMDb-1k,validation,27,0.8,0.5,838,358,1137,390,768,18783,2
IMDb-1k,validation,76,0.8,0.5,955,441,1241,420,768,21985,2
IMDb-1k,validation,142,0.8,0.5,798,412,1082,350,768,16486,2
IMDb-1k,validation,38,0.8,0.5,859,444,1138,357,768,17595,2
IMDb-1k,validation,41,0.8,0.5,882,364,1112,362,768,18317,2
IMDb-1k,validation,4,0.8,0.5,762,381,1022,319,768,15551,2
IMDb-1k,validation,138,0.8,0.5,751,433,1022,348,768,16804,2
IMDb-1k,validation,32,0.8,0.5,806,388,1099,354,768,16588,2
IMDb-1k,validation,144,0.8,0.5,890,407,1213,403,768,20425,2
IMDb-1k,validation,109,0.8,0.5,757,408,994,327,768,15292,2
IMDb-1k,validation,68,0.8,0.5,746,367,956,295,768,14561,2
IMDb-1k,validation,10,0.8,0.5,870,402,1145,359,768,17361,2
IMDb-1k,validation,96,0.8,0.5,899,455,1247,400,768,21098,2
IMDb-1k,validation,111,0.8,0.5,860,459,1176,347,768,17221,2
IMDb-1k,validation,0,0.8,0.5,941,477,1301,436,768,20898,2
IMDb-1k,validation,122,0.8,0.5,938,448,1270,396,768,20730,2
IMDb-1k,validation,123,0.8,0.5,789,393,970,313,768,16160,2
IMDb-1k,validation,64,0.8,0.5,801,335,1025,371,768,17851,2
IMDb-1k,validation,44,0.8,0.5,946,445,1244,356,768,18565,2
IMDb-1k,validation,146,0.8,0.5,772,346,939,290,768,14641,2
IMDb-1k,validation,28,0.8,0.5,815,406,1058,322,768,15997,2
IMDb-1k,validation,40,0.8,0.5,915,488,1234,404,768,21088,2
IMDb-1k,validation,114,0.8,0.5,799,411,1028,322,768,15590,2
IMDb-1k,validation,25,0.8,0.5,879,365,1126,333,768,16344,2
IMDb-1k,validation,23,0.8,0.5,888,403,1099,325,768,17107,2
IMDb-1k,validation,119,0.8,0.5,847,396,1099,358,768,17617,2
IMDb-1k,validation,81,0.8,0.5,923,416,1186,366,768,19001,2
IMDb-1k,validation,79,0.8,0.5,865,407,1159,341,768,16883,2
IMDb-1k,validation,39,0.8,0.5,951,435,1164,364,768,19115,2
IMDb-1k,validation,90,0.8,0.5,770,381,1036,312,768,15021,2
IMDb-1k,validation,108,0.8,0.5,754,375,970,330,768,16245,2
IMDb-1k,validation,160,0.8,0.5,752,324,1002,296,768,14029,2
IMDb-1k,validation,137,0.8,0.5,820,424,1044,335,768,16729,2
IMDb-1k,validation,47,0.8,0.5,840,336,1103,362,768,17144,2
IMDb-1k,validation,124,0.8,0.5,784,403,997,364,768,17354,2
IMDb-1k,validation,61,0.8,0.5,845,439,1207,373,768,18195,2
IMDb-1k,validation,73,0.8,0.5,809,418,1016,324,768,16043,2
IMDb-1k,validation,33,0.8,0.5,761,415,1008,304,768,15157,2
IMDb-1k,validation,112,0.8,0.5,913,401,1140,377,768,19497,2
IMDb-1k,validation,120,0.8,0.5,913,363,1175,351,768,17478,2
IMDb-1k,validation,128,0.8,0.5,752,371,969,314,768,15110,2
IMDb-1k,validation,62,0.8,0.5,777,423,1036,327,768,16004,2
IMDb-1k,validation,163,0.8,0.5,856,411,1122,352,768,17432,2
IMDb-1k,validation,100,0.8,0.5,824,316,1060,289,768,13776,2
IMDb-1k,validation,104,0.8,0.5,905,423,1349,459,768,21334,2
IMDb-1k,validation,53,0.8,0.5,896,450,1309,455,768,21589,2
IMDb-1k,validation,5,0.8,0.5,1033,408,1392,447,768,22118,2
IMDb-1k,validation,118,0.8,0.5,842,438,1070,354,768,17608,2
IMDb-1k,validation,127,0.8,0.5,866,364,1253,401,768,19378,2
IMDb-1k,validation,152,0.8,0.5,765,419,998,328,768,15788,2
IMDb-1k,validation,49,0.8,0.5,836,378,1095,376,768,18293,2
IMDb-1k,validation,35,0.8,0.5,933,500,1280,407,768,20404,2
IMDb-1k,validation,80,0.8,0.5,835,437,1099,362,768,17825,2
IMDb-1k,validation,77,0.8,0.5,923,498,1235,400,768,20673,2
IMDb-1k,validation,34,0.8,0.5,782,384,984,333,768,16540,2
IMDb-1k,validation,46,0.8,0.5,955,452,1250,419,768,22921,2
IMDb-1k,validation,7,0.8,0.5,825,448,1154,299,768,14446,2
IMDb-1k,validation,43,0.8,0.5,862,412,1105,311,768,15653,2
IMDb-1k,validation,70,0.8,0.5,878,368,1195,379,768,18936,2
IMDb-1k,validation,125,0.8,0.5,868,401,1176,343,768,17825,2
IMDb-1k,validation,110,0.8,0.5,958,384,1192,361,768,18712,2
IMDb-1k,validation,91,0.8,0.5,946,417,1255,405,768,21813,2
IMDb-1k,validation,83,0.8,0.5,967,549,1254,403,768,21837,2
IMDb-1k,validation,147,0.8,0.5,749,353,1023,337,768,16061,2
IMDb-1k,validation,148,0.8,0.5,963,519,1295,462,768,22413,2
IMDb-1k,validation,89,0.8,0.5,941,459,1254,367,768,19138,2
IMDb-1k,validation,8,0.8,0.5,905,373,1229,382,768,19269,2
IMDb-1k,validation,157,0.8,0.5,924,459,1219,397,768,20122,2
IMDb-1k,validation,113,0.8,0.5,946,514,1253,401,768,21490,2
IMDb-1k,validation,13,0.8,0.5,904,410,1198,384,768,19338,2
IMDb-1k,validation,59,0.8,0.5,962,454,1257,404,768,21564,2
IMDb-1k,validation,140,0.8,0.5,735,384,1014,343,768,15709,2
IMDb-1k,validation,3,0.8,0.5,957,445,1200,413,768,21197,2
IMDb-1k,validation,17,0.8,0.5,861,381,1088,369,768,18072,2
IMDb-1k,validation,72,0.8,0.5,976,486,1334,468,768,23551,2
IMDb-1k,validation,143,0.8,0.5,774,323,990,360,768,17668,2
IMDb-1k,validation,136,0.8,0.5,940,475,1284,434,768,21688,2
IMDb-1k,validation,150,0.8,0.5,768,384,967,294,768,14447,2
IMDb-1k,validation,63,0.8,0.5,949,447,1334,424,768,20392,2
IMDb-1k,validation,54,0.8,0.5,968,369,1240,368,768,19377,2
IMDb-1k,validation,107,0.8,0.5,798,414,1080,325,768,15776,2
IMDb-1k,validation,50,0.8,0.5,733,327,990,313,768,14168,2
IMDb-1k,validation,162,0.8,0.5,1023,290,1382,485,768,23566,2
IMDb-1k,validation,58,0.8,0.5,746,406,998,312,768,15271,2
IMDb-1k,validation,48,0.8,0.5,934,515,1223,390,768,20963,2
IMDb-1k,validation,88,0.8,0.5,918,411,1156,390,768,19934,2
IMDb-1k,validation,21,0.8,0.5,760,356,942,324,768,16174,2
IMDb-1k,validation,57,0.8,0.5,894,433,1160,358,768,18152,2
IMDb-1k,validation,159,0.8,0.5,884,404,1129,364,768,18111,2
IMDb-1k,validation,129,0.8,0.5,746,371,923,289,768,14398,2
IMDb-1k,validation,37,0.8,0.5,778,363,1037,298,768,14214,2
IMDb-1k,validation,155,0.8,0.5,747,418,1016,313,768,14206,2
IMDb-1k,validation,1,0.8,0.5,922,456,1260,382,768,19885,2
IMDb-1k,validation,52,0.8,0.5,948,446,1256,372,768,19605,2
IMDb-1k,validation,149,0.8,0.5,759,394,1023,303,768,14423,2
IMDb-1k,test,25,0.8,0.5,806,460,1055,351,768,17850,2
IMDb-1k,test,109,0.8,0.5,865,429,1039,351,768,17836,2
IMDb-1k,test,76,0.8,0.5,961,447,1307,380,768,18248,2
IMDb-1k,test,196,0.8,0.5,879,485,1200,372,768,19099,2
IMDb-1k,test,57,0.8,0.5,876,384,1123,344,768,17042,2
IMDb-1k,test,255,0.8,0.5,896,421,1152,332,768,17379,2
IMDb-1k,test,182,0.8,0.5,885,352,1090,373,768,18796,2
IMDb-1k,test,181,0.8,0.5,771,371,1012,304,768,14705,2
IMDb-1k,test,274,0.8,0.5,949,466,1324,444,768,22092,2
IMDb-1k,test,198,0.8,0.5,908,405,1223,378,768,18971,2
IMDb-1k,test,72,0.8,0.5,962,445,1224,367,768,19319,2
IMDb-1k,test,9,0.8,0.5,911,434,1197,413,768,21327,2
IMDb-1k,test,271,0.8,0.5,752,418,1067,354,768,16375,2
IMDb-1k,test,316,0.8,0.5,786,395,1120,363,768,16660,2
IMDb-1k,test,172,0.8,0.5,793,420,1060,351,768,16756,2
IMDb-1k,test,202,0.8,0.5,813,420,1098,327,768,15820,2
IMDb-1k,test,75,0.8,0.5,872,389,1138,376,768,18071,2
IMDb-1k,test,318,0.8,0.5,764,361,1059,360,768,16298,2
IMDb-1k,test,77,0.8,0.5,969,504,1305,456,768,22360,2
IMDb-1k,test,324,0.8,0.5,973,500,1328,419,768,21401,2
IMDb-1k,test,111,0.8,0.5,812,412,1078,324,768,14894,2
IMDb-1k,test,238,0.8,0.5,762,417,1004,289,768,13838,2
IMDb-1k,test,143,0.8,0.5,846,391,1054,359,768,17304,2
IMDb-1k,test,325,0.8,0.5,726,366,976,336,768,15835,2
IMDb-1k,test,5,0.8,0.5,903,456,1248,371,768,19572,2
IMDb-1k,test,147,0.8,0.5,968,462,1290,404,768,20545,2
IMDb-1k,test,63,0.8,0.5,891,465,1284,379,768,17792,2
IMDb-1k,test,114,0.8,0.5,756,352,915,302,768,15276,2
IMDb-1k,test,139,0.8,0.5,822,358,1070,377,768,17814,2
IMDb-1k,test,101,0.8,0.5,796,347,1035,288,768,13967,2
IMDb-1k,test,94,0.8,0.5,852,415,1114,365,768,17698,2
IMDb-1k,test,282,0.8,0.5,931,412,1212,403,768,20761,2
IMDb-1k,test,3,0.8,0.5,813,411,1199,393,768,18265,2
IMDb-1k,test,225,0.8,0.5,872,435,1140,335,768,16476,2
IMDb-1k,test,219,0.8,0.5,930,463,1240,400,768,21112,2
IMDb-1k,test,310,0.8,0.5,968,448,1272,402,768,20743,2
IMDb-1k,test,183,0.8,0.5,856,416,1191,365,768,17851,2
IMDb-1k,test,302,0.8,0.5,837,371,1055,315,768,15438,2
IMDb-1k,test,140,0.8,0.5,881,413,1153,352,768,17743,2
IMDb-1k,test,228,0.8,0.5,1011,482,1312,441,768,20939,2
IMDb-1k,test,33,0.8,0.5,850,451,1102,317,768,15883,2
IMDb-1k,test,42,0.8,0.5,942,427,1266,437,768,22250,2
IMDb-1k,test,173,0.8,0.5,752,388,996,306,768,14761,2
IMDb-1k,test,124,0.8,0.5,948,458,1269,408,768,21147,2
IMDb-1k,test,330,0.8,0.5,902,468,1182,398,768,20549,2
IMDb-1k,test,46,0.8,0.5,869,387,1120,399,768,19214,2
IMDb-1k,test,73,0.8,0.5,967,450,1241,384,768,20436,2
IMDb-1k,test,179,0.8,0.5,965,443,1186,385,768,20449,2
IMDb-1k,test,45,0.8,0.5,1054,498,1398,469,768,23086,2
IMDb-1k,test,185,0.8,0.5,969,447,1219,363,768,18777,2
IMDb-1k,test,314,0.8,0.5,874,428,1188,357,768,18176,2
IMDb-1k,test,165,0.8,0.5,817,351,1041,307,768,15266,2
IMDb-1k,test,90,0.8,0.5,885,394,1172,384,768,18814,2
IMDb-1k,test,157,0.8,0.5,807,387,1018,342,768,16602,2
IMDb-1k,test,260,0.8,0.5,907,425,1302,421,768,19474,2
IMDb-1k,test,16,0.8,0.5,961,527,1314,459,768,22274,2
IMDb-1k,test,82,0.8,0.5,787,366,997,353,768,16882,2
IMDb-1k,test,132,0.8,0.5,748,346,900,312,768,16403,2
IMDb-1k,test,7,0.8,0.5,882,406,1096,328,768,16754,2
IMDb-1k,test,55,0.8,0.5,786,434,1041,304,768,14557,2
IMDb-1k,test,110,0.8,0.5,934,423,1235,360,768,18748,2
IMDb-1k,test,84,0.8,0.5,966,436,1309,427,768,21368,2
IMDb-1k,test,298,0.8,0.5,741,371,992,314,768,14786,2
IMDb-1k,test,294,0.8,0.5,965,382,1202,395,768,20763,2
IMDb-1k,test,116,0.8,0.5,901,475,1254,374,768,19814,2
IMDb-1k,test,78,0.8,0.5,789,367,1137,336,768,15885,2
IMDb-1k,test,244,0.8,0.5,760,383,967,295,768,14797,2
IMDb-1k,test,60,0.8,0.5,775,421,1041,353,768,16735,2
IMDb-1k,test,226,0.8,0.5,894,483,1232,373,768,19199,2
IMDb-1k,test,180,0.8,0.5,845,431,1130,370,768,17971,2
IMDb-1k,test,280,0.8,0.5,852,403,1116,341,768,16941,2
IMDb-1k,test,17,0.8,0.5,869,425,1151,366,768,17672,2
IMDb-1k,test,24,0.8,0.5,933,431,1294,436,768,20359,2
IMDb-1k,test,167,0.8,0.5,1130,546,1436,461,768,23692,2
IMDb-1k,test,227,0.8,0.5,942,459,1209,396,768,20382,2
IMDb-1k,test,240,0.8,0.5,921,451,1245,399,768,20429,2
IMDb-1k,test,275,0.8,0.5,761,378,1019,310,768,14579,2
IMDb-1k,test,148,0.8,0.5,938,409,1215,386,768,20047,2
IMDb-1k,test,113,0.8,0.5,966,471,1303,465,768,22828,2
IMDb-1k,test,144,0.8,0.5,768,388,1022,311,768,14994,2
IMDb-1k,test,312,0.8,0.5,948,416,1134,354,768,18902,2
