dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,train,455,0.7,0.9,950,459,1217,473,768,8588,2
IMDb-1k,train,465,0.7,0.9,764,453,1092,472,768,7227,2
IMDb-1k,train,154,0.7,0.9,977,431,1291,603,768,10425,2
IMDb-1k,train,82,0.7,0.9,877,450,1186,492,768,8591,2
IMDb-1k,train,477,0.7,0.9,788,354,1023,474,768,7643,2
IMDb-1k,train,172,0.7,0.9,766,353,953,391,768,6533,2
IMDb-1k,train,321,0.7,0.9,792,369,1140,495,768,7942,2
IMDb-1k,train,90,0.7,0.9,759,392,1048,475,768,7720,2
IMDb-1k,train,180,0.7,0.9,801,445,1071,461,768,8254,2
IMDb-1k,train,414,0.7,0.9,745,315,951,387,768,6611,2
IMDb-1k,train,312,0.7,0.9,773,392,1008,458,768,7713,2
IMDb-1k,train,278,0.7,0.9,946,428,1258,529,768,9237,2
IMDb-1k,train,381,0.7,0.9,808,447,1122,459,768,7421,2
IMDb-1k,train,472,0.7,0.9,786,363,1123,496,768,7656,2
IMDb-1k,train,362,0.7,0.9,812,373,1047,430,768,7053,2
IMDb-1k,train,324,0.7,0.9,980,459,1305,563,768,9487,2
IMDb-1k,train,431,0.7,0.9,770,385,989,442,768,7210,2
IMDb-1k,train,347,0.7,0.9,781,364,1021,461,768,7598,2
IMDb-1k,train,86,0.7,0.9,803,363,1062,486,768,8117,2
IMDb-1k,train,75,0.7,0.9,932,421,1177,522,768,9573,2
IMDb-1k,train,438,0.7,0.9,954,444,1257,549,768,9848,2
IMDb-1k,train,15,0.7,0.9,942,431,1184,550,768,9795,2
IMDb-1k,train,249,0.7,0.9,1435,622,1910,831,768,14566,2
IMDb-1k,train,433,0.7,0.9,804,369,996,460,768,7755,2
IMDb-1k,train,19,0.7,0.9,872,392,1063,499,768,8626,2
IMDb-1k,train,322,0.7,0.9,990,413,1209,512,768,9048,2
IMDb-1k,train,332,0.7,0.9,819,419,1130,511,768,8687,2
IMDb-1k,train,56,0.7,0.9,850,420,1116,500,768,8308,2
IMDb-1k,train,301,0.7,0.9,1447,531,1799,863,768,15373,2
IMDb-1k,train,229,0.7,0.9,969,421,1267,519,768,9115,2
IMDb-1k,train,331,0.7,0.9,794,364,1076,468,768,7687,2
IMDb-1k,train,132,0.7,0.9,869,421,1109,517,768,8712,2
IMDb-1k,train,137,0.7,0.9,970,447,1172,495,768,9202,2
IMDb-1k,train,423,0.7,0.9,1049,468,1284,626,768,11350,2
IMDb-1k,train,335,0.7,0.9,762,369,946,422,768,7220,2
IMDb-1k,train,25,0.7,0.9,970,461,1314,582,768,9863,2
IMDb-1k,train,464,0.7,0.9,787,383,1048,477,768,7648,2
IMDb-1k,train,281,0.7,0.9,916,389,1215,534,768,9119,2
IMDb-1k,train,247,0.7,0.9,887,400,1165,470,768,8268,2
IMDb-1k,train,237,0.7,0.9,793,353,1121,466,768,7672,2
IMDb-1k,train,117,0.7,0.9,946,393,1212,572,768,10165,2
IMDb-1k,train,42,0.7,0.9,949,459,1291,576,768,9775,2
IMDb-1k,train,220,0.7,0.9,1369,538,1644,753,768,14116,2
IMDb-1k,train,176,0.7,0.9,881,400,1134,460,768,8140,2
IMDb-1k,train,320,0.7,0.9,876,409,1095,457,768,8113,2
IMDb-1k,train,153,0.7,0.9,753,354,986,439,768,7103,2
IMDb-1k,train,231,0.7,0.9,863,408,1187,507,768,8663,2
IMDb-1k,train,227,0.7,0.9,838,433,1075,459,768,7917,2
IMDb-1k,train,417,0.7,0.9,961,460,1305,630,768,10370,2
IMDb-1k,train,203,0.7,0.9,765,431,1013,437,768,7101,2
IMDb-1k,train,126,0.7,0.9,958,464,1180,497,768,8867,2
IMDb-1k,train,329,0.7,0.9,827,428,1088,484,768,8179,2
IMDb-1k,train,31,0.7,0.9,799,420,1076,462,768,7892,2
IMDb-1k,train,113,0.7,0.9,770,399,1015,430,768,7206,2
IMDb-1k,train,470,0.7,0.9,799,398,1054,476,768,7965,2
IMDb-1k,train,271,0.7,0.9,877,379,1068,516,768,9058,2
IMDb-1k,train,140,0.7,0.9,779,421,1015,442,768,7464,2
IMDb-1k,train,57,0.7,0.9,844,392,1186,479,768,7814,2
IMDb-1k,train,192,0.7,0.9,904,400,1125,487,768,8408,2
IMDb-1k,train,24,0.7,0.9,866,425,1133,512,768,8482,2
IMDb-1k,train,17,0.7,0.9,765,391,996,459,768,7604,2
IMDb-1k,train,265,0.7,0.9,923,435,1140,515,768,9022,2
IMDb-1k,train,66,0.7,0.9,960,527,1421,617,768,10398,2
IMDb-1k,train,208,0.7,0.9,844,405,1078,489,768,8210,2
IMDb-1k,train,479,0.7,0.9,791,404,1004,484,768,8423,2
IMDb-1k,train,94,0.7,0.9,962,459,1326,612,768,10455,2
IMDb-1k,train,253,0.7,0.9,937,452,1239,533,768,9377,2
IMDb-1k,train,266,0.7,0.9,851,357,1071,451,768,7589,2
IMDb-1k,train,23,0.7,0.9,892,427,1140,511,768,8762,2
IMDb-1k,train,222,0.7,0.9,789,352,1026,418,768,7033,2
IMDb-1k,train,261,0.7,0.9,933,392,1152,528,768,9376,2
IMDb-1k,train,426,0.7,0.9,904,404,1255,511,768,8437,2
IMDb-1k,validation,135,0.7,0.9,897,444,1260,608,768,10715,2
IMDb-1k,validation,115,0.7,0.9,755,349,963,423,768,7120,2
IMDb-1k,validation,131,0.7,0.9,800,407,1022,477,768,8024,2
IMDb-1k,validation,55,0.7,0.9,956,487,1256,532,768,9807,2
IMDb-1k,validation,95,0.7,0.9,736,388,986,464,768,7220,2
IMDb-1k,validation,29,0.7,0.9,799,386,1071,503,768,8255,2
IMDb-1k,validation,158,0.7,0.9,832,442,1063,468,768,7817,2
IMDb-1k,validation,51,0.7,0.9,864,450,1161,536,768,9215,2
IMDb-1k,validation,101,0.7,0.9,828,357,1125,507,768,8344,2
IMDb-1k,validation,145,0.7,0.9,897,392,1153,532,768,8986,2
IMDb-1k,validation,19,0.7,0.9,939,420,1237,535,768,9464,2
IMDb-1k,validation,85,0.7,0.9,933,451,1179,545,768,9699,2
IMDb-1k,validation,15,0.7,0.9,763,391,1113,495,768,8138,2
IMDb-1k,validation,66,0.7,0.9,844,392,1106,475,768,8090,2
IMDb-1k,validation,24,0.7,0.9,936,464,1168,485,768,8581,2
IMDb-1k,validation,30,0.7,0.9,881,471,1224,518,768,9065,2
IMDb-1k,validation,132,0.7,0.9,876,423,1072,500,768,8735,2
IMDb-1k,validation,105,0.7,0.9,745,408,969,450,768,7469,2
IMDb-1k,validation,153,0.7,0.9,775,383,980,486,768,8367,2
IMDb-1k,validation,16,0.7,0.9,835,380,1084,489,768,8190,2
IMDb-1k,validation,75,0.7,0.9,968,506,1378,614,768,10191,2
IMDb-1k,validation,18,0.7,0.9,900,448,1179,543,768,9313,2
IMDb-1k,validation,12,0.7,0.9,941,414,1259,544,768,9651,2
IMDb-1k,validation,9,0.7,0.9,915,365,1138,520,768,8949,2
IMDb-1k,validation,31,0.7,0.9,826,406,1066,485,768,7881,2
IMDb-1k,validation,156,0.7,0.9,775,400,1020,457,768,7741,2
IMDb-1k,validation,98,0.7,0.9,854,432,1234,516,768,8856,2
IMDb-1k,validation,56,0.7,0.9,923,445,1197,495,768,8840,2
IMDb-1k,validation,134,0.7,0.9,806,378,1052,479,768,8049,2
IMDb-1k,validation,161,0.7,0.9,772,407,1028,475,768,7949,2
IMDb-1k,validation,139,0.7,0.9,757,350,968,397,768,6488,2
IMDb-1k,validation,78,0.7,0.9,938,406,1274,555,768,10112,2
IMDb-1k,validation,60,0.7,0.9,786,361,1035,514,768,8253,2
IMDb-1k,validation,84,0.7,0.9,961,494,1307,617,768,10501,2
IMDb-1k,validation,2,0.7,0.9,802,432,1187,518,768,8316,2
IMDb-1k,validation,94,0.7,0.9,756,389,1011,494,768,8292,2
IMDb-1k,validation,45,0.7,0.9,757,370,910,405,768,7149,2
IMDb-1k,validation,42,0.7,0.9,952,418,1218,528,768,9338,2
IMDb-1k,validation,69,0.7,0.9,937,470,1282,611,768,10386,2
IMDb-1k,validation,154,0.7,0.9,835,417,1137,489,768,8097,2
IMDb-1k,validation,26,0.7,0.9,777,334,1132,529,768,8378,2
IMDb-1k,validation,141,0.7,0.9,785,404,1042,452,768,7553,2
IMDb-1k,validation,117,0.7,0.9,779,435,1046,461,768,7705,2
IMDb-1k,validation,93,0.7,0.9,946,414,1240,492,768,8684,2
IMDb-1k,validation,133,0.7,0.9,948,442,1208,551,768,9911,2
IMDb-1k,validation,36,0.7,0.9,752,394,987,454,768,7664,2
IMDb-1k,validation,82,0.7,0.9,797,401,1102,483,768,7663,2
IMDb-1k,validation,22,0.7,0.9,775,374,1039,472,768,7615,2
IMDb-1k,validation,126,0.7,0.9,990,473,1276,607,768,10577,2
IMDb-1k,validation,67,0.7,0.9,983,422,1259,557,768,10202,2
IMDb-1k,validation,97,0.7,0.9,835,405,1059,459,768,7650,2
IMDb-1k,validation,11,0.7,0.9,760,423,1043,469,768,7585,2
IMDb-1k,validation,65,0.7,0.9,969,471,1256,540,768,9611,2
IMDb-1k,validation,86,0.7,0.9,753,378,1005,428,768,7059,2
IMDb-1k,validation,6,0.7,0.9,861,483,1100,554,768,9834,2
IMDb-1k,validation,27,0.7,0.9,838,358,1137,530,768,8842,2
IMDb-1k,validation,76,0.7,0.9,955,441,1241,568,768,10308,2
IMDb-1k,validation,142,0.7,0.9,798,412,1082,484,768,7954,2
IMDb-1k,validation,38,0.7,0.9,859,444,1138,501,768,8382,2
IMDb-1k,validation,41,0.7,0.9,882,364,1112,501,768,8790,2
IMDb-1k,validation,4,0.7,0.9,762,381,1022,447,768,7427,2
IMDb-1k,validation,138,0.7,0.9,751,433,1022,482,768,8012,2
IMDb-1k,validation,32,0.7,0.9,806,388,1099,490,768,7947,2
IMDb-1k,validation,144,0.7,0.9,890,407,1213,556,768,9635,2
IMDb-1k,validation,109,0.7,0.9,757,408,994,452,768,7319,2
IMDb-1k,validation,68,0.7,0.9,746,367,956,412,768,7104,2
IMDb-1k,validation,10,0.7,0.9,870,402,1145,516,768,8524,2
IMDb-1k,validation,96,0.7,0.9,899,455,1247,553,768,9986,2
IMDb-1k,validation,111,0.7,0.9,860,459,1176,503,768,8461,2
IMDb-1k,validation,0,0.7,0.9,941,477,1301,601,768,9975,2
IMDb-1k,validation,122,0.7,0.9,938,448,1270,546,768,9887,2
IMDb-1k,validation,123,0.7,0.9,789,393,970,452,768,7930,2
IMDb-1k,validation,64,0.7,0.9,801,335,1025,512,768,8434,2
IMDb-1k,validation,44,0.7,0.9,946,445,1244,514,768,9193,2
IMDb-1k,validation,146,0.7,0.9,772,346,939,418,768,7272,2
IMDb-1k,validation,28,0.7,0.9,815,406,1058,458,768,7804,2
IMDb-1k,validation,40,0.7,0.9,915,488,1234,556,768,9963,2
IMDb-1k,validation,114,0.7,0.9,799,411,1028,467,768,7756,2
IMDb-1k,validation,25,0.7,0.9,879,365,1126,460,768,7829,2
IMDb-1k,validation,23,0.7,0.9,888,403,1099,470,768,8560,2
IMDb-1k,validation,119,0.7,0.9,847,396,1099,495,768,8460,2
IMDb-1k,validation,81,0.7,0.9,923,416,1186,512,768,8913,2
IMDb-1k,validation,79,0.7,0.9,865,407,1159,486,768,8225,2
IMDb-1k,validation,39,0.7,0.9,951,435,1164,516,768,9251,2
IMDb-1k,validation,90,0.7,0.9,770,381,1036,436,768,7186,2
IMDb-1k,validation,108,0.7,0.9,754,375,970,456,768,7744,2
IMDb-1k,validation,160,0.7,0.9,752,324,1002,425,768,6888,2
IMDb-1k,validation,137,0.7,0.9,820,424,1044,474,768,7928,2
IMDb-1k,validation,47,0.7,0.9,840,336,1103,492,768,8126,2
IMDb-1k,validation,124,0.7,0.9,784,403,997,511,768,8415,2
IMDb-1k,validation,61,0.7,0.9,845,439,1207,521,768,8707,2
IMDb-1k,validation,73,0.7,0.9,809,418,1016,473,768,7846,2
IMDb-1k,validation,33,0.7,0.9,761,415,1008,439,768,7452,2
IMDb-1k,validation,112,0.7,0.9,913,401,1140,529,768,9363,2
IMDb-1k,validation,120,0.7,0.9,913,363,1175,497,768,8411,2
IMDb-1k,validation,128,0.7,0.9,752,371,969,440,768,7411,2
IMDb-1k,validation,62,0.7,0.9,777,423,1036,459,768,7801,2
IMDb-1k,validation,163,0.7,0.9,856,411,1122,511,768,8584,2
IMDb-1k,validation,100,0.7,0.9,824,316,1060,414,768,6967,2
IMDb-1k,validation,104,0.7,0.9,905,423,1349,631,768,10050,2
IMDb-1k,validation,53,0.7,0.9,896,450,1309,623,768,10250,2
IMDb-1k,validation,5,0.7,0.9,1033,408,1392,611,768,10566,2
IMDb-1k,validation,118,0.7,0.9,842,438,1070,504,768,8569,2
IMDb-1k,validation,127,0.7,0.9,866,364,1253,546,768,9167,2
IMDb-1k,validation,152,0.7,0.9,765,419,998,461,768,7616,2
IMDb-1k,validation,49,0.7,0.9,836,378,1095,538,768,8876,2
IMDb-1k,validation,35,0.7,0.9,933,500,1280,593,768,10011,2
IMDb-1k,validation,80,0.7,0.9,835,437,1099,504,768,8456,2
IMDb-1k,validation,77,0.7,0.9,923,498,1235,551,768,9700,2
IMDb-1k,validation,34,0.7,0.9,782,384,984,470,768,7974,2
IMDb-1k,validation,46,0.7,0.9,955,452,1250,572,768,10662,2
IMDb-1k,validation,7,0.7,0.9,825,448,1154,437,768,7283,2
IMDb-1k,validation,43,0.7,0.9,862,412,1105,461,768,7923,2
IMDb-1k,validation,70,0.7,0.9,878,368,1195,534,768,9093,2
IMDb-1k,validation,125,0.7,0.9,868,401,1176,485,768,8631,2
IMDb-1k,validation,110,0.7,0.9,958,384,1192,518,768,9092,2
IMDb-1k,validation,91,0.7,0.9,946,417,1255,569,768,10333,2
IMDb-1k,validation,83,0.7,0.9,967,549,1254,565,768,10425,2
IMDb-1k,validation,147,0.7,0.9,749,353,1023,468,768,7710,2
IMDb-1k,validation,148,0.7,0.9,963,519,1295,635,768,10562,2
IMDb-1k,validation,89,0.7,0.9,941,459,1254,529,768,9340,2
IMDb-1k,validation,8,0.7,0.9,905,373,1229,547,768,9330,2
IMDb-1k,validation,157,0.7,0.9,924,459,1219,560,768,9699,2
IMDb-1k,validation,113,0.7,0.9,946,514,1253,564,768,10306,2
IMDb-1k,validation,13,0.7,0.9,904,410,1198,520,768,8998,2
IMDb-1k,validation,59,0.7,0.9,962,454,1257,584,768,10452,2
IMDb-1k,validation,140,0.7,0.9,735,384,1014,472,768,7426,2
IMDb-1k,validation,3,0.7,0.9,957,445,1200,577,768,10149,2
IMDb-1k,validation,17,0.7,0.9,861,381,1088,519,768,8686,2
IMDb-1k,validation,72,0.7,0.9,976,486,1334,659,768,11302,2
IMDb-1k,validation,143,0.7,0.9,774,323,990,487,768,8295,2
IMDb-1k,validation,136,0.7,0.9,940,475,1284,613,768,10392,2
IMDb-1k,validation,150,0.7,0.9,768,384,967,416,768,6948,2
IMDb-1k,validation,63,0.7,0.9,949,447,1334,606,768,10041,2
IMDb-1k,validation,54,0.7,0.9,968,369,1240,525,768,9340,2
IMDb-1k,validation,107,0.7,0.9,798,414,1080,452,768,7541,2
IMDb-1k,validation,50,0.7,0.9,733,327,990,428,768,6715,2
IMDb-1k,validation,162,0.7,0.9,1023,290,1382,670,768,11164,2
IMDb-1k,validation,58,0.7,0.9,746,406,998,454,768,7598,2
IMDb-1k,validation,48,0.7,0.9,934,515,1223,549,768,9832,2
IMDb-1k,validation,88,0.7,0.9,918,411,1156,534,768,9247,2
IMDb-1k,validation,21,0.7,0.9,760,356,942,448,768,7759,2
IMDb-1k,validation,57,0.7,0.9,894,433,1160,506,768,8741,2
IMDb-1k,validation,159,0.7,0.9,884,404,1129,502,768,8584,2
IMDb-1k,validation,129,0.7,0.9,746,371,923,416,768,7021,2
IMDb-1k,validation,37,0.7,0.9,778,363,1037,413,768,6890,2
IMDb-1k,validation,155,0.7,0.9,747,418,1016,441,768,6859,2
IMDb-1k,validation,1,0.7,0.9,922,456,1260,532,768,9504,2
IMDb-1k,validation,52,0.7,0.9,948,446,1256,524,768,9527,2
IMDb-1k,validation,149,0.7,0.9,759,394,1023,425,768,7036,2
IMDb-1k,test,25,0.7,0.9,806,460,1055,490,768,8452,2
IMDb-1k,test,109,0.7,0.9,865,429,1039,490,768,8593,2
IMDb-1k,test,76,0.7,0.9,961,447,1307,550,768,9041,2
IMDb-1k,test,196,0.7,0.9,879,485,1200,530,768,9220,2
IMDb-1k,test,57,0.7,0.9,876,384,1123,482,768,8164,2
IMDb-1k,test,255,0.7,0.9,896,421,1152,476,768,8547,2
IMDb-1k,test,182,0.7,0.9,885,352,1090,519,768,8925,2
IMDb-1k,test,181,0.7,0.9,771,371,1012,412,768,6775,2
IMDb-1k,test,274,0.7,0.9,949,466,1324,624,768,10676,2
IMDb-1k,test,198,0.7,0.9,908,405,1223,524,768,9139,2
IMDb-1k,test,72,0.7,0.9,962,445,1224,519,768,9335,2
IMDb-1k,test,9,0.7,0.9,911,434,1197,579,768,10126,2
IMDb-1k,test,271,0.7,0.9,752,418,1067,492,768,7908,2
IMDb-1k,test,316,0.7,0.9,786,395,1120,502,768,7944,2
IMDb-1k,test,172,0.7,0.9,793,420,1060,497,768,8010,2
IMDb-1k,test,202,0.7,0.9,813,420,1098,469,768,7654,2
IMDb-1k,test,75,0.7,0.9,872,389,1138,510,768,8464,2
IMDb-1k,test,318,0.7,0.9,764,361,1059,494,768,7835,2
IMDb-1k,test,77,0.7,0.9,969,504,1305,630,768,10674,2
IMDb-1k,test,324,0.7,0.9,973,500,1328,592,768,10251,2
IMDb-1k,test,111,0.7,0.9,812,412,1078,455,768,7250,2
IMDb-1k,test,238,0.7,0.9,762,417,1004,405,768,6816,2
IMDb-1k,test,143,0.7,0.9,846,391,1054,499,768,8302,2
IMDb-1k,test,325,0.7,0.9,726,366,976,472,768,7578,2
IMDb-1k,test,5,0.7,0.9,903,456,1248,512,768,9123,2
IMDb-1k,test,147,0.7,0.9,968,462,1290,566,768,9798,2
IMDb-1k,test,63,0.7,0.9,891,465,1284,532,768,8798,2
IMDb-1k,test,114,0.7,0.9,756,352,915,434,768,7538,2
IMDb-1k,test,139,0.7,0.9,822,358,1070,514,768,8439,2
IMDb-1k,test,101,0.7,0.9,796,347,1035,398,768,6793,2
IMDb-1k,test,94,0.7,0.9,852,415,1114,498,768,8322,2
IMDb-1k,test,282,0.7,0.9,931,412,1212,570,768,9869,2
IMDb-1k,test,3,0.7,0.9,813,411,1199,534,768,8632,2
IMDb-1k,test,225,0.7,0.9,872,435,1140,472,768,8087,2
IMDb-1k,test,219,0.7,0.9,930,463,1240,564,768,10169,2
IMDb-1k,test,310,0.7,0.9,968,448,1272,557,768,10013,2
IMDb-1k,test,183,0.7,0.9,856,416,1191,518,768,8668,2
IMDb-1k,test,302,0.7,0.9,837,371,1055,440,768,7397,2
IMDb-1k,test,140,0.7,0.9,881,413,1153,502,768,8567,2
IMDb-1k,test,228,0.7,0.9,1011,482,1312,617,768,10007,2
IMDb-1k,test,33,0.7,0.9,850,451,1102,463,768,7924,2
IMDb-1k,test,42,0.7,0.9,942,427,1266,599,768,10526,2
IMDb-1k,test,173,0.7,0.9,752,388,996,424,768,7184,2
IMDb-1k,test,124,0.7,0.9,948,458,1269,555,768,9901,2
IMDb-1k,test,330,0.7,0.9,902,468,1182,544,768,9583,2
IMDb-1k,test,46,0.7,0.9,869,387,1120,535,768,9096,2
IMDb-1k,test,73,0.7,0.9,967,450,1241,532,768,9623,2
IMDb-1k,test,179,0.7,0.9,965,443,1186,539,768,9778,2
IMDb-1k,test,45,0.7,0.9,1054,498,1398,661,768,11140,2
IMDb-1k,test,185,0.7,0.9,969,447,1219,525,768,9213,2
IMDb-1k,test,314,0.7,0.9,874,428,1188,497,768,8602,2
IMDb-1k,test,165,0.7,0.9,817,351,1041,444,768,7532,2
IMDb-1k,test,90,0.7,0.9,885,394,1172,539,768,9064,2
IMDb-1k,test,157,0.7,0.9,807,387,1018,466,768,7813,2
IMDb-1k,test,260,0.7,0.9,907,425,1302,592,768,9489,2
IMDb-1k,test,16,0.7,0.9,961,527,1314,651,768,10755,2
IMDb-1k,test,82,0.7,0.9,787,366,997,478,768,7949,2
IMDb-1k,test,132,0.7,0.9,748,346,900,443,768,7974,2
IMDb-1k,test,7,0.7,0.9,882,406,1096,465,768,8254,2
IMDb-1k,test,55,0.7,0.9,786,434,1041,426,768,6963,2
IMDb-1k,test,110,0.7,0.9,934,423,1235,516,768,9020,2
IMDb-1k,test,84,0.7,0.9,966,436,1309,616,768,10518,2
IMDb-1k,test,298,0.7,0.9,741,371,992,438,768,7095,2
IMDb-1k,test,294,0.7,0.9,965,382,1202,555,768,9954,2
IMDb-1k,test,116,0.7,0.9,901,475,1254,540,768,9537,2
IMDb-1k,test,78,0.7,0.9,789,367,1137,470,768,7727,2
IMDb-1k,test,244,0.7,0.9,760,383,967,424,768,7298,2
IMDb-1k,test,60,0.7,0.9,775,421,1041,489,768,7956,2
IMDb-1k,test,226,0.7,0.9,894,483,1232,521,768,9208,2
IMDb-1k,test,180,0.7,0.9,845,431,1130,501,768,8515,2
IMDb-1k,test,280,0.7,0.9,852,403,1116,487,768,8274,2
IMDb-1k,test,17,0.7,0.9,869,425,1151,510,768,8485,2
IMDb-1k,test,24,0.7,0.9,933,431,1294,613,768,9923,2
IMDb-1k,test,167,0.7,0.9,1130,546,1436,638,768,11302,2
IMDb-1k,test,227,0.7,0.9,942,459,1209,532,768,9493,2
IMDb-1k,test,240,0.7,0.9,921,451,1245,555,768,9715,2
IMDb-1k,test,275,0.7,0.9,761,378,1019,423,768,7022,2
IMDb-1k,test,148,0.7,0.9,938,409,1215,526,768,9418,2
IMDb-1k,test,113,0.7,0.9,966,471,1303,642,768,10936,2
IMDb-1k,test,144,0.7,0.9,768,388,1022,431,768,7184,2
IMDb-1k,test,312,0.7,0.9,948,416,1134,511,768,9189,2
