dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,train,497,0.95,0.5,896,476,1290,110,768,1373,2
IMDb-1k,train,211,0.95,0.5,976,462,1311,135,768,1672,2
IMDb-1k,train,101,0.95,0.5,762,405,1067,112,768,1298,2
IMDb-1k,train,334,0.95,0.5,976,486,1402,141,768,1805,2
IMDb-1k,train,475,0.95,0.5,804,418,1064,107,768,1331,2
IMDb-1k,train,336,0.95,0.5,883,376,1109,117,768,1459,2
IMDb-1k,train,440,0.95,0.5,845,420,1147,106,768,1344,2
IMDb-1k,train,173,0.95,0.5,949,429,1203,129,768,1642,2
IMDb-1k,train,2,0.95,0.5,857,444,1105,112,768,1403,2
IMDb-1k,train,333,0.95,0.5,908,419,1268,105,768,1401,2
IMDb-1k,train,409,0.95,0.5,952,508,1251,113,768,1553,2
IMDb-1k,train,70,0.95,0.5,1541,649,2123,208,768,2524,2
IMDb-1k,train,209,0.95,0.5,892,430,1165,101,768,1345,2
IMDb-1k,train,63,0.95,0.5,953,507,1356,139,768,1734,2
IMDb-1k,train,384,0.95,0.5,827,382,1071,104,768,1314,2
IMDb-1k,train,93,0.95,0.5,960,445,1247,122,768,1594,2
IMDb-1k,train,485,0.95,0.5,790,401,986,92,768,1220,2
IMDb-1k,train,185,0.95,0.5,911,491,1143,114,768,1523,2
IMDb-1k,train,33,0.95,0.5,947,445,1263,117,768,1552,2
IMDb-1k,train,77,0.95,0.5,803,383,1089,111,768,1389,2
IMDb-1k,train,0,0.95,0.5,852,408,1050,111,768,1366,2
IMDb-1k,train,11,0.95,0.5,948,368,1293,135,768,1556,2
IMDb-1k,train,415,0.95,0.5,944,426,1195,116,768,1529,2
IMDb-1k,train,22,0.95,0.5,851,410,1147,116,768,1488,2
IMDb-1k,train,72,0.95,0.5,783,392,1072,108,768,1298,2
IMDb-1k,train,182,0.95,0.5,764,310,928,98,768,1228,2
IMDb-1k,train,131,0.95,0.5,1028,521,1360,139,768,1796,2
IMDb-1k,train,410,0.95,0.5,835,417,1145,110,768,1289,2
IMDb-1k,train,193,0.95,0.5,876,459,1176,108,768,1383,2
IMDb-1k,train,55,0.95,0.5,965,463,1415,126,768,1524,2
IMDb-1k,train,148,0.95,0.5,921,449,1303,123,768,1498,2
IMDb-1k,train,18,0.95,0.5,796,394,1118,105,768,1319,2
IMDb-1k,train,204,0.95,0.5,977,509,1288,129,768,1656,2
IMDb-1k,train,78,0.95,0.5,931,411,1226,110,768,1405,2
IMDb-1k,train,494,0.95,0.5,816,382,1091,101,768,1271,2
IMDb-1k,train,262,0.95,0.5,910,390,1090,104,768,1345,2
IMDb-1k,train,323,0.95,0.5,935,439,1241,115,768,1523,2
IMDb-1k,train,483,0.95,0.5,1161,426,1433,151,768,1854,2
IMDb-1k,train,79,0.95,0.5,884,427,1152,104,768,1410,2
IMDb-1k,train,39,0.95,0.5,753,472,1048,108,768,1314,2
IMDb-1k,train,451,0.95,0.5,891,375,1115,110,768,1423,2
IMDb-1k,train,46,0.95,0.5,806,432,1084,109,768,1370,2
IMDb-1k,train,238,0.95,0.5,1464,632,1974,175,768,2336,2
IMDb-1k,train,391,0.95,0.5,766,399,1083,99,768,1205,2
IMDb-1k,train,352,0.95,0.5,953,475,1279,135,768,1722,2
IMDb-1k,train,341,0.95,0.5,802,393,1081,94,768,1183,2
IMDb-1k,train,277,0.95,0.5,791,338,1033,112,768,1346,2
IMDb-1k,train,290,0.95,0.5,948,507,1303,133,768,1606,2
IMDb-1k,train,317,0.95,0.5,899,442,1244,109,768,1491,2
IMDb-1k,train,304,0.95,0.5,914,446,1193,121,768,1556,2
IMDb-1k,train,268,0.95,0.5,816,428,1082,83,768,1067,2
IMDb-1k,train,69,0.95,0.5,734,369,944,90,768,1103,2
IMDb-1k,train,455,0.95,0.5,950,459,1217,99,768,1349,2
IMDb-1k,train,465,0.95,0.5,764,453,1092,102,768,1190,2
IMDb-1k,train,154,0.95,0.5,977,431,1291,128,768,1668,2
IMDb-1k,train,82,0.95,0.5,877,450,1186,108,768,1407,2
IMDb-1k,train,477,0.95,0.5,788,354,1023,109,768,1264,2
IMDb-1k,train,172,0.95,0.5,766,353,953,84,768,1115,2
IMDb-1k,train,321,0.95,0.5,792,369,1140,109,768,1315,2
IMDb-1k,train,90,0.95,0.5,759,392,1048,101,768,1230,2
IMDb-1k,train,180,0.95,0.5,801,445,1071,97,768,1316,2
IMDb-1k,train,414,0.95,0.5,745,315,951,84,768,1036,2
IMDb-1k,train,312,0.95,0.5,773,392,1008,110,768,1295,2
IMDb-1k,train,278,0.95,0.5,946,428,1258,112,768,1475,2
IMDb-1k,train,381,0.95,0.5,808,447,1122,100,768,1279,2
IMDb-1k,train,472,0.95,0.5,786,363,1123,119,768,1329,2
IMDb-1k,train,362,0.95,0.5,812,373,1047,97,768,1194,2
IMDb-1k,train,324,0.95,0.5,980,459,1305,125,768,1556,2
IMDb-1k,train,431,0.95,0.5,770,385,989,87,768,1078,2
IMDb-1k,train,347,0.95,0.5,781,364,1021,96,768,1182,2
IMDb-1k,train,86,0.95,0.5,803,363,1062,102,768,1304,2
IMDb-1k,train,75,0.95,0.5,932,421,1177,117,768,1612,2
IMDb-1k,train,438,0.95,0.5,954,444,1257,124,768,1673,2
IMDb-1k,train,15,0.95,0.5,942,431,1184,121,768,1611,2
IMDb-1k,train,249,0.95,0.5,1435,622,1910,176,768,2376,2
IMDb-1k,train,433,0.95,0.5,804,369,996,111,768,1290,2
IMDb-1k,train,19,0.95,0.5,872,392,1063,117,768,1449,2
IMDb-1k,train,322,0.95,0.5,990,413,1209,106,768,1382,2
IMDb-1k,train,332,0.95,0.5,819,419,1130,112,768,1424,2
IMDb-1k,train,56,0.95,0.5,850,420,1116,107,768,1349,2
IMDb-1k,train,301,0.95,0.5,1447,531,1799,193,768,2509,2
IMDb-1k,train,229,0.95,0.5,969,421,1267,111,768,1492,2
IMDb-1k,train,331,0.95,0.5,794,364,1076,102,768,1273,2
IMDb-1k,train,132,0.95,0.5,869,421,1109,114,768,1383,2
IMDb-1k,train,137,0.95,0.5,970,447,1172,113,768,1580,2
IMDb-1k,train,423,0.95,0.5,1049,468,1284,144,768,1940,2
IMDb-1k,train,335,0.95,0.5,762,369,946,84,768,1096,2
IMDb-1k,train,25,0.95,0.5,970,461,1314,126,768,1579,2
IMDb-1k,train,464,0.95,0.5,787,383,1048,107,768,1257,2
IMDb-1k,train,281,0.95,0.5,916,389,1215,123,768,1541,2
IMDb-1k,train,247,0.95,0.5,887,400,1165,102,768,1314,2
IMDb-1k,train,237,0.95,0.5,793,353,1121,100,768,1246,2
IMDb-1k,train,117,0.95,0.5,946,393,1212,131,768,1649,2
IMDb-1k,train,42,0.95,0.5,949,459,1291,133,768,1651,2
IMDb-1k,train,220,0.95,0.5,1369,538,1644,167,768,2344,2
IMDb-1k,train,176,0.95,0.5,881,400,1134,97,768,1235,2
IMDb-1k,train,320,0.95,0.5,876,409,1095,90,768,1214,2
IMDb-1k,train,153,0.95,0.5,753,354,986,101,768,1218,2
IMDb-1k,train,231,0.95,0.5,863,408,1187,110,768,1396,2
IMDb-1k,train,227,0.95,0.5,838,433,1075,97,768,1273,2
IMDb-1k,train,417,0.95,0.5,961,460,1305,143,768,1719,2
IMDb-1k,train,203,0.95,0.5,765,431,1013,97,768,1176,2
IMDb-1k,train,126,0.95,0.5,958,464,1180,111,768,1472,2
IMDb-1k,train,329,0.95,0.5,827,428,1088,107,768,1368,2
IMDb-1k,train,31,0.95,0.5,799,420,1076,102,768,1305,2
IMDb-1k,train,113,0.95,0.5,770,399,1015,85,768,1068,2
IMDb-1k,train,470,0.95,0.5,799,398,1054,114,768,1385,2
IMDb-1k,train,271,0.95,0.5,877,379,1068,118,768,1534,2
IMDb-1k,train,140,0.95,0.5,779,421,1015,96,768,1194,2
IMDb-1k,train,57,0.95,0.5,844,392,1186,106,768,1316,2
IMDb-1k,train,192,0.95,0.5,904,400,1125,103,768,1355,2
IMDb-1k,train,24,0.95,0.5,866,425,1133,115,768,1379,2
IMDb-1k,train,17,0.95,0.5,765,391,996,102,768,1231,2
IMDb-1k,train,265,0.95,0.5,923,435,1140,113,768,1457,2
IMDb-1k,train,66,0.95,0.5,960,527,1421,141,768,1702,2
IMDb-1k,train,208,0.95,0.5,844,405,1078,110,768,1371,2
IMDb-1k,train,479,0.95,0.5,791,404,1004,109,768,1396,2
IMDb-1k,train,94,0.95,0.5,962,459,1326,129,768,1711,2
IMDb-1k,train,253,0.95,0.5,937,452,1239,117,768,1543,2
IMDb-1k,train,266,0.95,0.5,851,357,1071,95,768,1193,2
IMDb-1k,train,23,0.95,0.5,892,427,1140,114,768,1438,2
IMDb-1k,train,222,0.95,0.5,789,352,1026,93,768,1172,2
IMDb-1k,train,261,0.95,0.5,933,392,1152,117,768,1499,2
IMDb-1k,train,426,0.95,0.5,904,404,1255,110,768,1379,2
IMDb-1k,validation,135,0.95,0.5,897,444,1260,135,768,1737,2
IMDb-1k,validation,115,0.95,0.5,755,349,963,98,768,1237,2
IMDb-1k,validation,131,0.95,0.5,800,407,1022,115,768,1366,2
IMDb-1k,validation,55,0.95,0.5,956,487,1256,113,768,1570,2
IMDb-1k,validation,95,0.95,0.5,736,388,986,105,768,1178,2
IMDb-1k,validation,29,0.95,0.5,799,386,1071,114,768,1329,2
IMDb-1k,validation,158,0.95,0.5,832,442,1063,98,768,1247,2
IMDb-1k,validation,51,0.95,0.5,864,450,1161,116,768,1500,2
IMDb-1k,validation,101,0.95,0.5,828,357,1125,108,768,1317,2
IMDb-1k,validation,145,0.95,0.5,897,392,1153,125,768,1564,2
IMDb-1k,validation,19,0.95,0.5,939,420,1237,125,768,1613,2
IMDb-1k,validation,85,0.95,0.5,933,451,1179,119,768,1539,2
IMDb-1k,validation,15,0.95,0.5,763,391,1113,113,768,1347,2
IMDb-1k,validation,66,0.95,0.5,844,392,1106,102,768,1338,2
IMDb-1k,validation,24,0.95,0.5,936,464,1168,111,768,1492,2
IMDb-1k,validation,30,0.95,0.5,881,471,1224,120,768,1516,2
IMDb-1k,validation,132,0.95,0.5,876,423,1072,113,768,1455,2
IMDb-1k,validation,105,0.95,0.5,745,408,969,100,768,1217,2
IMDb-1k,validation,153,0.95,0.5,775,383,980,101,768,1303,2
IMDb-1k,validation,16,0.95,0.5,835,380,1084,103,768,1293,2
IMDb-1k,validation,75,0.95,0.5,968,506,1378,140,768,1704,2
IMDb-1k,validation,18,0.95,0.5,900,448,1179,114,768,1499,2
IMDb-1k,validation,12,0.95,0.5,941,414,1259,118,768,1572,2
IMDb-1k,validation,9,0.95,0.5,915,365,1138,116,768,1491,2
IMDb-1k,validation,31,0.95,0.5,826,406,1066,103,768,1242,2
IMDb-1k,validation,156,0.95,0.5,775,400,1020,99,768,1268,2
IMDb-1k,validation,98,0.95,0.5,854,432,1234,117,768,1469,2
IMDb-1k,validation,56,0.95,0.5,923,445,1197,114,768,1507,2
IMDb-1k,validation,134,0.95,0.5,806,378,1052,99,768,1279,2
IMDb-1k,validation,161,0.95,0.5,772,407,1028,98,768,1261,2
IMDb-1k,validation,139,0.95,0.5,757,350,968,83,768,1060,2
IMDb-1k,validation,78,0.95,0.5,938,406,1274,125,768,1638,2
IMDb-1k,validation,60,0.95,0.5,786,361,1035,113,768,1321,2
IMDb-1k,validation,84,0.95,0.5,961,494,1307,131,768,1677,2
IMDb-1k,validation,2,0.95,0.5,802,432,1187,109,768,1311,2
IMDb-1k,validation,94,0.95,0.5,756,389,1011,110,768,1348,2
IMDb-1k,validation,45,0.95,0.5,757,370,910,83,768,1079,2
IMDb-1k,validation,42,0.95,0.5,952,418,1218,117,768,1526,2
IMDb-1k,validation,69,0.95,0.5,937,470,1282,131,768,1662,2
IMDb-1k,validation,154,0.95,0.5,835,417,1137,110,768,1340,2
IMDb-1k,validation,26,0.95,0.5,777,334,1132,111,768,1352,2
IMDb-1k,validation,141,0.95,0.5,785,404,1042,104,768,1268,2
IMDb-1k,validation,117,0.95,0.5,779,435,1046,97,768,1261,2
IMDb-1k,validation,93,0.95,0.5,946,414,1240,112,768,1457,2
IMDb-1k,validation,133,0.95,0.5,948,442,1208,122,768,1589,2
IMDb-1k,validation,36,0.95,0.5,752,394,987,110,768,1313,2
IMDb-1k,validation,82,0.95,0.5,797,401,1102,109,768,1264,2
IMDb-1k,validation,22,0.95,0.5,775,374,1039,108,768,1268,2
IMDb-1k,validation,126,0.95,0.5,990,473,1276,132,768,1736,2
IMDb-1k,validation,67,0.95,0.5,983,422,1259,127,768,1669,2
IMDb-1k,validation,97,0.95,0.5,835,405,1059,102,768,1260,2
IMDb-1k,validation,11,0.95,0.5,760,423,1043,106,768,1239,2
IMDb-1k,validation,65,0.95,0.5,969,471,1256,107,768,1436,2
IMDb-1k,validation,86,0.95,0.5,753,378,1005,104,768,1250,2
IMDb-1k,validation,6,0.95,0.5,861,483,1100,116,768,1532,2
IMDb-1k,validation,27,0.95,0.5,838,358,1137,119,768,1438,2
IMDb-1k,validation,76,0.95,0.5,955,441,1241,131,768,1716,2
IMDb-1k,validation,142,0.95,0.5,798,412,1082,106,768,1314,2
IMDb-1k,validation,38,0.95,0.5,859,444,1138,116,768,1381,2
IMDb-1k,validation,41,0.95,0.5,882,364,1112,106,768,1398,2
IMDb-1k,validation,4,0.95,0.5,762,381,1022,101,768,1287,2
IMDb-1k,validation,138,0.95,0.5,751,433,1022,107,768,1299,2
IMDb-1k,validation,32,0.95,0.5,806,388,1099,113,768,1339,2
IMDb-1k,validation,144,0.95,0.5,890,407,1213,122,768,1604,2
IMDb-1k,validation,109,0.95,0.5,757,408,994,105,768,1248,2
IMDb-1k,validation,68,0.95,0.5,746,367,956,84,768,1097,2
IMDb-1k,validation,10,0.95,0.5,870,402,1145,122,768,1474,2
IMDb-1k,validation,96,0.95,0.5,899,455,1247,123,768,1638,2
IMDb-1k,validation,111,0.95,0.5,860,459,1176,110,768,1388,2
IMDb-1k,validation,0,0.95,0.5,941,477,1301,132,768,1606,2
IMDb-1k,validation,122,0.95,0.5,938,448,1270,119,768,1566,2
IMDb-1k,validation,123,0.95,0.5,789,393,970,95,768,1282,2
IMDb-1k,validation,64,0.95,0.5,801,335,1025,115,768,1364,2
IMDb-1k,validation,44,0.95,0.5,946,445,1244,114,768,1512,2
IMDb-1k,validation,146,0.95,0.5,772,346,939,88,768,1111,2
IMDb-1k,validation,28,0.95,0.5,815,406,1058,105,768,1311,2
IMDb-1k,validation,40,0.95,0.5,915,488,1234,123,768,1623,2
IMDb-1k,validation,114,0.95,0.5,799,411,1028,111,768,1353,2
IMDb-1k,validation,25,0.95,0.5,879,365,1126,109,768,1379,2
IMDb-1k,validation,23,0.95,0.5,888,403,1099,104,768,1434,2
IMDb-1k,validation,119,0.95,0.5,847,396,1099,116,768,1421,2
IMDb-1k,validation,81,0.95,0.5,923,416,1186,105,768,1449,2
IMDb-1k,validation,79,0.95,0.5,865,407,1159,104,768,1336,2
IMDb-1k,validation,39,0.95,0.5,951,435,1164,106,768,1419,2
IMDb-1k,validation,90,0.95,0.5,770,381,1036,97,768,1148,2
IMDb-1k,validation,108,0.95,0.5,754,375,970,101,768,1253,2
IMDb-1k,validation,160,0.95,0.5,752,324,1002,96,768,1157,2
IMDb-1k,validation,137,0.95,0.5,820,424,1044,102,768,1294,2
IMDb-1k,validation,47,0.95,0.5,840,336,1103,117,768,1367,2
IMDb-1k,validation,124,0.95,0.5,784,403,997,112,768,1338,2
IMDb-1k,validation,61,0.95,0.5,845,439,1207,111,768,1422,2
IMDb-1k,validation,73,0.95,0.5,809,418,1016,106,768,1325,2
IMDb-1k,validation,33,0.95,0.5,761,415,1008,95,768,1205,2
IMDb-1k,validation,112,0.95,0.5,913,401,1140,115,768,1510,2
IMDb-1k,validation,120,0.95,0.5,913,363,1175,105,768,1376,2
IMDb-1k,validation,128,0.95,0.5,752,371,969,90,768,1148,2
IMDb-1k,validation,62,0.95,0.5,777,423,1036,106,768,1299,2
IMDb-1k,validation,163,0.95,0.5,856,411,1122,113,768,1392,2
IMDb-1k,validation,100,0.95,0.5,824,316,1060,90,768,1127,2
IMDb-1k,validation,104,0.95,0.5,905,423,1349,143,768,1682,2
IMDb-1k,validation,53,0.95,0.5,896,450,1309,133,768,1623,2
IMDb-1k,validation,5,0.95,0.5,1033,408,1392,134,768,1668,2
IMDb-1k,validation,118,0.95,0.5,842,438,1070,105,768,1344,2
IMDb-1k,validation,127,0.95,0.5,866,364,1253,121,768,1504,2
IMDb-1k,validation,152,0.95,0.5,765,419,998,99,768,1198,2
IMDb-1k,validation,49,0.95,0.5,836,378,1095,116,768,1438,2
IMDb-1k,validation,35,0.95,0.5,933,500,1280,133,768,1668,2
IMDb-1k,validation,80,0.95,0.5,835,437,1099,113,768,1377,2
IMDb-1k,validation,77,0.95,0.5,923,498,1235,124,768,1619,2
IMDb-1k,validation,34,0.95,0.5,782,384,984,109,768,1319,2
IMDb-1k,validation,46,0.95,0.5,955,452,1250,134,768,1810,2
IMDb-1k,validation,7,0.95,0.5,825,448,1154,92,768,1197,2
IMDb-1k,validation,43,0.95,0.5,862,412,1105,88,768,1144,2
IMDb-1k,validation,70,0.95,0.5,878,368,1195,118,768,1514,2
IMDb-1k,validation,125,0.95,0.5,868,401,1176,103,768,1402,2
IMDb-1k,validation,110,0.95,0.5,958,384,1192,118,768,1544,2
IMDb-1k,validation,91,0.95,0.5,946,417,1255,120,768,1663,2
IMDb-1k,validation,83,0.95,0.5,967,549,1254,118,768,1670,2
IMDb-1k,validation,147,0.95,0.5,749,353,1023,104,768,1227,2
IMDb-1k,validation,148,0.95,0.5,963,519,1295,136,768,1687,2
IMDb-1k,validation,89,0.95,0.5,941,459,1254,114,768,1534,2
IMDb-1k,validation,8,0.95,0.5,905,373,1229,113,768,1466,2
IMDb-1k,validation,157,0.95,0.5,924,459,1219,127,768,1594,2
IMDb-1k,validation,113,0.95,0.5,946,514,1253,130,768,1724,2
IMDb-1k,validation,13,0.95,0.5,904,410,1198,118,768,1501,2
IMDb-1k,validation,59,0.95,0.5,962,454,1257,130,768,1709,2
IMDb-1k,validation,140,0.95,0.5,735,384,1014,107,768,1225,2
IMDb-1k,validation,3,0.95,0.5,957,445,1200,125,768,1650,2
IMDb-1k,validation,17,0.95,0.5,861,381,1088,121,768,1457,2
IMDb-1k,validation,72,0.95,0.5,976,486,1334,142,768,1823,2
IMDb-1k,validation,143,0.95,0.5,774,323,990,111,768,1363,2
IMDb-1k,validation,136,0.95,0.5,940,475,1284,140,768,1713,2
IMDb-1k,validation,150,0.95,0.5,768,384,967,92,768,1101,2
IMDb-1k,validation,63,0.95,0.5,949,447,1334,130,768,1616,2
IMDb-1k,validation,54,0.95,0.5,968,369,1240,118,768,1576,2
IMDb-1k,validation,107,0.95,0.5,798,414,1080,110,768,1315,2
IMDb-1k,validation,50,0.95,0.5,733,327,990,96,768,1094,2
IMDb-1k,validation,162,0.95,0.5,1023,290,1382,154,768,1867,2
IMDb-1k,validation,58,0.95,0.5,746,406,998,98,768,1222,2
IMDb-1k,validation,48,0.95,0.5,934,515,1223,120,768,1609,2
IMDb-1k,validation,88,0.95,0.5,918,411,1156,117,768,1503,2
IMDb-1k,validation,21,0.95,0.5,760,356,942,103,768,1304,2
IMDb-1k,validation,57,0.95,0.5,894,433,1160,114,768,1434,2
IMDb-1k,validation,159,0.95,0.5,884,404,1129,104,768,1365,2
IMDb-1k,validation,129,0.95,0.5,746,371,923,89,768,1157,2
IMDb-1k,validation,37,0.95,0.5,778,363,1037,93,768,1142,2
IMDb-1k,validation,155,0.95,0.5,747,418,1016,99,768,1134,2
IMDb-1k,validation,1,0.95,0.5,922,456,1260,128,768,1595,2
IMDb-1k,validation,52,0.95,0.5,948,446,1256,105,768,1486,2
IMDb-1k,validation,149,0.95,0.5,759,394,1023,85,768,1051,2
IMDb-1k,test,25,0.95,0.5,806,460,1055,104,768,1352,2
IMDb-1k,test,109,0.95,0.5,865,429,1039,110,768,1431,2
IMDb-1k,test,76,0.95,0.5,961,447,1307,123,768,1575,2
IMDb-1k,test,196,0.95,0.5,879,485,1200,115,768,1502,2
IMDb-1k,test,57,0.95,0.5,876,384,1123,108,768,1369,2
IMDb-1k,test,255,0.95,0.5,896,421,1152,104,768,1385,2
IMDb-1k,test,182,0.95,0.5,885,352,1090,116,768,1459,2
IMDb-1k,test,181,0.95,0.5,771,371,1012,97,768,1205,2
IMDb-1k,test,274,0.95,0.5,949,466,1324,135,768,1752,2
IMDb-1k,test,198,0.95,0.5,908,405,1223,117,768,1461,2
IMDb-1k,test,72,0.95,0.5,962,445,1224,114,768,1532,2
IMDb-1k,test,9,0.95,0.5,911,434,1197,122,768,1602,2
IMDb-1k,test,271,0.95,0.5,752,418,1067,107,768,1271,2
IMDb-1k,test,316,0.95,0.5,786,395,1120,111,768,1302,2
IMDb-1k,test,172,0.95,0.5,793,420,1060,108,768,1273,2
IMDb-1k,test,202,0.95,0.5,813,420,1098,105,768,1290,2
IMDb-1k,test,75,0.95,0.5,872,389,1138,118,768,1392,2
IMDb-1k,test,318,0.95,0.5,764,361,1059,107,768,1248,2
IMDb-1k,test,77,0.95,0.5,969,504,1305,144,768,1744,2
IMDb-1k,test,324,0.95,0.5,973,500,1328,134,768,1749,2
IMDb-1k,test,111,0.95,0.5,812,412,1078,103,768,1242,2
IMDb-1k,test,238,0.95,0.5,762,417,1004,89,768,1157,2
IMDb-1k,test,143,0.95,0.5,846,391,1054,111,768,1371,2
IMDb-1k,test,325,0.95,0.5,726,366,976,105,768,1215,2
IMDb-1k,test,5,0.95,0.5,903,456,1248,111,768,1460,2
IMDb-1k,test,147,0.95,0.5,968,462,1290,122,768,1579,2
IMDb-1k,test,63,0.95,0.5,891,465,1284,120,768,1495,2
IMDb-1k,test,114,0.95,0.5,756,352,915,96,768,1265,2
IMDb-1k,test,139,0.95,0.5,822,358,1070,116,768,1377,2
IMDb-1k,test,101,0.95,0.5,796,347,1035,93,768,1151,2
IMDb-1k,test,94,0.95,0.5,852,415,1114,114,768,1416,2
IMDb-1k,test,282,0.95,0.5,931,412,1212,119,768,1527,2
IMDb-1k,test,3,0.95,0.5,813,411,1199,113,768,1348,2
IMDb-1k,test,225,0.95,0.5,872,435,1140,96,768,1199,2
IMDb-1k,test,219,0.95,0.5,930,463,1240,121,768,1614,2
IMDb-1k,test,310,0.95,0.5,968,448,1272,117,768,1524,2
IMDb-1k,test,183,0.95,0.5,856,416,1191,106,768,1331,2
IMDb-1k,test,302,0.95,0.5,837,371,1055,96,768,1216,2
IMDb-1k,test,140,0.95,0.5,881,413,1153,109,768,1387,2
IMDb-1k,test,228,0.95,0.5,1011,482,1312,134,768,1618,2
IMDb-1k,test,33,0.95,0.5,850,451,1102,96,768,1248,2
IMDb-1k,test,42,0.95,0.5,942,427,1266,136,768,1699,2
IMDb-1k,test,173,0.95,0.5,752,388,996,97,768,1177,2
IMDb-1k,test,124,0.95,0.5,948,458,1269,128,768,1613,2
IMDb-1k,test,330,0.95,0.5,902,468,1182,125,768,1589,2
IMDb-1k,test,46,0.95,0.5,869,387,1120,119,768,1478,2
IMDb-1k,test,73,0.95,0.5,967,450,1241,116,768,1567,2
IMDb-1k,test,179,0.95,0.5,965,443,1186,120,768,1599,2
IMDb-1k,test,45,0.95,0.5,1054,498,1398,139,768,1806,2
IMDb-1k,test,185,0.95,0.5,969,447,1219,108,768,1454,2
IMDb-1k,test,314,0.95,0.5,874,428,1188,114,768,1452,2
IMDb-1k,test,165,0.95,0.5,817,351,1041,104,768,1313,2
IMDb-1k,test,90,0.95,0.5,885,394,1172,119,768,1450,2
IMDb-1k,test,157,0.95,0.5,807,387,1018,107,768,1319,2
IMDb-1k,test,260,0.95,0.5,907,425,1302,134,768,1546,2
IMDb-1k,test,16,0.95,0.5,961,527,1314,139,768,1719,2
IMDb-1k,test,82,0.95,0.5,787,366,997,109,768,1288,2
IMDb-1k,test,132,0.95,0.5,748,346,900,99,768,1303,2
IMDb-1k,test,7,0.95,0.5,882,406,1096,99,768,1327,2
IMDb-1k,test,55,0.95,0.5,786,434,1041,96,768,1184,2
IMDb-1k,test,110,0.95,0.5,934,423,1235,115,768,1546,2
IMDb-1k,test,84,0.95,0.5,966,436,1309,142,768,1814,2
IMDb-1k,test,298,0.95,0.5,741,371,992,92,768,1116,2
IMDb-1k,test,294,0.95,0.5,965,382,1202,122,768,1638,2
IMDb-1k,test,116,0.95,0.5,901,475,1254,112,768,1509,2
IMDb-1k,test,78,0.95,0.5,789,367,1137,104,768,1268,2
IMDb-1k,test,244,0.95,0.5,760,383,967,91,768,1205,2
IMDb-1k,test,60,0.95,0.5,775,421,1041,109,768,1303,2
IMDb-1k,test,226,0.95,0.5,894,483,1232,124,768,1573,2
IMDb-1k,test,180,0.95,0.5,845,431,1130,113,768,1389,2
IMDb-1k,test,280,0.95,0.5,852,403,1116,106,768,1343,2
IMDb-1k,test,17,0.95,0.5,869,425,1151,115,768,1381,2
IMDb-1k,test,24,0.95,0.5,933,431,1294,132,768,1552,2
IMDb-1k,test,167,0.95,0.5,1130,546,1436,144,768,1874,2
IMDb-1k,test,227,0.95,0.5,942,459,1209,120,768,1548,2
IMDb-1k,test,240,0.95,0.5,921,451,1245,123,768,1606,2
IMDb-1k,test,275,0.95,0.5,761,378,1019,83,768,1042,2
IMDb-1k,test,148,0.95,0.5,938,409,1215,112,768,1530,2
IMDb-1k,test,113,0.95,0.5,966,471,1303,140,768,1756,2
IMDb-1k,test,144,0.95,0.5,768,388,1022,99,768,1254,2
IMDb-1k,test,312,0.95,0.5,948,416,1134,112,768,1527,2
