dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,train,94,0.7,0.7,962,459,1326,612,768,28830,2
IMDb-1k,train,253,0.7,0.7,937,452,1239,533,768,25782,2
IMDb-1k,train,266,0.7,0.7,851,357,1071,451,768,20625,2
IMDb-1k,train,23,0.7,0.7,892,427,1140,511,768,23782,2
IMDb-1k,train,222,0.7,0.7,789,352,1026,418,768,19181,2
IMDb-1k,train,261,0.7,0.7,933,392,1152,528,768,25773,2
IMDb-1k,train,426,0.7,0.7,904,404,1255,511,768,23162,2
IMDb-1k,validation,135,0.7,0.7,897,444,1260,608,768,29544,2
IMDb-1k,validation,115,0.7,0.7,755,349,963,423,768,19616,2
IMDb-1k,validation,131,0.7,0.7,800,407,1022,477,768,22095,2
IMDb-1k,validation,55,0.7,0.7,956,487,1256,532,768,26800,2
IMDb-1k,validation,95,0.7,0.7,736,388,986,464,768,19529,2
IMDb-1k,validation,29,0.7,0.7,799,386,1071,503,768,22440,2
IMDb-1k,validation,158,0.7,0.7,832,442,1063,468,768,21360,2
IMDb-1k,validation,51,0.7,0.7,864,450,1161,536,768,25309,2
IMDb-1k,validation,101,0.7,0.7,828,357,1125,507,768,22856,2
IMDb-1k,validation,145,0.7,0.7,897,392,1153,532,768,24771,2
IMDb-1k,validation,19,0.7,0.7,939,420,1237,535,768,25821,2
IMDb-1k,validation,85,0.7,0.7,933,451,1179,545,768,26689,2
IMDb-1k,validation,15,0.7,0.7,763,391,1113,495,768,22125,2
IMDb-1k,validation,66,0.7,0.7,844,392,1106,475,768,22118,2
IMDb-1k,validation,24,0.7,0.7,936,464,1168,485,768,23689,2
IMDb-1k,validation,30,0.7,0.7,881,471,1224,518,768,24733,2
IMDb-1k,validation,132,0.7,0.7,876,423,1072,500,768,24088,2
IMDb-1k,validation,105,0.7,0.7,745,408,969,450,768,20402,2
IMDb-1k,validation,153,0.7,0.7,775,383,980,486,768,22959,2
IMDb-1k,validation,16,0.7,0.7,835,380,1084,489,768,22309,2
IMDb-1k,validation,75,0.7,0.7,968,506,1378,614,768,27588,2
IMDb-1k,validation,18,0.7,0.7,900,448,1179,543,768,25694,2
IMDb-1k,validation,12,0.7,0.7,941,414,1259,544,768,26204,2
IMDb-1k,validation,9,0.7,0.7,915,365,1138,520,768,24118,2
IMDb-1k,validation,31,0.7,0.7,826,406,1066,485,768,21523,2
IMDb-1k,validation,156,0.7,0.7,775,400,1020,457,768,21053,2
IMDb-1k,validation,98,0.7,0.7,854,432,1234,516,768,24282,2
IMDb-1k,validation,56,0.7,0.7,923,445,1197,495,768,23876,2
IMDb-1k,validation,134,0.7,0.7,806,378,1052,479,768,22265,2
IMDb-1k,validation,161,0.7,0.7,772,407,1028,475,768,21640,2
IMDb-1k,validation,139,0.7,0.7,757,350,968,397,768,17668,2
IMDb-1k,validation,78,0.7,0.7,938,406,1274,555,768,27584,2
IMDb-1k,validation,60,0.7,0.7,786,361,1035,514,768,22592,2
IMDb-1k,validation,84,0.7,0.7,961,494,1307,617,768,28744,2
IMDb-1k,validation,2,0.7,0.7,802,432,1187,518,768,22692,2
IMDb-1k,validation,94,0.7,0.7,756,389,1011,494,768,22648,2
IMDb-1k,validation,45,0.7,0.7,757,370,910,405,768,19581,2
IMDb-1k,validation,42,0.7,0.7,952,418,1218,528,768,25444,2
IMDb-1k,validation,69,0.7,0.7,937,470,1282,611,768,28406,2
IMDb-1k,validation,154,0.7,0.7,835,417,1137,489,768,22030,2
IMDb-1k,validation,26,0.7,0.7,777,334,1132,529,768,23031,2
IMDb-1k,validation,141,0.7,0.7,785,404,1042,452,768,20664,2
IMDb-1k,validation,117,0.7,0.7,779,435,1046,461,768,21039,2
IMDb-1k,validation,93,0.7,0.7,946,414,1240,492,768,23523,2
IMDb-1k,validation,133,0.7,0.7,948,442,1208,551,768,27015,2
IMDb-1k,validation,36,0.7,0.7,752,394,987,454,768,20823,2
IMDb-1k,validation,82,0.7,0.7,797,401,1102,483,768,20787,2
IMDb-1k,validation,22,0.7,0.7,775,374,1039,472,768,20606,2
IMDb-1k,validation,126,0.7,0.7,990,473,1276,607,768,28900,2
IMDb-1k,validation,67,0.7,0.7,983,422,1259,557,768,27844,2
IMDb-1k,validation,97,0.7,0.7,835,405,1059,459,768,20704,2
IMDb-1k,validation,11,0.7,0.7,760,423,1043,469,768,20588,2
IMDb-1k,validation,65,0.7,0.7,969,471,1256,540,768,26435,2
IMDb-1k,validation,86,0.7,0.7,753,378,1005,428,768,18972,2
IMDb-1k,validation,6,0.7,0.7,861,483,1100,554,768,26954,2
IMDb-1k,validation,27,0.7,0.7,838,358,1137,530,768,24204,2
IMDb-1k,validation,76,0.7,0.7,955,441,1241,568,768,28225,2
IMDb-1k,validation,142,0.7,0.7,798,412,1082,484,768,21440,2
IMDb-1k,validation,38,0.7,0.7,859,444,1138,501,768,22827,2
IMDb-1k,validation,41,0.7,0.7,882,364,1112,501,768,23911,2
IMDb-1k,validation,4,0.7,0.7,762,381,1022,447,768,20418,2
IMDb-1k,validation,138,0.7,0.7,751,433,1022,482,768,21970,2
IMDb-1k,validation,32,0.7,0.7,806,388,1099,490,768,21544,2
IMDb-1k,validation,144,0.7,0.7,890,407,1213,556,768,26424,2
IMDb-1k,validation,109,0.7,0.7,757,408,994,452,768,19971,2
IMDb-1k,validation,68,0.7,0.7,746,367,956,412,768,19216,2
IMDb-1k,validation,10,0.7,0.7,870,402,1145,516,768,23221,2
IMDb-1k,validation,96,0.7,0.7,899,455,1247,553,768,27331,2
IMDb-1k,validation,111,0.7,0.7,860,459,1176,503,768,23211,2
IMDb-1k,validation,0,0.7,0.7,941,477,1301,601,768,27016,2
IMDb-1k,validation,122,0.7,0.7,938,448,1270,546,768,26813,2
IMDb-1k,validation,123,0.7,0.7,789,393,970,452,768,21755,2
IMDb-1k,validation,64,0.7,0.7,801,335,1025,512,768,23171,2
IMDb-1k,validation,44,0.7,0.7,946,445,1244,514,768,24963,2
IMDb-1k,validation,146,0.7,0.7,772,346,939,418,768,19729,2
IMDb-1k,validation,28,0.7,0.7,815,406,1058,458,768,21183,2
IMDb-1k,validation,40,0.7,0.7,915,488,1234,556,768,27332,2
IMDb-1k,validation,114,0.7,0.7,799,411,1028,467,768,21099,2
IMDb-1k,validation,25,0.7,0.7,879,365,1126,460,768,21215,2
IMDb-1k,validation,23,0.7,0.7,888,403,1099,470,768,23043,2
IMDb-1k,validation,119,0.7,0.7,847,396,1099,495,768,22941,2
IMDb-1k,validation,81,0.7,0.7,923,416,1186,512,768,24561,2
IMDb-1k,validation,79,0.7,0.7,865,407,1159,486,768,22327,2
IMDb-1k,validation,39,0.7,0.7,951,435,1164,516,768,25120,2
IMDb-1k,validation,90,0.7,0.7,770,381,1036,436,768,19550,2
IMDb-1k,validation,108,0.7,0.7,754,375,970,456,768,21126,2
IMDb-1k,validation,160,0.7,0.7,752,324,1002,425,768,18732,2
IMDb-1k,validation,137,0.7,0.7,820,424,1044,474,768,21880,2
IMDb-1k,validation,47,0.7,0.7,840,336,1103,492,768,21919,2
IMDb-1k,validation,124,0.7,0.7,784,403,997,511,768,22931,2
IMDb-1k,validation,61,0.7,0.7,845,439,1207,521,768,23836,2
IMDb-1k,validation,73,0.7,0.7,809,418,1016,473,768,21534,2
IMDb-1k,validation,33,0.7,0.7,761,415,1008,439,768,20326,2
IMDb-1k,validation,112,0.7,0.7,913,401,1140,529,768,25503,2
IMDb-1k,validation,120,0.7,0.7,913,363,1175,497,768,23082,2
IMDb-1k,validation,128,0.7,0.7,752,371,969,440,768,20023,2
IMDb-1k,validation,62,0.7,0.7,777,423,1036,459,768,20929,2
IMDb-1k,validation,163,0.7,0.7,856,411,1122,511,768,23574,2
IMDb-1k,validation,100,0.7,0.7,824,316,1060,414,768,18516,2
IMDb-1k,validation,104,0.7,0.7,905,423,1349,631,768,27415,2
IMDb-1k,validation,53,0.7,0.7,896,450,1309,623,768,28017,2
IMDb-1k,validation,5,0.7,0.7,1033,408,1392,611,768,28449,2
IMDb-1k,validation,118,0.7,0.7,842,438,1070,504,768,23389,2
IMDb-1k,validation,127,0.7,0.7,866,364,1253,546,768,25009,2
IMDb-1k,validation,152,0.7,0.7,765,419,998,461,768,20788,2
IMDb-1k,validation,49,0.7,0.7,836,378,1095,538,768,24199,2
IMDb-1k,validation,35,0.7,0.7,933,500,1280,593,768,27533,2
IMDb-1k,validation,80,0.7,0.7,835,437,1099,504,768,23352,2
IMDb-1k,validation,77,0.7,0.7,923,498,1235,551,768,26615,2
IMDb-1k,validation,34,0.7,0.7,782,384,984,470,768,21870,2
IMDb-1k,validation,46,0.7,0.7,955,452,1250,572,768,29498,2
IMDb-1k,validation,7,0.7,0.7,825,448,1154,437,768,19502,2
IMDb-1k,validation,43,0.7,0.7,862,412,1105,461,768,21514,2
IMDb-1k,validation,70,0.7,0.7,878,368,1195,534,768,24866,2
IMDb-1k,validation,125,0.7,0.7,868,401,1176,485,768,23586,2
IMDb-1k,validation,110,0.7,0.7,958,384,1192,518,768,25008,2
IMDb-1k,validation,91,0.7,0.7,946,417,1255,569,768,28540,2
IMDb-1k,validation,83,0.7,0.7,967,549,1254,565,768,28723,2
IMDb-1k,validation,147,0.7,0.7,749,353,1023,468,768,20872,2
IMDb-1k,validation,148,0.7,0.7,963,519,1295,635,768,29004,2
IMDb-1k,validation,89,0.7,0.7,941,459,1254,529,768,25534,2
IMDb-1k,validation,8,0.7,0.7,905,373,1229,547,768,25590,2
IMDb-1k,validation,157,0.7,0.7,924,459,1219,560,768,26457,2
IMDb-1k,validation,113,0.7,0.7,946,514,1253,564,768,28281,2
IMDb-1k,validation,13,0.7,0.7,904,410,1198,520,768,24496,2
IMDb-1k,validation,59,0.7,0.7,962,454,1257,584,768,28708,2
IMDb-1k,validation,140,0.7,0.7,735,384,1014,472,768,20189,2
IMDb-1k,validation,3,0.7,0.7,957,445,1200,577,768,27760,2
IMDb-1k,validation,17,0.7,0.7,861,381,1088,519,768,23768,2
IMDb-1k,validation,72,0.7,0.7,976,486,1334,659,768,30838,2
IMDb-1k,validation,143,0.7,0.7,774,323,990,487,768,22673,2
IMDb-1k,validation,136,0.7,0.7,940,475,1284,613,768,28419,2
IMDb-1k,validation,150,0.7,0.7,768,384,967,416,768,18899,2
IMDb-1k,validation,63,0.7,0.7,949,447,1334,606,768,27200,2
IMDb-1k,validation,54,0.7,0.7,968,369,1240,525,768,25635,2
IMDb-1k,validation,107,0.7,0.7,798,414,1080,452,768,20495,2
IMDb-1k,validation,50,0.7,0.7,733,327,990,428,768,18070,2
IMDb-1k,validation,162,0.7,0.7,1023,290,1382,670,768,30284,2
IMDb-1k,validation,58,0.7,0.7,746,406,998,454,768,20846,2
IMDb-1k,validation,48,0.7,0.7,934,515,1223,549,768,27489,2
IMDb-1k,validation,88,0.7,0.7,918,411,1156,534,768,25471,2
IMDb-1k,validation,21,0.7,0.7,760,356,942,448,768,21002,2
IMDb-1k,validation,57,0.7,0.7,894,433,1160,506,768,23814,2
IMDb-1k,validation,159,0.7,0.7,884,404,1129,502,768,23335,2
IMDb-1k,validation,129,0.7,0.7,746,371,923,416,768,19336,2
IMDb-1k,validation,37,0.7,0.7,778,363,1037,413,768,18483,2
IMDb-1k,validation,155,0.7,0.7,747,418,1016,441,768,18607,2
IMDb-1k,validation,1,0.7,0.7,922,456,1260,532,768,25914,2
IMDb-1k,validation,52,0.7,0.7,948,446,1256,524,768,25944,2
IMDb-1k,validation,149,0.7,0.7,759,394,1023,425,768,19005,2
IMDb-1k,test,25,0.7,0.7,806,460,1055,490,768,23233,2
IMDb-1k,test,109,0.7,0.7,865,429,1039,490,768,23467,2
IMDb-1k,test,76,0.7,0.7,961,447,1307,550,768,24501,2
IMDb-1k,test,196,0.7,0.7,879,485,1200,530,768,25435,2
IMDb-1k,test,57,0.7,0.7,876,384,1123,482,768,22393,2
IMDb-1k,test,255,0.7,0.7,896,421,1152,476,768,23069,2
IMDb-1k,test,182,0.7,0.7,885,352,1090,519,768,24214,2
IMDb-1k,test,181,0.7,0.7,771,371,1012,412,768,18618,2
IMDb-1k,test,274,0.7,0.7,949,466,1324,624,768,28933,2
IMDb-1k,test,198,0.7,0.7,908,405,1223,524,768,24824,2
IMDb-1k,test,72,0.7,0.7,962,445,1224,519,768,25588,2
IMDb-1k,test,9,0.7,0.7,911,434,1197,579,768,27967,2
IMDb-1k,test,271,0.7,0.7,752,418,1067,492,768,21477,2
IMDb-1k,test,316,0.7,0.7,786,395,1120,502,768,21663,2
IMDb-1k,test,172,0.7,0.7,793,420,1060,497,768,22040,2
IMDb-1k,test,202,0.7,0.7,813,420,1098,469,768,20991,2
IMDb-1k,test,75,0.7,0.7,872,389,1138,510,768,23189,2
IMDb-1k,test,318,0.7,0.7,764,361,1059,494,768,21215,2
IMDb-1k,test,77,0.7,0.7,969,504,1305,630,768,28960,2
IMDb-1k,test,324,0.7,0.7,973,500,1328,592,768,27929,2
IMDb-1k,test,111,0.7,0.7,812,412,1078,455,768,19571,2
IMDb-1k,test,238,0.7,0.7,762,417,1004,405,768,18344,2
IMDb-1k,test,143,0.7,0.7,846,391,1054,499,768,22581,2
IMDb-1k,test,325,0.7,0.7,726,366,976,472,768,20724,2
IMDb-1k,test,5,0.7,0.7,903,456,1248,512,768,25355,2
IMDb-1k,test,147,0.7,0.7,968,462,1290,566,768,26783,2
IMDb-1k,test,63,0.7,0.7,891,465,1284,532,768,23474,2
IMDb-1k,test,114,0.7,0.7,756,352,915,434,768,20525,2
IMDb-1k,test,139,0.7,0.7,822,358,1070,514,768,22962,2
IMDb-1k,test,101,0.7,0.7,796,347,1035,398,768,18112,2
IMDb-1k,test,94,0.7,0.7,852,415,1114,498,768,22648,2
IMDb-1k,test,282,0.7,0.7,931,412,1212,570,768,27160,2
IMDb-1k,test,3,0.7,0.7,813,411,1199,534,768,23467,2
IMDb-1k,test,225,0.7,0.7,872,435,1140,472,768,21973,2
IMDb-1k,test,219,0.7,0.7,930,463,1240,564,768,27924,2
IMDb-1k,test,310,0.7,0.7,968,448,1272,557,768,27283,2
IMDb-1k,test,183,0.7,0.7,856,416,1191,518,768,23768,2
IMDb-1k,test,302,0.7,0.7,837,371,1055,440,768,20174,2
IMDb-1k,test,140,0.7,0.7,881,413,1153,502,768,23320,2
IMDb-1k,test,228,0.7,0.7,1011,482,1312,617,768,27256,2
IMDb-1k,test,33,0.7,0.7,850,451,1102,463,768,21462,2
IMDb-1k,test,42,0.7,0.7,942,427,1266,599,768,28672,2
IMDb-1k,test,173,0.7,0.7,752,388,996,424,768,19300,2
IMDb-1k,test,124,0.7,0.7,948,458,1269,555,768,27098,2
IMDb-1k,test,330,0.7,0.7,902,468,1182,544,768,26425,2
IMDb-1k,test,46,0.7,0.7,869,387,1120,535,768,24710,2
IMDb-1k,test,73,0.7,0.7,967,450,1241,532,768,26475,2
IMDb-1k,test,179,0.7,0.7,965,443,1186,539,768,26806,2
IMDb-1k,test,45,0.7,0.7,1054,498,1398,661,768,30481,2
IMDb-1k,test,185,0.7,0.7,969,447,1219,525,768,25261,2
IMDb-1k,test,314,0.7,0.7,874,428,1188,497,768,23487,2
IMDb-1k,test,165,0.7,0.7,817,351,1041,444,768,20355,2
IMDb-1k,test,90,0.7,0.7,885,394,1172,539,768,24826,2
IMDb-1k,test,157,0.7,0.7,807,387,1018,466,768,21341,2
IMDb-1k,test,260,0.7,0.7,907,425,1302,592,768,25650,2
IMDb-1k,test,16,0.7,0.7,961,527,1314,651,768,29410,2
IMDb-1k,test,82,0.7,0.7,787,366,997,478,768,21618,2
IMDb-1k,test,132,0.7,0.7,748,346,900,443,768,21742,2
IMDb-1k,test,7,0.7,0.7,882,406,1096,465,768,22180,2
IMDb-1k,test,55,0.7,0.7,786,434,1041,426,768,19009,2
IMDb-1k,test,110,0.7,0.7,934,423,1235,516,768,24992,2
IMDb-1k,test,84,0.7,0.7,966,436,1309,616,768,28553,2
IMDb-1k,test,298,0.7,0.7,741,371,992,438,768,19296,2
IMDb-1k,test,294,0.7,0.7,965,382,1202,555,768,27108,2
IMDb-1k,test,116,0.7,0.7,901,475,1254,540,768,26369,2
IMDb-1k,test,78,0.7,0.7,789,367,1137,470,768,20769,2
IMDb-1k,test,244,0.7,0.7,760,383,967,424,768,19758,2
IMDb-1k,test,60,0.7,0.7,775,421,1041,489,768,21655,2
IMDb-1k,test,226,0.7,0.7,894,483,1232,521,768,25069,2
IMDb-1k,test,180,0.7,0.7,845,431,1130,501,768,22972,2
IMDb-1k,test,280,0.7,0.7,852,403,1116,487,768,22553,2
IMDb-1k,test,17,0.7,0.7,869,425,1151,510,768,23017,2
IMDb-1k,test,24,0.7,0.7,933,431,1294,613,768,27004,2
IMDb-1k,test,167,0.7,0.7,1130,546,1436,638,768,30726,2
IMDb-1k,test,227,0.7,0.7,942,459,1209,532,768,26068,2
IMDb-1k,test,240,0.7,0.7,921,451,1245,555,768,26494,2
IMDb-1k,test,275,0.7,0.7,761,378,1019,423,768,18713,2
IMDb-1k,test,148,0.7,0.7,938,409,1215,526,768,25699,2
IMDb-1k,test,113,0.7,0.7,966,471,1303,642,768,29981,2
IMDb-1k,test,144,0.7,0.7,768,388,1022,431,768,19584,2
IMDb-1k,test,312,0.7,0.7,948,416,1134,511,768,25352,2
