dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,train,384,0.95,0.95,827,382,1071,104,768,319,2
IMDb-1k,train,93,0.95,0.95,960,445,1247,122,768,379,2
IMDb-1k,train,485,0.95,0.95,790,401,986,92,768,287,2
IMDb-1k,train,185,0.95,0.95,911,491,1143,114,768,364,2
IMDb-1k,train,33,0.95,0.95,947,445,1263,117,768,369,2
IMDb-1k,train,77,0.95,0.95,803,383,1089,111,768,339,2
IMDb-1k,train,0,0.95,0.95,852,408,1050,111,768,339,2
IMDb-1k,train,11,0.95,0.95,948,368,1293,135,768,399,2
IMDb-1k,train,415,0.95,0.95,944,426,1195,116,768,367,2
IMDb-1k,train,22,0.95,0.95,851,410,1147,116,768,362,2
IMDb-1k,train,72,0.95,0.95,783,392,1072,108,768,329,2
IMDb-1k,train,182,0.95,0.95,764,310,928,98,768,303,2
IMDb-1k,train,131,0.95,0.95,1028,521,1360,139,768,437,2
IMDb-1k,train,410,0.95,0.95,835,417,1145,110,768,326,2
IMDb-1k,train,193,0.95,0.95,876,459,1176,108,768,336,2
IMDb-1k,train,55,0.95,0.95,965,463,1415,126,768,380,2
IMDb-1k,train,148,0.95,0.95,921,449,1303,123,768,377,2
IMDb-1k,train,18,0.95,0.95,796,394,1118,105,768,325,2
IMDb-1k,train,204,0.95,0.95,977,509,1288,129,768,406,2
IMDb-1k,train,78,0.95,0.95,931,411,1226,110,768,342,2
IMDb-1k,train,494,0.95,0.95,816,382,1091,101,768,313,2
IMDb-1k,train,262,0.95,0.95,910,390,1090,104,768,323,2
IMDb-1k,train,323,0.95,0.95,935,439,1241,115,768,363,2
IMDb-1k,train,483,0.95,0.95,1161,426,1433,151,768,461,2
IMDb-1k,train,79,0.95,0.95,884,427,1152,104,768,331,2
IMDb-1k,train,39,0.95,0.95,753,472,1048,108,768,330,2
IMDb-1k,train,451,0.95,0.95,891,375,1115,110,768,339,2
IMDb-1k,train,46,0.95,0.95,806,432,1084,109,768,336,2
IMDb-1k,train,238,0.95,0.95,1464,632,1974,175,768,563,2
IMDb-1k,train,391,0.95,0.95,766,399,1083,99,768,299,2
IMDb-1k,train,352,0.95,0.95,953,475,1279,135,768,421,2
IMDb-1k,train,341,0.95,0.95,802,393,1081,94,768,294,2
IMDb-1k,train,277,0.95,0.95,791,338,1033,112,768,337,2
IMDb-1k,train,290,0.95,0.95,948,507,1303,133,768,406,2
IMDb-1k,train,317,0.95,0.95,899,442,1244,109,768,348,2
IMDb-1k,train,304,0.95,0.95,914,446,1193,121,768,376,2
IMDb-1k,train,268,0.95,0.95,816,428,1082,83,768,271,2
IMDb-1k,train,69,0.95,0.95,734,369,944,90,768,272,2
IMDb-1k,train,455,0.95,0.95,950,459,1217,99,768,312,2
IMDb-1k,train,465,0.95,0.95,764,453,1092,102,768,300,2
IMDb-1k,train,154,0.95,0.95,977,431,1291,128,768,400,2
IMDb-1k,train,82,0.95,0.95,877,450,1186,108,768,337,2
IMDb-1k,train,477,0.95,0.95,788,354,1023,109,768,325,2
IMDb-1k,train,172,0.95,0.95,766,353,953,84,768,268,2
IMDb-1k,train,321,0.95,0.95,792,369,1140,109,768,328,2
IMDb-1k,train,90,0.95,0.95,759,392,1048,101,768,308,2
IMDb-1k,train,180,0.95,0.95,801,445,1071,97,768,306,2
IMDb-1k,train,414,0.95,0.95,745,315,951,84,768,257,2
IMDb-1k,train,312,0.95,0.95,773,392,1008,110,768,331,2
IMDb-1k,train,278,0.95,0.95,946,428,1258,112,768,352,2
IMDb-1k,train,381,0.95,0.95,808,447,1122,100,768,310,2
IMDb-1k,train,472,0.95,0.95,786,363,1123,119,768,349,2
IMDb-1k,train,362,0.95,0.95,812,373,1047,97,768,297,2
IMDb-1k,train,324,0.95,0.95,980,459,1305,125,768,380,2
IMDb-1k,train,431,0.95,0.95,770,385,989,87,768,282,2
IMDb-1k,train,347,0.95,0.95,781,364,1021,96,768,298,2
IMDb-1k,train,86,0.95,0.95,803,363,1062,102,768,320,2
IMDb-1k,train,75,0.95,0.95,932,421,1177,117,768,375,2
IMDb-1k,train,438,0.95,0.95,954,444,1257,124,768,398,2
IMDb-1k,train,15,0.95,0.95,942,431,1184,121,768,383,2
IMDb-1k,train,249,0.95,0.95,1435,622,1910,176,768,561,2
IMDb-1k,train,433,0.95,0.95,804,369,996,111,768,333,2
IMDb-1k,train,19,0.95,0.95,872,392,1063,117,768,356,2
IMDb-1k,train,322,0.95,0.95,990,413,1209,106,768,344,2
IMDb-1k,train,332,0.95,0.95,819,419,1130,112,768,350,2
IMDb-1k,train,56,0.95,0.95,850,420,1116,107,768,327,2
IMDb-1k,train,301,0.95,0.95,1447,531,1799,193,768,603,2
IMDb-1k,train,229,0.95,0.95,969,421,1267,111,768,353,2
IMDb-1k,train,331,0.95,0.95,794,364,1076,102,768,312,2
IMDb-1k,train,132,0.95,0.95,869,421,1109,114,768,346,2
IMDb-1k,train,137,0.95,0.95,970,447,1172,113,768,359,2
IMDb-1k,train,423,0.95,0.95,1049,468,1284,144,768,456,2
IMDb-1k,train,335,0.95,0.95,762,369,946,84,768,263,2
IMDb-1k,train,25,0.95,0.95,970,461,1314,126,768,391,2
IMDb-1k,train,464,0.95,0.95,787,383,1048,107,768,322,2
IMDb-1k,train,281,0.95,0.95,916,389,1215,123,768,378,2
IMDb-1k,train,247,0.95,0.95,887,400,1165,102,768,321,2
IMDb-1k,train,237,0.95,0.95,793,353,1121,100,768,308,2
IMDb-1k,train,117,0.95,0.95,946,393,1212,131,768,403,2
IMDb-1k,train,42,0.95,0.95,949,459,1291,133,768,405,2
IMDb-1k,train,220,0.95,0.95,1369,538,1644,167,768,538,2
IMDb-1k,train,176,0.95,0.95,881,400,1134,97,768,305,2
IMDb-1k,train,320,0.95,0.95,876,409,1095,90,768,287,2
IMDb-1k,train,153,0.95,0.95,753,354,986,101,768,304,2
IMDb-1k,train,231,0.95,0.95,863,408,1187,110,768,344,2
IMDb-1k,train,227,0.95,0.95,838,433,1075,97,768,303,2
IMDb-1k,train,417,0.95,0.95,961,460,1305,143,768,429,2
IMDb-1k,train,203,0.95,0.95,765,431,1013,97,768,294,2
IMDb-1k,train,126,0.95,0.95,958,464,1180,111,768,350,2
IMDb-1k,train,329,0.95,0.95,827,428,1088,107,768,333,2
IMDb-1k,train,31,0.95,0.95,799,420,1076,102,768,320,2
IMDb-1k,train,113,0.95,0.95,770,399,1015,85,768,267,2
IMDb-1k,train,470,0.95,0.95,799,398,1054,114,768,347,2
IMDb-1k,train,271,0.95,0.95,877,379,1068,118,768,366,2
IMDb-1k,train,140,0.95,0.95,779,421,1015,96,768,298,2
IMDb-1k,train,57,0.95,0.95,844,392,1186,106,768,324,2
IMDb-1k,train,192,0.95,0.95,904,400,1125,103,768,320,2
IMDb-1k,train,24,0.95,0.95,866,425,1133,115,768,348,2
IMDb-1k,train,17,0.95,0.95,765,391,996,102,768,310,2
IMDb-1k,train,265,0.95,0.95,923,435,1140,113,768,353,2
IMDb-1k,train,66,0.95,0.95,960,527,1421,141,768,429,2
IMDb-1k,train,208,0.95,0.95,844,405,1078,110,768,339,2
IMDb-1k,train,479,0.95,0.95,791,404,1004,109,768,340,2
IMDb-1k,train,94,0.95,0.95,962,459,1326,129,768,407,2
IMDb-1k,train,253,0.95,0.95,937,452,1239,117,768,370,2
IMDb-1k,train,266,0.95,0.95,851,357,1071,95,768,294,2
IMDb-1k,train,23,0.95,0.95,892,427,1140,114,768,350,2
IMDb-1k,train,222,0.95,0.95,789,352,1026,93,768,285,2
IMDb-1k,train,261,0.95,0.95,933,392,1152,117,768,363,2
IMDb-1k,train,426,0.95,0.95,904,404,1255,110,768,339,2
IMDb-1k,validation,135,0.95,0.95,897,444,1260,135,768,421,2
IMDb-1k,validation,115,0.95,0.95,755,349,963,98,768,302,2
IMDb-1k,validation,131,0.95,0.95,800,407,1022,115,768,347,2
IMDb-1k,validation,55,0.95,0.95,956,487,1256,113,768,368,2
IMDb-1k,validation,95,0.95,0.95,736,388,986,105,768,309,2
IMDb-1k,validation,29,0.95,0.95,799,386,1071,114,768,343,2
IMDb-1k,validation,158,0.95,0.95,832,442,1063,98,768,305,2
IMDb-1k,validation,51,0.95,0.95,864,450,1161,116,768,359,2
IMDb-1k,validation,101,0.95,0.95,828,357,1125,108,768,327,2
IMDb-1k,validation,145,0.95,0.95,897,392,1153,125,768,385,2
IMDb-1k,validation,19,0.95,0.95,939,420,1237,125,768,390,2
IMDb-1k,validation,85,0.95,0.95,933,451,1179,119,768,373,2
IMDb-1k,validation,15,0.95,0.95,763,391,1113,113,768,341,2
IMDb-1k,validation,66,0.95,0.95,844,392,1106,102,768,322,2
IMDb-1k,validation,24,0.95,0.95,936,464,1168,111,768,345,2
IMDb-1k,validation,30,0.95,0.95,881,471,1224,120,768,370,2
IMDb-1k,validation,132,0.95,0.95,876,423,1072,113,768,355,2
IMDb-1k,validation,105,0.95,0.95,745,408,969,100,768,307,2
IMDb-1k,validation,153,0.95,0.95,775,383,980,101,768,309,2
IMDb-1k,validation,16,0.95,0.95,835,380,1084,103,768,316,2
IMDb-1k,validation,75,0.95,0.95,968,506,1378,140,768,423,2
IMDb-1k,validation,18,0.95,0.95,900,448,1179,114,768,356,2
IMDb-1k,validation,12,0.95,0.95,941,414,1259,118,768,366,2
IMDb-1k,validation,9,0.95,0.95,915,365,1138,116,768,356,2
IMDb-1k,validation,31,0.95,0.95,826,406,1066,103,768,305,2
IMDb-1k,validation,156,0.95,0.95,775,400,1020,99,768,308,2
IMDb-1k,validation,98,0.95,0.95,854,432,1234,117,768,358,2
IMDb-1k,validation,56,0.95,0.95,923,445,1197,114,768,358,2
IMDb-1k,validation,134,0.95,0.95,806,378,1052,99,768,308,2
IMDb-1k,validation,161,0.95,0.95,772,407,1028,98,768,308,2
IMDb-1k,validation,139,0.95,0.95,757,350,968,83,768,254,2
IMDb-1k,validation,78,0.95,0.95,938,406,1274,125,768,391,2
IMDb-1k,validation,60,0.95,0.95,786,361,1035,113,768,339,2
IMDb-1k,validation,84,0.95,0.95,961,494,1307,131,768,410,2
IMDb-1k,validation,2,0.95,0.95,802,432,1187,109,768,331,2
IMDb-1k,validation,94,0.95,0.95,756,389,1011,110,768,337,2
IMDb-1k,validation,45,0.95,0.95,757,370,910,83,768,259,2
IMDb-1k,validation,42,0.95,0.95,952,418,1218,117,768,365,2
IMDb-1k,validation,69,0.95,0.95,937,470,1282,131,768,405,2
IMDb-1k,validation,154,0.95,0.95,835,417,1137,110,768,336,2
IMDb-1k,validation,26,0.95,0.95,777,334,1132,111,768,337,2
IMDb-1k,validation,141,0.95,0.95,785,404,1042,104,768,316,2
IMDb-1k,validation,117,0.95,0.95,779,435,1046,97,768,306,2
IMDb-1k,validation,93,0.95,0.95,946,414,1240,112,768,351,2
IMDb-1k,validation,133,0.95,0.95,948,442,1208,122,768,381,2
IMDb-1k,validation,36,0.95,0.95,752,394,987,110,768,330,2
IMDb-1k,validation,82,0.95,0.95,797,401,1102,109,768,327,2
IMDb-1k,validation,22,0.95,0.95,775,374,1039,108,768,325,2
IMDb-1k,validation,126,0.95,0.95,990,473,1276,132,768,417,2
IMDb-1k,validation,67,0.95,0.95,983,422,1259,127,768,400,2
IMDb-1k,validation,97,0.95,0.95,835,405,1059,102,768,309,2
IMDb-1k,validation,11,0.95,0.95,760,423,1043,106,768,319,2
IMDb-1k,validation,65,0.95,0.95,969,471,1256,107,768,351,2
IMDb-1k,validation,86,0.95,0.95,753,378,1005,104,768,317,2
IMDb-1k,validation,6,0.95,0.95,861,483,1100,116,768,365,2
IMDb-1k,validation,27,0.95,0.95,838,358,1137,119,768,361,2
IMDb-1k,validation,76,0.95,0.95,955,441,1241,131,768,409,2
IMDb-1k,validation,142,0.95,0.95,798,412,1082,106,768,326,2
IMDb-1k,validation,38,0.95,0.95,859,444,1138,116,768,347,2
IMDb-1k,validation,41,0.95,0.95,882,364,1112,106,768,331,2
IMDb-1k,validation,4,0.95,0.95,762,381,1022,101,768,319,2
IMDb-1k,validation,138,0.95,0.95,751,433,1022,107,768,327,2
IMDb-1k,validation,32,0.95,0.95,806,388,1099,113,768,339,2
IMDb-1k,validation,144,0.95,0.95,890,407,1213,122,768,381,2
IMDb-1k,validation,109,0.95,0.95,757,408,994,105,768,317,2
IMDb-1k,validation,68,0.95,0.95,746,367,956,84,768,261,2
IMDb-1k,validation,10,0.95,0.95,870,402,1145,122,768,371,2
IMDb-1k,validation,96,0.95,0.95,899,455,1247,123,768,386,2
IMDb-1k,validation,111,0.95,0.95,860,459,1176,110,768,339,2
IMDb-1k,validation,0,0.95,0.95,941,477,1301,132,768,403,2
IMDb-1k,validation,122,0.95,0.95,938,448,1270,119,768,375,2
IMDb-1k,validation,123,0.95,0.95,789,393,970,95,768,302,2
IMDb-1k,validation,64,0.95,0.95,801,335,1025,115,768,347,2
IMDb-1k,validation,44,0.95,0.95,946,445,1244,114,768,361,2
IMDb-1k,validation,146,0.95,0.95,772,346,939,88,768,272,2
IMDb-1k,validation,28,0.95,0.95,815,406,1058,105,768,317,2
IMDb-1k,validation,40,0.95,0.95,915,488,1234,123,768,387,2
IMDb-1k,validation,114,0.95,0.95,799,411,1028,111,768,339,2
IMDb-1k,validation,25,0.95,0.95,879,365,1126,109,768,335,2
IMDb-1k,validation,23,0.95,0.95,888,403,1099,104,768,331,2
IMDb-1k,validation,119,0.95,0.95,847,396,1099,116,768,352,2
IMDb-1k,validation,81,0.95,0.95,923,416,1186,105,768,335,2
IMDb-1k,validation,79,0.95,0.95,865,407,1159,104,768,326,2
IMDb-1k,validation,39,0.95,0.95,951,435,1164,106,768,338,2
IMDb-1k,validation,90,0.95,0.95,770,381,1036,97,768,298,2
IMDb-1k,validation,108,0.95,0.95,754,375,970,101,768,304,2
IMDb-1k,validation,160,0.95,0.95,752,324,1002,96,768,293,2
IMDb-1k,validation,137,0.95,0.95,820,424,1044,102,768,310,2
IMDb-1k,validation,47,0.95,0.95,840,336,1103,117,768,351,2
IMDb-1k,validation,124,0.95,0.95,784,403,997,112,768,339,2
IMDb-1k,validation,61,0.95,0.95,845,439,1207,111,768,349,2
IMDb-1k,validation,73,0.95,0.95,809,418,1016,106,768,326,2
IMDb-1k,validation,33,0.95,0.95,761,415,1008,95,768,300,2
IMDb-1k,validation,112,0.95,0.95,913,401,1140,115,768,361,2
IMDb-1k,validation,120,0.95,0.95,913,363,1175,105,768,326,2
IMDb-1k,validation,128,0.95,0.95,752,371,969,90,768,282,2
IMDb-1k,validation,62,0.95,0.95,777,423,1036,106,768,323,2
IMDb-1k,validation,163,0.95,0.95,856,411,1122,113,768,347,2
IMDb-1k,validation,100,0.95,0.95,824,316,1060,90,768,292,2
IMDb-1k,validation,104,0.95,0.95,905,423,1349,143,768,429,2
IMDb-1k,validation,53,0.95,0.95,896,450,1309,133,768,410,2
IMDb-1k,validation,5,0.95,0.95,1033,408,1392,134,768,410,2
IMDb-1k,validation,118,0.95,0.95,842,438,1070,105,768,329,2
IMDb-1k,validation,127,0.95,0.95,866,364,1253,121,768,369,2
IMDb-1k,validation,152,0.95,0.95,765,419,998,99,768,301,2
IMDb-1k,validation,49,0.95,0.95,836,378,1095,116,768,355,2
IMDb-1k,validation,35,0.95,0.95,933,500,1280,133,768,407,2
IMDb-1k,validation,80,0.95,0.95,835,437,1099,113,768,345,2
IMDb-1k,validation,77,0.95,0.95,923,498,1235,124,768,389,2
IMDb-1k,validation,34,0.95,0.95,782,384,984,109,768,332,2
IMDb-1k,validation,46,0.95,0.95,955,452,1250,134,768,424,2
IMDb-1k,validation,7,0.95,0.95,825,448,1154,92,768,290,2
IMDb-1k,validation,43,0.95,0.95,862,412,1105,88,768,281,2
IMDb-1k,validation,70,0.95,0.95,878,368,1195,118,768,368,2
IMDb-1k,validation,125,0.95,0.95,868,401,1176,103,768,330,2
IMDb-1k,validation,110,0.95,0.95,958,384,1192,118,768,371,2
IMDb-1k,validation,91,0.95,0.95,946,417,1255,120,768,385,2
IMDb-1k,validation,83,0.95,0.95,967,549,1254,118,768,387,2
IMDb-1k,validation,147,0.95,0.95,749,353,1023,104,768,315,2
IMDb-1k,validation,148,0.95,0.95,963,519,1295,136,768,416,2
IMDb-1k,validation,89,0.95,0.95,941,459,1254,114,768,361,2
IMDb-1k,validation,8,0.95,0.95,905,373,1229,113,768,355,2
IMDb-1k,validation,157,0.95,0.95,924,459,1219,127,768,391,2
IMDb-1k,validation,113,0.95,0.95,946,514,1253,130,768,410,2
IMDb-1k,validation,13,0.95,0.95,904,410,1198,118,768,366,2
IMDb-1k,validation,59,0.95,0.95,962,454,1257,130,768,411,2
IMDb-1k,validation,140,0.95,0.95,735,384,1014,107,768,315,2
IMDb-1k,validation,3,0.95,0.95,957,445,1200,125,768,389,2
IMDb-1k,validation,17,0.95,0.95,861,381,1088,121,768,365,2
IMDb-1k,validation,72,0.95,0.95,976,486,1334,142,768,442,2
IMDb-1k,validation,143,0.95,0.95,774,323,990,111,768,339,2
IMDb-1k,validation,136,0.95,0.95,940,475,1284,140,768,431,2
IMDb-1k,validation,150,0.95,0.95,768,384,967,92,768,282,2
IMDb-1k,validation,63,0.95,0.95,949,447,1334,130,768,402,2
IMDb-1k,validation,54,0.95,0.95,968,369,1240,118,768,372,2
IMDb-1k,validation,107,0.95,0.95,798,414,1080,110,768,335,2
IMDb-1k,validation,50,0.95,0.95,733,327,990,96,768,286,2
IMDb-1k,validation,162,0.95,0.95,1023,290,1382,154,768,467,2
IMDb-1k,validation,58,0.95,0.95,746,406,998,98,768,302,2
IMDb-1k,validation,48,0.95,0.95,934,515,1223,120,768,378,2
IMDb-1k,validation,88,0.95,0.95,918,411,1156,117,768,363,2
IMDb-1k,validation,21,0.95,0.95,760,356,942,103,768,317,2
IMDb-1k,validation,57,0.95,0.95,894,433,1160,114,768,353,2
IMDb-1k,validation,159,0.95,0.95,884,404,1129,104,768,327,2
IMDb-1k,validation,129,0.95,0.95,746,371,923,89,768,276,2
IMDb-1k,validation,37,0.95,0.95,778,363,1037,93,768,285,2
IMDb-1k,validation,155,0.95,0.95,747,418,1016,99,768,292,2
IMDb-1k,validation,1,0.95,0.95,922,456,1260,128,768,393,2
IMDb-1k,validation,52,0.95,0.95,948,446,1256,105,768,341,2
IMDb-1k,validation,149,0.95,0.95,759,394,1023,85,768,266,2
IMDb-1k,test,25,0.95,0.95,806,460,1055,104,768,326,2
IMDb-1k,test,109,0.95,0.95,865,429,1039,110,768,345,2
IMDb-1k,test,76,0.95,0.95,961,447,1307,123,768,383,2
IMDb-1k,test,196,0.95,0.95,879,485,1200,115,768,363,2
IMDb-1k,test,57,0.95,0.95,876,384,1123,108,768,336,2
IMDb-1k,test,255,0.95,0.95,896,421,1152,104,768,320,2
IMDb-1k,test,182,0.95,0.95,885,352,1090,116,768,354,2
IMDb-1k,test,181,0.95,0.95,771,371,1012,97,768,296,2
IMDb-1k,test,274,0.95,0.95,949,466,1324,135,768,424,2
IMDb-1k,test,198,0.95,0.95,908,405,1223,117,768,357,2
IMDb-1k,test,72,0.95,0.95,962,445,1224,114,768,363,2
IMDb-1k,test,9,0.95,0.95,911,434,1197,122,768,381,2
IMDb-1k,test,271,0.95,0.95,752,418,1067,107,768,324,2
IMDb-1k,test,316,0.95,0.95,786,395,1120,111,768,331,2
IMDb-1k,test,172,0.95,0.95,793,420,1060,108,768,325,2
IMDb-1k,test,202,0.95,0.95,813,420,1098,105,768,323,2
IMDb-1k,test,75,0.95,0.95,872,389,1138,118,768,355,2
IMDb-1k,test,318,0.95,0.95,764,361,1059,107,768,319,2
IMDb-1k,test,77,0.95,0.95,969,504,1305,144,768,441,2
IMDb-1k,test,324,0.95,0.95,973,500,1328,134,768,422,2
IMDb-1k,test,111,0.95,0.95,812,412,1078,103,768,313,2
IMDb-1k,test,238,0.95,0.95,762,417,1004,89,768,279,2
IMDb-1k,test,143,0.95,0.95,846,391,1054,111,768,341,2
IMDb-1k,test,325,0.95,0.95,726,366,976,105,768,312,2
IMDb-1k,test,5,0.95,0.95,903,456,1248,111,768,347,2
IMDb-1k,test,147,0.95,0.95,968,462,1290,122,768,377,2
IMDb-1k,test,63,0.95,0.95,891,465,1284,120,768,370,2
IMDb-1k,test,114,0.95,0.95,756,352,915,96,768,303,2
IMDb-1k,test,139,0.95,0.95,822,358,1070,116,768,350,2
IMDb-1k,test,101,0.95,0.95,796,347,1035,93,768,293,2
IMDb-1k,test,94,0.95,0.95,852,415,1114,114,768,351,2
IMDb-1k,test,282,0.95,0.95,931,412,1212,119,768,373,2
IMDb-1k,test,3,0.95,0.95,813,411,1199,113,768,339,2
IMDb-1k,test,225,0.95,0.95,872,435,1140,96,768,297,2
IMDb-1k,test,219,0.95,0.95,930,463,1240,121,768,384,2
IMDb-1k,test,310,0.95,0.95,968,448,1272,117,768,359,2
IMDb-1k,test,183,0.95,0.95,856,416,1191,106,768,330,2
IMDb-1k,test,302,0.95,0.95,837,371,1055,96,768,299,2
IMDb-1k,test,140,0.95,0.95,881,413,1153,109,768,339,2
IMDb-1k,test,228,0.95,0.95,1011,482,1312,134,768,407,2
IMDb-1k,test,33,0.95,0.95,850,451,1102,96,768,301,2
IMDb-1k,test,42,0.95,0.95,942,427,1266,136,768,419,2
IMDb-1k,test,173,0.95,0.95,752,388,996,97,768,296,2
IMDb-1k,test,124,0.95,0.95,948,458,1269,128,768,394,2
IMDb-1k,test,330,0.95,0.95,902,468,1182,125,768,388,2
IMDb-1k,test,46,0.95,0.95,869,387,1120,119,768,364,2
IMDb-1k,test,73,0.95,0.95,967,450,1241,116,768,376,2
IMDb-1k,test,179,0.95,0.95,965,443,1186,120,768,379,2
IMDb-1k,test,45,0.95,0.95,1054,498,1398,139,768,436,2
IMDb-1k,test,185,0.95,0.95,969,447,1219,108,768,347,2
IMDb-1k,test,314,0.95,0.95,874,428,1188,114,768,351,2
IMDb-1k,test,165,0.95,0.95,817,351,1041,104,768,319,2
IMDb-1k,test,90,0.95,0.95,885,394,1172,119,768,365,2
IMDb-1k,test,157,0.95,0.95,807,387,1018,107,768,326,2
IMDb-1k,test,260,0.95,0.95,907,425,1302,134,768,397,2
IMDb-1k,test,16,0.95,0.95,961,527,1314,139,768,428,2
IMDb-1k,test,82,0.95,0.95,787,366,997,109,768,329,2
IMDb-1k,test,132,0.95,0.95,748,346,900,99,768,311,2
IMDb-1k,test,7,0.95,0.95,882,406,1096,99,768,312,2
IMDb-1k,test,55,0.95,0.95,786,434,1041,96,768,294,2
IMDb-1k,test,110,0.95,0.95,934,423,1235,115,768,364,2
IMDb-1k,test,84,0.95,0.95,966,436,1309,142,768,441,2
IMDb-1k,test,298,0.95,0.95,741,371,992,92,768,280,2
IMDb-1k,test,294,0.95,0.95,965,382,1202,122,768,379,2
IMDb-1k,test,116,0.95,0.95,901,475,1254,112,768,358,2
IMDb-1k,test,78,0.95,0.95,789,367,1137,104,768,312,2
IMDb-1k,test,244,0.95,0.95,760,383,967,91,768,284,2
IMDb-1k,test,60,0.95,0.95,775,421,1041,109,768,330,2
IMDb-1k,test,226,0.95,0.95,894,483,1232,124,768,384,2
IMDb-1k,test,180,0.95,0.95,845,431,1130,113,768,345,2
IMDb-1k,test,280,0.95,0.95,852,403,1116,106,768,326,2
IMDb-1k,test,17,0.95,0.95,869,425,1151,115,768,346,2
IMDb-1k,test,24,0.95,0.95,933,431,1294,132,768,392,2
IMDb-1k,test,167,0.95,0.95,1130,546,1436,144,768,446,2
IMDb-1k,test,227,0.95,0.95,942,459,1209,120,768,375,2
IMDb-1k,test,240,0.95,0.95,921,451,1245,123,768,385,2
IMDb-1k,test,275,0.95,0.95,761,378,1019,83,768,258,2
IMDb-1k,test,148,0.95,0.95,938,409,1215,112,768,357,2
IMDb-1k,test,113,0.95,0.95,966,471,1303,140,768,436,2
IMDb-1k,test,144,0.95,0.95,768,388,1022,99,768,307,2
IMDb-1k,test,312,0.95,0.95,948,416,1134,112,768,353,2
IMDb-1k,test,118,0.95,0.95,760,390,1016,94,768,287,2
IMDb-1k,test,177,0.95,0.95,889,448,1207,129,768,397,2
IMDb-1k,test,79,0.95,0.95,773,317,1087,91,768,270,2
IMDb-1k,test,332,0.95,0.95,758,418,1009,103,768,315,2
IMDb-1k,test,119,0.95,0.95,811,413,1155,119,768,351,2
IMDb-1k,test,281,0.95,0.95,907,480,1304,133,768,391,2
IMDb-1k,test,31,0.95,0.95,826,391,1118,111,768,333,2
IMDb-1k,test,232,0.95,0.95,808,417,1194,115,768,355,2
IMDb-1k,test,254,0.95,0.95,811,474,1148,111,768,340,2
IMDb-1k,test,155,0.95,0.95,946,497,1234,122,768,390,2
IMDb-1k,test,268,0.95,0.95,827,439,1047,103,768,315,2
