dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,train,126,0.9,0.5,958,464,1180,193,768,5033,2
IMDb-1k,train,329,0.9,0.5,827,428,1088,198,768,4801,2
IMDb-1k,train,31,0.9,0.5,799,420,1076,181,768,4509,2
IMDb-1k,train,113,0.9,0.5,770,399,1015,163,768,3942,2
IMDb-1k,train,470,0.9,0.5,799,398,1054,208,768,4871,2
IMDb-1k,train,271,0.9,0.5,877,379,1068,219,768,5486,2
IMDb-1k,train,140,0.9,0.5,779,421,1015,175,768,4236,2
IMDb-1k,train,57,0.9,0.5,844,392,1186,186,768,4436,2
IMDb-1k,train,192,0.9,0.5,904,400,1125,188,768,4742,2
IMDb-1k,train,24,0.9,0.5,866,425,1133,212,768,4960,2
IMDb-1k,train,17,0.9,0.5,765,391,996,184,768,4375,2
IMDb-1k,train,265,0.9,0.5,923,435,1140,212,768,5339,2
IMDb-1k,train,66,0.9,0.5,960,527,1421,252,768,6058,2
IMDb-1k,train,208,0.9,0.5,844,405,1078,193,768,4716,2
IMDb-1k,train,479,0.9,0.5,791,404,1004,210,768,5086,2
IMDb-1k,train,94,0.9,0.5,962,459,1326,243,768,6140,2
IMDb-1k,train,253,0.9,0.5,937,452,1239,203,768,5309,2
IMDb-1k,train,266,0.9,0.5,851,357,1071,170,768,4197,2
IMDb-1k,train,23,0.9,0.5,892,427,1140,203,768,5050,2
IMDb-1k,train,222,0.9,0.5,789,352,1026,164,768,4095,2
IMDb-1k,train,261,0.9,0.5,933,392,1152,215,768,5397,2
IMDb-1k,train,426,0.9,0.5,904,404,1255,206,768,4970,2
IMDb-1k,validation,135,0.9,0.5,897,444,1260,244,768,6208,2
IMDb-1k,validation,115,0.9,0.5,755,349,963,166,768,4047,2
IMDb-1k,validation,131,0.9,0.5,800,407,1022,198,768,4693,2
IMDb-1k,validation,55,0.9,0.5,956,487,1256,200,768,5352,2
IMDb-1k,validation,95,0.9,0.5,736,388,986,184,768,4047,2
IMDb-1k,validation,29,0.9,0.5,799,386,1071,204,768,4736,2
IMDb-1k,validation,158,0.9,0.5,832,442,1063,176,768,4371,2
IMDb-1k,validation,51,0.9,0.5,864,450,1161,206,768,5184,2
IMDb-1k,validation,101,0.9,0.5,828,357,1125,201,768,4695,2
IMDb-1k,validation,145,0.9,0.5,897,392,1153,214,768,5261,2
IMDb-1k,validation,19,0.9,0.5,939,420,1237,215,768,5517,2
IMDb-1k,validation,85,0.9,0.5,933,451,1179,217,768,5617,2
IMDb-1k,validation,15,0.9,0.5,763,391,1113,208,768,4856,2
IMDb-1k,validation,66,0.9,0.5,844,392,1106,189,768,4750,2
IMDb-1k,validation,24,0.9,0.5,936,464,1168,186,768,5016,2
IMDb-1k,validation,30,0.9,0.5,881,471,1224,212,768,5317,2
IMDb-1k,validation,132,0.9,0.5,876,423,1072,194,768,4954,2
IMDb-1k,validation,105,0.9,0.5,745,408,969,179,768,4249,2
IMDb-1k,validation,153,0.9,0.5,775,383,980,181,768,4676,2
IMDb-1k,validation,16,0.9,0.5,835,380,1084,189,768,4687,2
IMDb-1k,validation,75,0.9,0.5,968,506,1378,246,768,5906,2
IMDb-1k,validation,18,0.9,0.5,900,448,1179,208,768,5263,2
IMDb-1k,validation,12,0.9,0.5,941,414,1259,218,768,5637,2
IMDb-1k,validation,9,0.9,0.5,915,365,1138,208,768,5130,2
IMDb-1k,validation,31,0.9,0.5,826,406,1066,185,768,4458,2
IMDb-1k,validation,156,0.9,0.5,775,400,1020,173,768,4343,2
IMDb-1k,validation,98,0.9,0.5,854,432,1234,209,768,5215,2
IMDb-1k,validation,56,0.9,0.5,923,445,1197,203,768,5255,2
IMDb-1k,validation,134,0.9,0.5,806,378,1052,187,768,4704,2
IMDb-1k,validation,161,0.9,0.5,772,407,1028,182,768,4425,2
IMDb-1k,validation,139,0.9,0.5,757,350,968,143,768,3487,2
IMDb-1k,validation,78,0.9,0.5,938,406,1274,219,768,5794,2
IMDb-1k,validation,60,0.9,0.5,786,361,1035,208,768,4744,2
IMDb-1k,validation,84,0.9,0.5,961,494,1307,236,768,5930,2
IMDb-1k,validation,2,0.9,0.5,802,432,1187,211,768,4825,2
IMDb-1k,validation,94,0.9,0.5,756,389,1011,198,768,4840,2
IMDb-1k,validation,45,0.9,0.5,757,370,910,151,768,3781,2
IMDb-1k,validation,42,0.9,0.5,952,418,1218,204,768,5296,2
IMDb-1k,validation,69,0.9,0.5,937,470,1282,242,768,5953,2
IMDb-1k,validation,154,0.9,0.5,835,417,1137,196,768,4733,2
IMDb-1k,validation,26,0.9,0.5,777,334,1132,208,768,4776,2
IMDb-1k,validation,141,0.9,0.5,785,404,1042,190,768,4507,2
IMDb-1k,validation,117,0.9,0.5,779,435,1046,173,768,4335,2
IMDb-1k,validation,93,0.9,0.5,946,414,1240,197,768,5018,2
IMDb-1k,validation,133,0.9,0.5,948,442,1208,224,768,5743,2
IMDb-1k,validation,36,0.9,0.5,752,394,987,190,768,4530,2
IMDb-1k,validation,82,0.9,0.5,797,401,1102,195,768,4382,2
IMDb-1k,validation,22,0.9,0.5,775,374,1039,187,768,4412,2
IMDb-1k,validation,126,0.9,0.5,990,473,1276,247,768,6220,2
IMDb-1k,validation,67,0.9,0.5,983,422,1259,232,768,6072,2
IMDb-1k,validation,97,0.9,0.5,835,405,1059,176,768,4276,2
IMDb-1k,validation,11,0.9,0.5,760,423,1043,189,768,4360,2
IMDb-1k,validation,65,0.9,0.5,969,471,1256,198,768,5075,2
IMDb-1k,validation,86,0.9,0.5,753,378,1005,183,768,4313,2
IMDb-1k,validation,6,0.9,0.5,861,483,1100,220,768,5565,2
IMDb-1k,validation,27,0.9,0.5,838,358,1137,210,768,5039,2
IMDb-1k,validation,76,0.9,0.5,955,441,1241,227,768,5923,2
IMDb-1k,validation,142,0.9,0.5,798,412,1082,197,768,4673,2
IMDb-1k,validation,38,0.9,0.5,859,444,1138,201,768,4910,2
IMDb-1k,validation,41,0.9,0.5,882,364,1112,200,768,5068,2
IMDb-1k,validation,4,0.9,0.5,762,381,1022,180,768,4332,2
IMDb-1k,validation,138,0.9,0.5,751,433,1022,194,768,4599,2
IMDb-1k,validation,32,0.9,0.5,806,388,1099,203,768,4672,2
IMDb-1k,validation,144,0.9,0.5,890,407,1213,226,768,5690,2
IMDb-1k,validation,109,0.9,0.5,757,408,994,186,768,4269,2
IMDb-1k,validation,68,0.9,0.5,746,367,956,159,768,3881,2
IMDb-1k,validation,10,0.9,0.5,870,402,1145,204,768,4931,2
IMDb-1k,validation,96,0.9,0.5,899,455,1247,233,768,6002,2
IMDb-1k,validation,111,0.9,0.5,860,459,1176,200,768,4929,2
IMDb-1k,validation,0,0.9,0.5,941,477,1301,233,768,5612,2
IMDb-1k,validation,122,0.9,0.5,938,448,1270,222,768,5767,2
IMDb-1k,validation,123,0.9,0.5,789,393,970,177,768,4538,2
IMDb-1k,validation,64,0.9,0.5,801,335,1025,215,768,4937,2
IMDb-1k,validation,44,0.9,0.5,946,445,1244,204,768,5323,2
IMDb-1k,validation,146,0.9,0.5,772,346,939,162,768,4008,2
IMDb-1k,validation,28,0.9,0.5,815,406,1058,187,768,4596,2
IMDb-1k,validation,40,0.9,0.5,915,488,1234,225,768,5728,2
IMDb-1k,validation,114,0.9,0.5,799,411,1028,189,768,4613,2
IMDb-1k,validation,25,0.9,0.5,879,365,1126,197,768,4820,2
IMDb-1k,validation,23,0.9,0.5,888,403,1099,178,768,4714,2
IMDb-1k,validation,119,0.9,0.5,847,396,1099,208,768,5016,2
IMDb-1k,validation,81,0.9,0.5,923,416,1186,209,768,5306,2
IMDb-1k,validation,79,0.9,0.5,865,407,1159,190,768,4719,2
IMDb-1k,validation,39,0.9,0.5,951,435,1164,202,768,5224,2
IMDb-1k,validation,90,0.9,0.5,770,381,1036,178,768,4221,2
IMDb-1k,validation,108,0.9,0.5,754,375,970,185,768,4497,2
IMDb-1k,validation,160,0.9,0.5,752,324,1002,165,768,3892,2
IMDb-1k,validation,137,0.9,0.5,820,424,1044,185,768,4574,2
IMDb-1k,validation,47,0.9,0.5,840,336,1103,204,768,4792,2
IMDb-1k,validation,124,0.9,0.5,784,403,997,206,768,4785,2
IMDb-1k,validation,61,0.9,0.5,845,439,1207,205,768,4998,2
IMDb-1k,validation,73,0.9,0.5,809,418,1016,193,768,4722,2
IMDb-1k,validation,33,0.9,0.5,761,415,1008,167,768,4150,2
IMDb-1k,validation,112,0.9,0.5,913,401,1140,208,768,5328,2
IMDb-1k,validation,120,0.9,0.5,913,363,1175,193,768,4818,2
IMDb-1k,validation,128,0.9,0.5,752,371,969,171,768,4089,2
IMDb-1k,validation,62,0.9,0.5,777,423,1036,183,768,4462,2
IMDb-1k,validation,163,0.9,0.5,856,411,1122,200,768,4909,2
IMDb-1k,validation,100,0.9,0.5,824,316,1060,162,768,3899,2
IMDb-1k,validation,104,0.9,0.5,905,423,1349,262,768,6012,2
IMDb-1k,validation,53,0.9,0.5,896,450,1309,250,768,5922,2
IMDb-1k,validation,5,0.9,0.5,1033,408,1392,248,768,6095,2
IMDb-1k,validation,118,0.9,0.5,842,438,1070,196,768,4847,2
IMDb-1k,validation,127,0.9,0.5,866,364,1253,223,768,5279,2
IMDb-1k,validation,152,0.9,0.5,765,419,998,179,768,4266,2
IMDb-1k,validation,49,0.9,0.5,836,378,1095,208,768,4988,2
IMDb-1k,validation,35,0.9,0.5,933,500,1280,234,768,5814,2
IMDb-1k,validation,80,0.9,0.5,835,437,1099,208,768,4967,2
IMDb-1k,validation,77,0.9,0.5,923,498,1235,217,768,5633,2
IMDb-1k,validation,34,0.9,0.5,782,384,984,192,768,4664,2
IMDb-1k,validation,46,0.9,0.5,955,452,1250,234,768,6330,2
IMDb-1k,validation,7,0.9,0.5,825,448,1154,172,768,4220,2
IMDb-1k,validation,43,0.9,0.5,862,412,1105,170,768,4210,2
IMDb-1k,validation,70,0.9,0.5,878,368,1195,217,768,5307,2
IMDb-1k,validation,125,0.9,0.5,868,401,1176,195,768,5037,2
IMDb-1k,validation,110,0.9,0.5,958,384,1192,207,768,5285,2
IMDb-1k,validation,91,0.9,0.5,946,417,1255,218,768,5903,2
IMDb-1k,validation,83,0.9,0.5,967,549,1254,220,768,5973,2
IMDb-1k,validation,147,0.9,0.5,749,353,1023,192,768,4470,2
IMDb-1k,validation,148,0.9,0.5,963,519,1295,253,768,6070,2
IMDb-1k,validation,89,0.9,0.5,941,459,1254,209,768,5484,2
IMDb-1k,validation,8,0.9,0.5,905,373,1229,210,768,5258,2
IMDb-1k,validation,157,0.9,0.5,924,459,1219,221,768,5526,2
IMDb-1k,validation,113,0.9,0.5,946,514,1253,235,768,6096,2
IMDb-1k,validation,13,0.9,0.5,904,410,1198,217,768,5348,2
IMDb-1k,validation,59,0.9,0.5,962,454,1257,227,768,6019,2
IMDb-1k,validation,140,0.9,0.5,735,384,1014,200,768,4424,2
IMDb-1k,validation,3,0.9,0.5,957,445,1200,234,768,5844,2
IMDb-1k,validation,17,0.9,0.5,861,381,1088,204,768,5019,2
IMDb-1k,validation,72,0.9,0.5,976,486,1334,260,768,6494,2
IMDb-1k,validation,143,0.9,0.5,774,323,990,202,768,4863,2
IMDb-1k,validation,136,0.9,0.5,940,475,1284,251,768,6086,2
IMDb-1k,validation,150,0.9,0.5,768,384,967,165,768,3927,2
IMDb-1k,validation,63,0.9,0.5,949,447,1334,235,768,5684,2
IMDb-1k,validation,54,0.9,0.5,968,369,1240,208,768,5443,2
IMDb-1k,validation,107,0.9,0.5,798,414,1080,186,768,4566,2
IMDb-1k,validation,50,0.9,0.5,733,327,990,177,768,3934,2
IMDb-1k,validation,162,0.9,0.5,1023,290,1382,262,768,6376,2
IMDb-1k,validation,58,0.9,0.5,746,406,998,162,768,4012,2
IMDb-1k,validation,48,0.9,0.5,934,515,1223,216,768,5759,2
IMDb-1k,validation,88,0.9,0.5,918,411,1156,216,768,5414,2
IMDb-1k,validation,21,0.9,0.5,760,356,942,176,768,4461,2
IMDb-1k,validation,57,0.9,0.5,894,433,1160,201,768,5085,2
IMDb-1k,validation,159,0.9,0.5,884,404,1129,193,768,4854,2
IMDb-1k,validation,129,0.9,0.5,746,371,923,157,768,3961,2
IMDb-1k,validation,37,0.9,0.5,778,363,1037,158,768,3744,2
IMDb-1k,validation,155,0.9,0.5,747,418,1016,177,768,3996,2
IMDb-1k,validation,1,0.9,0.5,922,456,1260,219,768,5619,2
IMDb-1k,validation,52,0.9,0.5,948,446,1256,197,768,5300,2
IMDb-1k,validation,149,0.9,0.5,759,394,1023,163,768,3908,2
IMDb-1k,test,25,0.9,0.5,806,460,1055,195,768,4896,2
IMDb-1k,test,109,0.9,0.5,865,429,1039,203,768,5074,2
IMDb-1k,test,76,0.9,0.5,961,447,1307,210,768,5154,2
IMDb-1k,test,196,0.9,0.5,879,485,1200,209,768,5364,2
IMDb-1k,test,57,0.9,0.5,876,384,1123,183,768,4614,2
IMDb-1k,test,255,0.9,0.5,896,421,1152,174,768,4650,2
IMDb-1k,test,182,0.9,0.5,885,352,1090,210,768,5144,2
IMDb-1k,test,181,0.9,0.5,771,371,1012,177,768,4280,2
IMDb-1k,test,274,0.9,0.5,949,466,1324,246,768,6127,2
IMDb-1k,test,198,0.9,0.5,908,405,1223,207,768,5139,2
IMDb-1k,test,72,0.9,0.5,962,445,1224,197,768,5194,2
IMDb-1k,test,9,0.9,0.5,911,434,1197,223,768,5693,2
IMDb-1k,test,271,0.9,0.5,752,418,1067,193,768,4451,2
IMDb-1k,test,316,0.9,0.5,786,395,1120,198,768,4593,2
IMDb-1k,test,172,0.9,0.5,793,420,1060,200,768,4657,2
IMDb-1k,test,202,0.9,0.5,813,420,1098,182,768,4422,2
IMDb-1k,test,75,0.9,0.5,872,389,1138,218,768,5003,2
IMDb-1k,test,318,0.9,0.5,764,361,1059,203,768,4548,2
IMDb-1k,test,77,0.9,0.5,969,504,1305,260,768,6227,2
IMDb-1k,test,324,0.9,0.5,973,500,1328,236,768,6075,2
IMDb-1k,test,111,0.9,0.5,812,412,1078,185,768,4206,2
IMDb-1k,test,238,0.9,0.5,762,417,1004,158,768,3895,2
IMDb-1k,test,143,0.9,0.5,846,391,1054,200,768,4757,2
IMDb-1k,test,325,0.9,0.5,726,366,976,186,768,4297,2
IMDb-1k,test,5,0.9,0.5,903,456,1248,209,768,5410,2
IMDb-1k,test,147,0.9,0.5,968,462,1290,229,768,5723,2
IMDb-1k,test,63,0.9,0.5,891,465,1284,207,768,5029,2
IMDb-1k,test,114,0.9,0.5,756,352,915,169,768,4294,2
IMDb-1k,test,139,0.9,0.5,822,358,1070,212,768,4905,2
IMDb-1k,test,101,0.9,0.5,796,347,1035,171,768,4044,2
IMDb-1k,test,94,0.9,0.5,852,415,1114,207,768,4981,2
IMDb-1k,test,282,0.9,0.5,931,412,1212,224,768,5673,2
IMDb-1k,test,3,0.9,0.5,813,411,1199,215,768,4988,2
IMDb-1k,test,225,0.9,0.5,872,435,1140,180,768,4488,2
IMDb-1k,test,219,0.9,0.5,930,463,1240,221,768,5817,2
IMDb-1k,test,310,0.9,0.5,968,448,1272,216,768,5606,2
IMDb-1k,test,183,0.9,0.5,856,416,1191,201,768,4913,2
IMDb-1k,test,302,0.9,0.5,837,371,1055,168,768,4176,2
IMDb-1k,test,140,0.9,0.5,881,413,1153,194,768,4790,2
IMDb-1k,test,228,0.9,0.5,1011,482,1312,245,768,5711,2
IMDb-1k,test,33,0.9,0.5,850,451,1102,174,768,4282,2
IMDb-1k,test,42,0.9,0.5,942,427,1266,247,768,6162,2
IMDb-1k,test,173,0.9,0.5,752,388,996,179,768,4240,2
IMDb-1k,test,124,0.9,0.5,948,458,1269,235,768,5885,2
IMDb-1k,test,330,0.9,0.5,902,468,1182,222,768,5676,2
IMDb-1k,test,46,0.9,0.5,869,387,1120,218,768,5217,2
IMDb-1k,test,73,0.9,0.5,967,450,1241,217,768,5679,2
IMDb-1k,test,179,0.9,0.5,965,443,1186,215,768,5611,2
IMDb-1k,test,45,0.9,0.5,1054,498,1398,264,768,6471,2
IMDb-1k,test,185,0.9,0.5,969,447,1219,195,768,5146,2
IMDb-1k,test,314,0.9,0.5,874,428,1188,196,768,4932,2
IMDb-1k,test,165,0.9,0.5,817,351,1041,178,768,4394,2
IMDb-1k,test,90,0.9,0.5,885,394,1172,214,768,5157,2
IMDb-1k,test,157,0.9,0.5,807,387,1018,188,768,4587,2
IMDb-1k,test,260,0.9,0.5,907,425,1302,236,768,5463,2
IMDb-1k,test,16,0.9,0.5,961,527,1314,256,768,6148,2
IMDb-1k,test,82,0.9,0.5,787,366,997,195,768,4595,2
IMDb-1k,test,132,0.9,0.5,748,346,900,181,768,4769,2
IMDb-1k,test,7,0.9,0.5,882,406,1096,180,768,4699,2
IMDb-1k,test,55,0.9,0.5,786,434,1041,165,768,4027,2
IMDb-1k,test,110,0.9,0.5,934,423,1235,195,768,5119,2
IMDb-1k,test,84,0.9,0.5,966,436,1309,247,768,6123,2
IMDb-1k,test,298,0.9,0.5,741,371,992,182,768,4150,2
IMDb-1k,test,294,0.9,0.5,965,382,1202,216,768,5684,2
IMDb-1k,test,116,0.9,0.5,901,475,1254,206,768,5408,2
IMDb-1k,test,78,0.9,0.5,789,367,1137,180,768,4308,2
IMDb-1k,test,244,0.9,0.5,760,383,967,165,768,4160,2
IMDb-1k,test,60,0.9,0.5,775,421,1041,195,768,4596,2
IMDb-1k,test,226,0.9,0.5,894,483,1232,213,768,5443,2
IMDb-1k,test,180,0.9,0.5,845,431,1130,209,768,4962,2
IMDb-1k,test,280,0.9,0.5,852,403,1116,192,768,4801,2
IMDb-1k,test,17,0.9,0.5,869,425,1151,197,768,4794,2
IMDb-1k,test,24,0.9,0.5,933,431,1294,243,768,5572,2
IMDb-1k,test,167,0.9,0.5,1130,546,1436,259,768,6675,2
IMDb-1k,test,227,0.9,0.5,942,459,1209,223,768,5686,2
IMDb-1k,test,240,0.9,0.5,921,451,1245,222,768,5657,2
IMDb-1k,test,275,0.9,0.5,761,378,1019,168,768,3982,2
IMDb-1k,test,148,0.9,0.5,938,409,1215,208,768,5505,2
IMDb-1k,test,113,0.9,0.5,966,471,1303,256,768,6213,2
IMDb-1k,test,144,0.9,0.5,768,388,1022,178,768,4281,2
IMDb-1k,test,312,0.9,0.5,948,416,1134,204,768,5383,2
