SLURM NODE: kn083
[I 2026-02-21 06:00:36,973] Using an existing study with name 'SST-2-Fine-tuning-Truncated' instead of creating a new one.
[UPDATE] 50 completed trials using a random sampler. Switching from random to TPE sampling.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.1, 'learning_rate': 2e-05, 'weight_decay': 1e-05}
[I 2026-02-21 18:20:16,941] Trial 202 finished with value: 0.9036697247706422 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 0.0001}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-21 18:57:48,332] Trial 203 finished with value: 0.9036697247706422 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 1e-06}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-21 19:34:37,748] Trial 204 finished with value: 0.911697247706422 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 0.0001}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-21 20:09:58,030] Trial 205 finished with value: 0.911697247706422 and parameters: {'batch_size': 64, 'frozen_layers': 2, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 0.0001}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-21 20:09:58,836] Trial 206 pruned. Duplicate hyper-parameters, same as those used in trial 201: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 1e-06}.
[I 2026-02-21 20:55:40,770] Trial 207 finished with value: 0.8990825688073395 and parameters: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 3e-05, 'weight_decay': 1e-05}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-21 21:28:20,266] Trial 208 finished with value: 0.9025229357798165 and parameters: {'batch_size': 64, 'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 0.0001, 'weight_decay': 1e-05}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-21 22:14:11,086] Trial 209 finished with value: 0.9013761467889908 and parameters: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 0.0001, 'weight_decay': 0.001}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-21 22:48:44,139] Trial 210 finished with value: 0.9048165137614679 and parameters: {'batch_size': 32, 'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 1e-06}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-21 23:25:07,596] Trial 211 finished with value: 0.9071100917431193 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 0.001}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-22 00:11:39,134] Trial 212 finished with value: 0.8910550458715596 and parameters: {'batch_size': 16, 'frozen_layers': 4, 'classifier_dropout': 0.1, 'learning_rate': 0.0001, 'weight_decay': 0.0001}. Best is trial 58 with value: 0.9231651376146789.
[I 2026-02-22 00:11:40,395] Trial 213 pruned. Duplicate hyper-parameters, same as those used in trial 194: {'batch_size': 16, 'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-05}.
[I 2026-02-22 00:48:17,293] Trial 214 finished with value: 0.911697247706422 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.4, 'learning_rate': 2e-05, 'weight_decay': 1e-06}. Best is trial 58 with value: 0.9231651376146789.

[UPDATE] Unbound limits: {'batch_size': (np.int64(16), np.int64(64)), 'frozen_layers': (np.int64(0), np.int64(4)), 'classifier_dropout': (np.float64(0.2), np.float64(0.4)), 'learning_rate': (np.float64(3e-05), np.float64(0.0001)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-02-22 00:48:18,109] A new study created in RDB with name: SST-2-Fine-tuning-Truncated-unbound
[I 2026-02-22 00:48:18,270] Trial 0 finished with value: 0.9231651376146789 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 1e-06}.
[I 2026-02-22 00:48:18,272] Trial 1 finished with value: 0.9231651376146789 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 1e-05}.
[I 2026-02-22 00:48:18,272] Trial 2 finished with value: 0.9231651376146789 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 0.0001}.
[I 2026-02-22 01:23:53,867] Trial 3 finished with value: 0.9128440366972477 and parameters: {'batch_size': 32, 'frozen_layers': 4, 'classifier_dropout': 0.346398788362281, 'learning_rate': 6.168038158199002e-05, 'weight_decay': 2.9380279387035354e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 02:04:52,869] Trial 4 finished with value: 0.9128440366972477 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.3732352291549871, 'learning_rate': 6.186307704341193e-05, 'weight_decay': 0.000133112160807369}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 02:51:45,504] Trial 5 finished with value: 0.9094036697247706 and parameters: {'batch_size': 16, 'frozen_layers': 4, 'classifier_dropout': 0.36648852816008437, 'learning_rate': 3.873904074108898e-05, 'weight_decay': 3.5113563139704077e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 03:38:13,910] Trial 6 finished with value: 0.9128440366972477 and parameters: {'batch_size': 24, 'frozen_layers': 1, 'classifier_dropout': 0.3049512863264476, 'learning_rate': 5.046335539165066e-05, 'weight_decay': 7.4763120622522945e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 04:13:34,880] Trial 7 finished with value: 0.9220183486238532 and parameters: {'batch_size': 48, 'frozen_layers': 0, 'classifier_dropout': 0.2584289297070437, 'learning_rate': 4.6632003580742355e-05, 'weight_decay': 2.334586407601622e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 04:49:17,889] Trial 8 finished with value: 0.9105504587155964 and parameters: {'batch_size': 56, 'frozen_layers': 0, 'classifier_dropout': 0.30284688768272233, 'learning_rate': 6.121843755950256e-05, 'weight_decay': 1.3783237455007196e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 05:24:30,300] Trial 9 finished with value: 0.9071100917431193 and parameters: {'batch_size': 48, 'frozen_layers': 0, 'classifier_dropout': 0.2130103185970559, 'learning_rate': 9.403149345691192e-05, 'weight_decay': 0.0007886714129990489}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 05:59:31,860] Trial 10 finished with value: 0.9151376146788991 and parameters: {'batch_size': 56, 'frozen_layers': 1, 'classifier_dropout': 0.21953442280127677, 'learning_rate': 6.837418474664327e-05, 'weight_decay': 2.091498132903561e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 06:47:41,111] Trial 11 finished with value: 0.8830275229357798 and parameters: {'batch_size': 16, 'frozen_layers': 2, 'classifier_dropout': 0.2068777042230437, 'learning_rate': 8.965728132196335e-05, 'weight_decay': 5.975027999960295e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 07:22:19,762] Trial 12 finished with value: 0.9002293577981652 and parameters: {'batch_size': 48, 'frozen_layers': 1, 'classifier_dropout': 0.3040136042355622, 'learning_rate': 5.7940793638335996e-05, 'weight_decay': 3.5856126103453987e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 07:56:46,808] Trial 13 finished with value: 0.9048165137614679 and parameters: {'batch_size': 64, 'frozen_layers': 3, 'classifier_dropout': 0.38789978831283783, 'learning_rate': 8.810640009855045e-05, 'weight_decay': 6.218704727769077e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 08:33:07,958] Trial 14 finished with value: 0.9105504587155964 and parameters: {'batch_size': 64, 'frozen_layers': 0, 'classifier_dropout': 0.23919657248382906, 'learning_rate': 3.16788671617536e-05, 'weight_decay': 9.462175356461487e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 09:10:02,239] Trial 15 finished with value: 0.9094036697247706 and parameters: {'batch_size': 32, 'frozen_layers': 1, 'classifier_dropout': 0.3657475018303859, 'learning_rate': 4.6095654581465385e-05, 'weight_decay': 6.963114377829292e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 09:45:51,431] Trial 16 finished with value: 0.9071100917431193 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.36043939615080794, 'learning_rate': 3.281725122795528e-05, 'weight_decay': 0.0009133995846860973}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 10:21:33,536] Trial 17 finished with value: 0.911697247706422 and parameters: {'batch_size': 56, 'frozen_layers': 0, 'classifier_dropout': 0.20110442342472049, 'learning_rate': 8.007716757977903e-05, 'weight_decay': 0.00013199942261535007}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 10:55:28,214] Trial 18 finished with value: 0.9139908256880734 and parameters: {'batch_size': 56, 'frozen_layers': 3, 'classifier_dropout': 0.21480893034681808, 'learning_rate': 4.619078734619979e-05, 'weight_decay': 2.2264204303769692e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 11:30:03,084] Trial 19 finished with value: 0.908256880733945 and parameters: {'batch_size': 64, 'frozen_layers': 3, 'classifier_dropout': 0.26617960497052984, 'learning_rate': 3.2385795199455616e-05, 'weight_decay': 8.569331925053988e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 12:06:13,407] Trial 20 finished with value: 0.9094036697247706 and parameters: {'batch_size': 32, 'frozen_layers': 3, 'classifier_dropout': 0.32751149427104265, 'learning_rate': 8.730235124152463e-05, 'weight_decay': 2.6100256506134754e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 12:53:30,638] Trial 21 finished with value: 0.9059633027522935 and parameters: {'batch_size': 16, 'frozen_layers': 3, 'classifier_dropout': 0.3521570097233795, 'learning_rate': 5.89659325790739e-05, 'weight_decay': 0.00020554245520150764}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 13:28:22,390] Trial 22 finished with value: 0.9174311926605505 and parameters: {'batch_size': 40, 'frozen_layers': 2, 'classifier_dropout': 0.2855082036717099, 'learning_rate': 3.093231155563182e-05, 'weight_decay': 2.107047280657824e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 14:05:00,377] Trial 23 finished with value: 0.9185779816513762 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.30423566458446355, 'learning_rate': 6.175657572476088e-05, 'weight_decay': 0.00018331612221389527}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 14:41:19,229] Trial 24 finished with value: 0.9139908256880734 and parameters: {'batch_size': 32, 'frozen_layers': 3, 'classifier_dropout': 0.3197787016440238, 'learning_rate': 3.7321855135521236e-05, 'weight_decay': 1.5671140231168318e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 15:18:14,378] Trial 25 finished with value: 0.9185779816513762 and parameters: {'batch_size': 32, 'frozen_layers': 1, 'classifier_dropout': 0.2871074528245961, 'learning_rate': 3.673284156804497e-05, 'weight_decay': 0.00011918051553644007}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 15:52:46,040] Trial 26 finished with value: 0.9128440366972477 and parameters: {'batch_size': 40, 'frozen_layers': 3, 'classifier_dropout': 0.2555980086744857, 'learning_rate': 4.8683458014886246e-05, 'weight_decay': 2.9806719683558174e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 16:33:35,816] Trial 27 finished with value: 0.9128440366972477 and parameters: {'batch_size': 24, 'frozen_layers': 2, 'classifier_dropout': 0.26956738881756065, 'learning_rate': 6.0873629479258925e-05, 'weight_decay': 1.1030029929341695e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 17:10:00,058] Trial 28 finished with value: 0.9128440366972477 and parameters: {'batch_size': 32, 'frozen_layers': 3, 'classifier_dropout': 0.24586803121767967, 'learning_rate': 4.288421533700889e-05, 'weight_decay': 3.4305181822972366e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 17:46:11,783] Trial 29 finished with value: 0.9036697247706422 and parameters: {'batch_size': 32, 'frozen_layers': 3, 'classifier_dropout': 0.3135224454932429, 'learning_rate': 4.8247084939831983e-05, 'weight_decay': 1.2564462437379102e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 18:20:59,801] Trial 30 finished with value: 0.9185779816513762 and parameters: {'batch_size': 40, 'frozen_layers': 3, 'classifier_dropout': 0.38351308363558, 'learning_rate': 4.820528717587196e-05, 'weight_decay': 1.7552295005799112e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 18:58:50,687] Trial 31 finished with value: 0.9094036697247706 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.2529955563884964, 'learning_rate': 4.728472913419315e-05, 'weight_decay': 2.0249073578106646e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 19:35:08,708] Trial 32 finished with value: 0.9071100917431193 and parameters: {'batch_size': 40, 'frozen_layers': 2, 'classifier_dropout': 0.29258813461931515, 'learning_rate': 5.314687351607033e-05, 'weight_decay': 0.0002178549777429491}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 20:16:39,416] Trial 33 finished with value: 0.9048165137614679 and parameters: {'batch_size': 24, 'frozen_layers': 1, 'classifier_dropout': 0.30761645041734337, 'learning_rate': 4.4957667217562345e-05, 'weight_decay': 1.916387451760028e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 20:57:30,471] Trial 34 finished with value: 0.9139908256880734 and parameters: {'batch_size': 24, 'frozen_layers': 2, 'classifier_dropout': 0.32916983314513504, 'learning_rate': 5.5006606136874133e-05, 'weight_decay': 1.735656162391884e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 21:32:15,477] Trial 35 finished with value: 0.9220183486238532 and parameters: {'batch_size': 48, 'frozen_layers': 1, 'classifier_dropout': 0.29102325973804993, 'learning_rate': 5.130591111484382e-05, 'weight_decay': 3.6462643646490595e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 22:08:37,628] Trial 36 finished with value: 0.9094036697247706 and parameters: {'batch_size': 32, 'frozen_layers': 3, 'classifier_dropout': 0.3109972771705533, 'learning_rate': 3.90333221981265e-05, 'weight_decay': 0.0009604530341490923}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 22:49:12,937] Trial 37 finished with value: 0.9162844036697247 and parameters: {'batch_size': 48, 'frozen_layers': 0, 'classifier_dropout': 0.24398779637219875, 'learning_rate': 3.495569553822193e-05, 'weight_decay': 0.00016571564045521605}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-22 23:29:53,948] Trial 38 finished with value: 0.9094036697247706 and parameters: {'batch_size': 24, 'frozen_layers': 1, 'classifier_dropout': 0.3005102972669061, 'learning_rate': 4.796648692945256e-05, 'weight_decay': 1.7755552827294757e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 00:05:32,358] Trial 39 finished with value: 0.9162844036697247 and parameters: {'batch_size': 40, 'frozen_layers': 1, 'classifier_dropout': 0.28901673106038883, 'learning_rate': 4.42191899040287e-05, 'weight_decay': 1.1637606895145528e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 00:43:12,077] Trial 40 finished with value: 0.908256880733945 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.3191146567253519, 'learning_rate': 3.539230060248062e-05, 'weight_decay': 2.1100661203652226e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 01:17:54,105] Trial 41 finished with value: 0.9036697247706422 and parameters: {'batch_size': 48, 'frozen_layers': 1, 'classifier_dropout': 0.30437397187418735, 'learning_rate': 5.721772568832855e-05, 'weight_decay': 2.9132882194956086e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 01:52:32,108] Trial 42 finished with value: 0.8967889908256881 and parameters: {'batch_size': 48, 'frozen_layers': 1, 'classifier_dropout': 0.2416280441594443, 'learning_rate': 4.4460769345567956e-05, 'weight_decay': 1.2036675854775863e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 02:27:55,014] Trial 43 finished with value: 0.9208715596330275 and parameters: {'batch_size': 48, 'frozen_layers': 0, 'classifier_dropout': 0.2646121274723691, 'learning_rate': 5.838523987312066e-05, 'weight_decay': 0.00010592083560476897}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 03:02:36,428] Trial 44 finished with value: 0.908256880733945 and parameters: {'batch_size': 48, 'frozen_layers': 1, 'classifier_dropout': 0.3076500515536962, 'learning_rate': 3.8212308011652634e-05, 'weight_decay': 4.880739438627732e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 03:37:25,507] Trial 45 finished with value: 0.9185779816513762 and parameters: {'batch_size': 48, 'frozen_layers': 1, 'classifier_dropout': 0.22834573919133722, 'learning_rate': 6.916318907142516e-05, 'weight_decay': 5.305792708030231e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 04:14:00,571] Trial 46 finished with value: 0.908256880733945 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.3547863125844818, 'learning_rate': 4.7539139200318935e-05, 'weight_decay': 1.9021571336803795e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 04:48:00,305] Trial 47 finished with value: 0.9231651376146789 and parameters: {'batch_size': 48, 'frozen_layers': 2, 'classifier_dropout': 0.27718123606653844, 'learning_rate': 6.77849264869117e-05, 'weight_decay': 2.2365184618717473e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 05:24:52,244] Trial 48 finished with value: 0.9013761467889908 and parameters: {'batch_size': 32, 'frozen_layers': 2, 'classifier_dropout': 0.3002328306188369, 'learning_rate': 9.654886887987342e-05, 'weight_decay': 1.566226615052073e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 05:59:33,281] Trial 49 finished with value: 0.9162844036697247 and parameters: {'batch_size': 56, 'frozen_layers': 2, 'classifier_dropout': 0.28150119677989444, 'learning_rate': 7.200093665772872e-05, 'weight_decay': 1.0071992811708805e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 06:41:04,225] Trial 50 finished with value: 0.9151376146788991 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.39272849954241845, 'learning_rate': 7.389206150688418e-05, 'weight_decay': 0.0002920172684656249}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 07:14:26,111] Trial 51 finished with value: 0.9094036697247706 and parameters: {'batch_size': 48, 'frozen_layers': 4, 'classifier_dropout': 0.34392874301777354, 'learning_rate': 5.229861473380621e-05, 'weight_decay': 0.00011575872832023206}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 07:48:37,500] Trial 52 finished with value: 0.9071100917431193 and parameters: {'batch_size': 48, 'frozen_layers': 2, 'classifier_dropout': 0.2872073667370435, 'learning_rate': 4.943069084752676e-05, 'weight_decay': 2.518142470377321e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 08:23:49,826] Trial 53 finished with value: 0.9094036697247706 and parameters: {'batch_size': 64, 'frozen_layers': 2, 'classifier_dropout': 0.21181701261201918, 'learning_rate': 3.799070958219644e-05, 'weight_decay': 0.00035800453447070563}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 08:59:04,701] Trial 54 finished with value: 0.9174311926605505 and parameters: {'batch_size': 56, 'frozen_layers': 1, 'classifier_dropout': 0.3299056126806371, 'learning_rate': 8.867930188253512e-05, 'weight_decay': 0.00010167951877871278}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 09:32:44,510] Trial 55 finished with value: 0.9139908256880734 and parameters: {'batch_size': 48, 'frozen_layers': 3, 'classifier_dropout': 0.25063827613633327, 'learning_rate': 7.833446396522461e-05, 'weight_decay': 3.2305269217490325e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 10:08:34,791] Trial 56 finished with value: 0.911697247706422 and parameters: {'batch_size': 40, 'frozen_layers': 0, 'classifier_dropout': 0.3240542311703326, 'learning_rate': 3.791062648596727e-05, 'weight_decay': 6.126024458082147e-06}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 10:42:39,429] Trial 57 finished with value: 0.9208715596330275 and parameters: {'batch_size': 48, 'frozen_layers': 2, 'classifier_dropout': 0.26509592934599757, 'learning_rate': 6.472741904877203e-05, 'weight_decay': 2.2686305218117757e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 11:23:46,057] Trial 58 finished with value: 0.9059633027522935 and parameters: {'batch_size': 24, 'frozen_layers': 0, 'classifier_dropout': 0.22624509055984057, 'learning_rate': 4.151384003887155e-05, 'weight_decay': 2.7780951444082996e-05}. Best is trial 0 with value: 0.9231651376146789.
[I 2026-02-23 12:11:56,001] Trial 59 finished with value: 0.9048165137614679 and parameters: {'batch_size': 32, 'frozen_layers': 0, 'classifier_dropout': 0.24806283829353884, 'learning_rate': 4.825152807487418e-05, 'weight_decay': 1.2421112057702398e-05}. Best is trial 0 with value: 0.9231651376146789.
