SLURM NODE: kn055
[I 2026-02-04 06:01:45,417] Using an existing study with name 'SST-2-Fine-tuning' instead of creating a new one.
Last trial state: 0
Enqueuing hyper-parameters: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 2e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}
[I 2026-02-04 06:14:07,972] Trial 87 finished with value: 0.9094036697247706 and parameters: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 2e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}. Best is trial 13 with value: 0.9277522935779816.
[I 2026-02-04 06:14:15,602] Trial 98 pruned. Duplicate hyper-parameters, same as those used in trial 10: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:16,308] Trial 99 pruned. Duplicate hyper-parameters, same as those used in trial 11: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.0, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:17,019] Trial 100 pruned. Duplicate hyper-parameters, same as those used in trial 12: {'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 1e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:17,724] Trial 101 pruned. Duplicate hyper-parameters, same as those used in trial 13: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:18,403] Trial 102 pruned. Duplicate hyper-parameters, same as those used in trial 14: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 1e-05, 'weight_decay': 0.001, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:19,118] Trial 103 pruned. Duplicate hyper-parameters, same as those used in trial 15: {'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 1e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:19,831] Trial 104 pruned. Duplicate hyper-parameters, same as those used in trial 16: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:20,515] Trial 105 pruned. Duplicate hyper-parameters, same as those used in trial 17: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.001, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:21,193] Trial 106 pruned. Duplicate hyper-parameters, same as those used in trial 18: {'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:21,863] Trial 107 pruned. Duplicate hyper-parameters, same as those used in trial 19: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.1, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:22,534] Trial 108 pruned. Duplicate hyper-parameters, same as those used in trial 20: {'frozen_layers': 6, 'classifier_dropout': 0.3, 'learning_rate': 1e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.05, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:23,158] Trial 109 pruned. Duplicate hyper-parameters, same as those used in trial 21: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:23,836] Trial 110 pruned. Duplicate hyper-parameters, same as those used in trial 22: {'frozen_layers': 2, 'classifier_dropout': 0.1, 'learning_rate': 1e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:24,451] Trial 111 pruned. Duplicate hyper-parameters, same as those used in trial 23: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 0.001, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:25,032] Trial 112 pruned. Duplicate hyper-parameters, same as those used in trial 24: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:25,637] Trial 113 pruned. Duplicate hyper-parameters, same as those used in trial 10: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:26,196] Trial 114 pruned. Duplicate hyper-parameters, same as those used in trial 26: {'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 0.001, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:26,760] Trial 115 pruned. Duplicate hyper-parameters, same as those used in trial 27: {'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:27,367] Trial 116 pruned. Duplicate hyper-parameters, same as those used in trial 28: {'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 3e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:28,018] Trial 117 pruned. Duplicate hyper-parameters, same as those used in trial 29: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:28,661] Trial 118 pruned. Duplicate hyper-parameters, same as those used in trial 30: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 1e-05, 'weight_decay': 0.001, 'label_smoothing': 0.0, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:29,287] Trial 119 pruned. Duplicate hyper-parameters, same as those used in trial 31: {'frozen_layers': 4, 'classifier_dropout': 0.2, 'learning_rate': 3e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:29,928] Trial 120 pruned. Duplicate hyper-parameters, same as those used in trial 32: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:30,578] Trial 121 pruned. Duplicate hyper-parameters, same as those used in trial 33: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 0.001, 'label_smoothing': 0.05, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:31,234] Trial 122 pruned. Duplicate hyper-parameters, same as those used in trial 34: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 3e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.1, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:31,879] Trial 123 pruned. Duplicate hyper-parameters, same as those used in trial 35: {'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 0.001, 'label_smoothing': 0.0, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:32,532] Trial 124 pruned. Duplicate hyper-parameters, same as those used in trial 36: {'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.0, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:33,141] Trial 125 pruned. Duplicate hyper-parameters, same as those used in trial 37: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.05, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:33,786] Trial 126 pruned. Duplicate hyper-parameters, same as those used in trial 38: {'frozen_layers': 6, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 0.001, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:34,420] Trial 127 pruned. Duplicate hyper-parameters, same as those used in trial 39: {'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.05, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:35,052] Trial 128 pruned. Duplicate hyper-parameters, same as those used in trial 40: {'frozen_layers': 4, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:35,689] Trial 129 pruned. Duplicate hyper-parameters, same as those used in trial 41: {'frozen_layers': 2, 'classifier_dropout': 0.1, 'learning_rate': 0.0001, 'weight_decay': 0.001, 'label_smoothing': 0.1, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:36,348] Trial 130 pruned. Duplicate hyper-parameters, same as those used in trial 42: {'frozen_layers': 4, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:37,003] Trial 131 pruned. Duplicate hyper-parameters, same as those used in trial 43: {'frozen_layers': 4, 'classifier_dropout': 0.1, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:37,640] Trial 132 pruned. Duplicate hyper-parameters, same as those used in trial 44: {'frozen_layers': 2, 'classifier_dropout': 0.1, 'learning_rate': 3e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:38,287] Trial 133 pruned. Duplicate hyper-parameters, same as those used in trial 45: {'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:38,930] Trial 134 pruned. Duplicate hyper-parameters, same as those used in trial 46: {'frozen_layers': 2, 'classifier_dropout': 0.4, 'learning_rate': 1e-05, 'weight_decay': 0.001, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:39,597] Trial 135 pruned. Duplicate hyper-parameters, same as those used in trial 47: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 3e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:40,211] Trial 136 pruned. Duplicate hyper-parameters, same as those used in trial 48: {'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:40,855] Trial 137 pruned. Duplicate hyper-parameters, same as those used in trial 49: {'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.05, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:41,562] Trial 138 pruned. Duplicate hyper-parameters, same as those used in trial 50: {'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:42,203] Trial 139 pruned. Duplicate hyper-parameters, same as those used in trial 51: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.1, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:42,848] Trial 140 pruned. Duplicate hyper-parameters, same as those used in trial 52: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.0, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:43,526] Trial 141 pruned. Duplicate hyper-parameters, same as those used in trial 53: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 1e-05, 'weight_decay': 0.001, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:44,193] Trial 142 pruned. Duplicate hyper-parameters, same as those used in trial 54: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:44,862] Trial 143 pruned. Duplicate hyper-parameters, same as those used in trial 55: {'frozen_layers': 0, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:45,575] Trial 144 pruned. Duplicate hyper-parameters, same as those used in trial 56: {'frozen_layers': 6, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.1, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:46,266] Trial 145 pruned. Duplicate hyper-parameters, same as those used in trial 57: {'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 0.0001, 'weight_decay': 0.0001, 'label_smoothing': 0.1, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:46,948] Trial 146 pruned. Duplicate hyper-parameters, same as those used in trial 58: {'frozen_layers': 4, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.05, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:47,639] Trial 147 pruned. Duplicate hyper-parameters, same as those used in trial 59: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:48,326] Trial 148 pruned. Duplicate hyper-parameters, same as those used in trial 60: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.001, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:49,004] Trial 149 pruned. Duplicate hyper-parameters, same as those used in trial 61: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 0.0001, 'weight_decay': 0.0001, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:49,703] Trial 150 pruned. Duplicate hyper-parameters, same as those used in trial 62: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.05, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:50,406] Trial 151 pruned. Duplicate hyper-parameters, same as those used in trial 63: {'frozen_layers': 4, 'classifier_dropout': 0.4, 'learning_rate': 2e-05, 'weight_decay': 0.001, 'label_smoothing': 0.1, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:51,146] Trial 152 pruned. Duplicate hyper-parameters, same as those used in trial 64: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 3e-05, 'weight_decay': 0.001, 'label_smoothing': 0.1, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:51,869] Trial 153 pruned. Duplicate hyper-parameters, same as those used in trial 65: {'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:14:52,560] Trial 154 pruned. Duplicate hyper-parameters, same as those used in trial 66: {'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.0, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:53,227] Trial 155 pruned. Duplicate hyper-parameters, same as those used in trial 67: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:53,930] Trial 156 pruned. Duplicate hyper-parameters, same as those used in trial 68: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:54,650] Trial 157 pruned. Duplicate hyper-parameters, same as those used in trial 69: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:55,338] Trial 158 pruned. Duplicate hyper-parameters, same as those used in trial 70: {'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 0.001, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:55,984] Trial 159 pruned. Duplicate hyper-parameters, same as those used in trial 71: {'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 0.001, 'label_smoothing': 0.05, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:14:56,617] Trial 160 pruned. Duplicate hyper-parameters, same as those used in trial 72: {'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:57,259] Trial 161 pruned. Duplicate hyper-parameters, same as those used in trial 73: {'frozen_layers': 4, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.1, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:57,895] Trial 162 pruned. Duplicate hyper-parameters, same as those used in trial 74: {'frozen_layers': 4, 'classifier_dropout': 0.1, 'learning_rate': 1e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:14:58,613] Trial 163 pruned. Duplicate hyper-parameters, same as those used in trial 75: {'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 1e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.0, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:59,278] Trial 164 pruned. Duplicate hyper-parameters, same as those used in trial 76: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.001, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:14:59,933] Trial 165 pruned. Duplicate hyper-parameters, same as those used in trial 77: {'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-06, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:15:00,567] Trial 166 pruned. Duplicate hyper-parameters, same as those used in trial 78: {'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 0.0001, 'weight_decay': 0.0001, 'label_smoothing': 0.0, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:15:01,189] Trial 167 pruned. Duplicate hyper-parameters, same as those used in trial 79: {'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}.
[I 2026-02-04 06:15:01,850] Trial 168 pruned. Duplicate hyper-parameters, same as those used in trial 80: {'frozen_layers': 4, 'classifier_dropout': 0.4, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:15:02,481] Trial 169 pruned. Duplicate hyper-parameters, same as those used in trial 81: {'frozen_layers': 4, 'classifier_dropout': 0.1, 'learning_rate': 1e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.1, 'gradient_clipping': 1.0}.
[I 2026-02-04 06:15:03,073] Trial 170 pruned. Duplicate hyper-parameters, same as those used in trial 82: {'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 0.0001, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:15:03,803] Trial 171 pruned. Duplicate hyper-parameters, same as those used in trial 83: {'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 1e-05, 'weight_decay': 0.001, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:15:04,423] Trial 172 pruned. Duplicate hyper-parameters, same as those used in trial 84: {'frozen_layers': 0, 'classifier_dropout': 0.4, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.1, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:15:05,036] Trial 173 pruned. Duplicate hyper-parameters, same as those used in trial 85: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 3e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}.
[I 2026-02-04 06:15:05,668] Trial 174 pruned. Duplicate hyper-parameters, same as those used in trial 87: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 2e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}.
[I 2026-02-04 06:28:20,124] Trial 175 finished with value: 0.911697247706422 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 3e-05, 'weight_decay': 0.001, 'label_smoothing': 0.0, 'gradient_clipping': 1.0}. Best is trial 13 with value: 0.9277522935779816.
[I 2026-02-04 06:41:34,313] Trial 176 finished with value: 0.9162844036697247 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.05, 'gradient_clipping': 0.5}. Best is trial 13 with value: 0.9277522935779816.
[I 2026-02-04 06:54:08,786] Trial 177 finished with value: 0.9036697247706422 and parameters: {'frozen_layers': 4, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 1.0}. Best is trial 13 with value: 0.9277522935779816.
