index,length,token_count,unique_words,type_token_ratio,Flesch_Reading_ease_score,average_syllables_per_word,average_sentence_length,percentage_monosyllabic_words,percentage_polysyllabic_words
68,17,23,16,0.9411764705882353,5.450588235294163,2.176470588235294,17.0,0.47058823529411764,0.29411764705882354
69,37,46,29,0.7837837837837838,64.10162162162163,1.2432432432432432,37.0,0.8108108108108109,0.02702702702702703
70,4,9,4,1.0,102.045,1.75,4.0,1.25,0.0
71,11,18,10,0.9090909090909091,95.955,1.2727272727272727,11.0,0.9090909090909091,0.0
72,19,25,18,0.9473684210526315,88.83428571428574,1.263157894736842,19.0,0.9473684210526315,0.0
73,30,38,26,0.8666666666666667,52.305000000000035,1.4666666666666666,30.0,0.6666666666666666,0.13333333333333333
74,7,11,7,1.0,92.965,1.4285714285714286,7.0,1.0,0.14285714285714285
75,15,23,15,1.0,35.5107142857143,1.7333333333333334,15.0,0.4666666666666667,0.26666666666666666
76,11,17,11,1.0,69.99384615384618,1.7272727272727273,11.0,0.8181818181818182,0.18181818181818182
77,26,39,25,0.9615384615384616,59.636000000000024,1.3846153846153846,26.0,0.6923076923076923,0.11538461538461539
78,18,27,17,0.9444444444444444,42.60000000000002,1.8333333333333333,9.0,0.5555555555555556,0.16666666666666666
79,21,34,18,0.8571428571428571,55.57500000000003,1.7142857142857142,21.0,0.7619047619047619,0.19047619047619047
80,7,16,7,1.0,82.39000000000001,1.5714285714285714,7.0,0.8571428571428571,0.14285714285714285
81,7,14,7,1.0,66.7871428571429,1.5714285714285714,7.0,0.5714285714285714,0.14285714285714285
82,16,24,15,0.9375,66.5275,1.5625,8.0,0.5,0.0625
83,7,12,7,1.0,18.940000000000026,2.4285714285714284,7.0,0.42857142857142855,0.42857142857142855
84,23,36,22,0.9565217391304348,37.950000000000045,1.7826086956521738,23.0,0.5652173913043478,0.13043478260869565
85,16,25,15,0.9375,63.69500000000001,1.5,16.0,0.75,0.125
86,18,26,18,1.0,38.48500000000004,1.9444444444444444,18.0,0.5,0.2222222222222222
87,19,34,17,0.8947368421052632,56.70000000000002,1.5789473684210527,9.5,0.5789473684210527,0.21052631578947367
88,27,38,25,0.9259259259259259,60.579285714285746,1.4444444444444444,27.0,0.7407407407407407,0.07407407407407407
89,8,13,8,1.0,84.90000000000003,1.5,8.0,0.75,0.0
90,5,8,5,1.0,49.48000000000002,1.8,5.0,0.4,0.2
91,20,37,20,1.0,-3.822857142857117,2.35,20.0,0.45,0.35
92,13,19,12,0.9230769230769231,35.5107142857143,2.0,13.0,0.6153846153846154,0.3076923076923077
93,8,19,8,1.0,-18.499999999999943,2.875,8.0,0.375,0.625
94,5,11,5,1.0,32.56000000000003,2.0,5.0,0.4,0.4
95,12,23,12,1.0,-11.98454545454544,2.25,12.0,0.3333333333333333,0.4166666666666667
96,20,34,20,1.0,30.025000000000034,1.85,20.0,0.5,0.2
97,14,18,13,0.9285714285714286,89.89642857142859,1.2142857142857142,14.0,0.8571428571428571,0.07142857142857142
98,13,18,13,1.0,25.455000000000013,1.8461538461538463,13.0,0.38461538461538464,0.23076923076923078
99,21,31,17,0.8095238095238095,61.45045454545455,1.5238095238095237,21.0,0.6666666666666666,0.09523809523809523
100,16,23,16,1.0,37.25750000000002,1.8125,16.0,0.5,0.25
101,23,31,20,0.8695652173913043,48.525000000000034,1.6521739130434783,23.0,0.5652173913043478,0.08695652173913043
102,23,31,23,1.0,62.62500000000003,1.4782608695652173,23.0,0.6956521739130435,0.08695652173913043
103,33,53,31,0.9393939393939394,32.98382352941181,1.696969696969697,33.0,0.5454545454545454,0.18181818181818182
104,14,22,13,0.9285714285714286,84.45000000000003,1.3571428571428572,14.0,0.9285714285714286,0.07142857142857142
105,30,40,26,0.8666666666666667,25.703448275862087,1.7333333333333334,30.0,0.5333333333333333,0.13333333333333333
106,13,20,13,1.0,59.68214285714288,1.6923076923076923,13.0,0.6923076923076923,0.15384615384615385
107,14,21,14,1.0,45.26235294117649,2.0714285714285716,14.0,0.5714285714285714,0.07142857142857142
108,12,24,11,0.9166666666666666,60.70500000000001,1.5833333333333333,12.0,0.5,0.08333333333333333
109,13,21,13,1.0,43.963076923076954,1.7692307692307692,13.0,0.38461538461538464,0.07692307692307693
110,14,19,13,0.9285714285714286,67.53000000000003,1.5714285714285714,14.0,0.7142857142857143,0.14285714285714285
111,22,34,17,0.7727272727272727,73.1421739130435,1.3636363636363635,22.0,0.7272727272727273,0.0
112,25,35,23,0.92,60.363333333333344,1.52,25.0,0.8,0.16
113,21,28,15,0.7142857142857143,69.14136363636365,1.4285714285714286,21.0,0.7142857142857143,0.047619047619047616
114,9,18,9,1.0,41.8518181818182,2.2222222222222223,9.0,0.5555555555555556,0.2222222222222222
115,14,18,14,1.0,78.81000000000003,1.4285714285714286,14.0,0.8571428571428571,0.14285714285714285
116,4,7,4,1.0,97.025,1.25,4.0,0.75,0.0
117,9,23,9,1.0,-12.784999999999997,2.2222222222222223,9.0,0.4444444444444444,0.3333333333333333
118,9,13,8,0.8888888888888888,103.70000000000002,1.1111111111111112,9.0,0.8888888888888888,0.0
119,40,65,38,0.95,39.241162790697686,1.575,40.0,0.8,0.125
120,8,13,7,0.875,17.44500000000002,1.625,8.0,0.25,0.25
121,12,25,12,1.0,30.947692307692336,2.0833333333333335,12.0,0.5,0.3333333333333333
122,7,10,6,0.8571428571428571,115.13000000000002,1.0,7.0,1.0,0.0
123,24,30,23,0.9583333333333334,69.8142307692308,1.4166666666666667,24.0,0.9166666666666666,0.08333333333333333
124,24,38,22,0.9166666666666666,18.350000000000023,1.5833333333333333,24.0,0.3333333333333333,0.25
125,21,34,17,0.8095238095238095,32.43428571428572,1.8095238095238095,21.0,0.5714285714285714,0.23809523809523808
126,14,22,13,0.9285714285714286,53.655,1.4285714285714286,14.0,0.5714285714285714,0.21428571428571427
127,23,36,23,1.0,64.22999999999999,1.608695652173913,11.5,0.6521739130434783,0.13043478260869565
128,18,26,16,0.8888888888888888,89.865,1.1666666666666667,18.0,0.8888888888888888,0.05555555555555555
129,14,30,14,1.0,11.424615384615407,2.0,14.0,0.42857142857142855,0.42857142857142855
130,19,26,18,0.9473684210526315,53.97105263157897,1.5789473684210527,19.0,0.7368421052631579,0.2631578947368421
131,32,41,26,0.8125,65.96125000000002,1.28125,32.0,0.75,0.03125
132,24,32,22,0.9166666666666666,66.15000000000003,1.375,24.0,0.6666666666666666,0.041666666666666664
133,30,41,26,0.8666666666666667,41.64741935483872,1.6333333333333333,30.0,0.6333333333333333,0.06666666666666667
134,37,53,36,0.972972972972973,27.517837837837845,1.6756756756756757,37.0,0.5405405405405406,0.13513513513513514
135,25,41,23,0.92,25.32478260869567,1.72,25.0,0.56,0.28
136,13,18,12,0.9230769230769231,50.470769230769264,1.6923076923076923,13.0,0.46153846153846156,0.15384615384615385
137,34,47,30,0.8823529411764706,52.496578947368434,1.5294117647058822,34.0,0.8529411764705882,0.11764705882352941
138,26,40,25,0.9615384615384616,63.49666666666667,1.4230769230769231,26.0,0.7692307692307693,0.07692307692307693
139,10,16,10,1.0,44.405,1.8,10.0,0.5,0.3
140,24,33,23,0.9583333333333334,59.636000000000024,1.5,24.0,0.6666666666666666,0.08333333333333333
141,4,9,4,1.0,-29.87499999999997,2.75,4.0,0.25,0.25
142,11,17,11,1.0,46.60500000000002,1.9090909090909092,11.0,0.6363636363636364,0.2727272727272727
143,11,18,11,1.0,47.434318181818185,1.8181818181818181,5.5,0.5454545454545454,0.2727272727272727
144,10,20,10,1.0,44.405,1.8,10.0,0.7,0.3
145,16,28,16,1.0,67.32894736842107,1.6875,16.0,0.875,0.125
146,14,21,10,0.7142857142857143,65.72500000000001,1.5,14.0,0.6428571428571429,0.07142857142857142
147,17,26,17,1.0,36.46285714285716,2.176470588235294,17.0,0.7058823529411765,0.29411764705882354
148,26,34,25,0.9615384615384616,34.021923076923116,1.7307692307692308,26.0,0.46153846153846156,0.19230769230769232
149,8,14,8,1.0,66.10000000000002,1.75,8.0,0.75,0.25
150,20,37,19,0.95,24.3771428571429,2.0,20.0,0.6,0.25
151,11,15,10,0.9090909090909091,103.37909090909093,1.0909090909090908,11.0,0.9090909090909091,0.0
152,15,20,15,1.0,31.97,2.0,15.0,0.4666666666666667,0.26666666666666666
153,17,28,16,0.9411764705882353,58.42368421052632,1.7058823529411764,17.0,0.6470588235294118,0.11764705882352941
154,10,15,10,1.0,86.70500000000001,1.3,10.0,0.8,0.1
155,7,13,7,1.0,18.44428571428574,2.142857142857143,7.0,0.42857142857142855,0.42857142857142855
156,18,30,17,0.9444444444444444,47.565,1.6666666666666667,18.0,0.5555555555555556,0.16666666666666666
157,16,29,15,0.9375,94.30000000000001,1.375,8.0,0.9375,0.0625
158,24,35,22,0.9166666666666666,56.252000000000024,1.5416666666666667,24.0,0.6666666666666666,0.125
159,6,9,6,1.0,17.44500000000002,2.1666666666666665,6.0,0.5,0.5
160,9,14,9,1.0,44.405,2.0,9.0,0.5555555555555556,0.3333333333333333
161,19,28,17,0.8947368421052632,25.795000000000044,2.0,19.0,0.3684210526315789,0.21052631578947367
162,2,6,2,1.0,62.79000000000002,2.5,2.0,0.5,0.0
163,4,9,4,1.0,15.640000000000015,2.75,4.0,0.5,0.5
164,20,25,20,1.0,76.55500000000004,1.3,20.0,0.8,0.05
165,6,14,6,1.0,103.04428571428575,1.3333333333333333,6.0,1.0,0.0
166,21,31,20,0.9523809523809523,45.00000000000003,1.8571428571428572,21.0,0.7619047619047619,0.2857142857142857
167,5,9,5,1.0,49.48000000000002,1.8,5.0,0.6,0.2
168,19,29,18,0.9473684210526315,49.54272727272729,2.0,9.5,0.7368421052631579,0.21052631578947367
169,12,21,12,1.0,30.947692307692336,2.0833333333333335,12.0,0.5833333333333334,0.3333333333333333
170,17,29,17,1.0,40.613157894736844,1.9411764705882353,17.0,0.5294117647058824,0.23529411764705882
171,24,38,21,0.875,76.55600000000001,1.2916666666666667,24.0,0.875,0.08333333333333333
172,13,22,12,0.9230769230769231,83.85357142857143,1.3846153846153846,13.0,0.7692307692307693,0.0
173,6,13,6,1.0,66.7871428571429,1.8333333333333333,6.0,0.6666666666666666,0.16666666666666666
174,17,20,16,0.9411764705882353,55.21529411764709,1.588235294117647,17.0,0.6470588235294118,0.17647058823529413
175,26,35,25,0.9615384615384616,47.037307692307735,1.5769230769230769,26.0,0.5,0.07692307692307693
176,5,12,5,1.0,73.84500000000001,1.8,5.0,0.6,0.0
177,18,33,15,0.8333333333333334,62.87631578947371,1.5555555555555556,18.0,0.7222222222222222,0.1111111111111111
178,7,12,7,1.0,82.39000000000001,1.5714285714285714,7.0,0.7142857142857143,0.0
179,20,34,20,1.0,8.875000000000028,2.1,20.0,0.45,0.35
180,14,25,14,1.0,-5.789999999999992,2.5,14.0,0.35714285714285715,0.5
181,30,44,25,0.8333333333333334,50.610000000000014,1.6666666666666667,15.0,0.5,0.13333333333333333
182,18,26,18,1.0,67.32894736842107,1.5,18.0,0.7777777777777778,0.1111111111111111
183,13,18,13,1.0,77.81071428571428,1.4615384615384615,13.0,0.8461538461538461,0.15384615384615385
184,17,24,16,0.9411764705882353,19.36500000000001,2.1176470588235294,17.0,0.35294117647058826,0.29411764705882354
185,15,23,13,0.8666666666666667,44.97000000000003,1.7333333333333334,15.0,0.6666666666666666,0.26666666666666666
186,9,12,7,0.7777777777777778,75.50000000000003,1.4444444444444444,9.0,0.6666666666666666,0.1111111111111111
187,15,23,15,1.0,55.21529411764709,1.8,15.0,0.7333333333333333,0.2
188,21,31,20,0.9523809523809523,69.46391304347827,1.4761904761904763,21.0,0.9047619047619048,0.09523809523809523
189,24,45,23,0.9583333333333334,52.864666666666665,1.7916666666666667,8.0,0.7083333333333334,0.20833333333333334
190,12,20,10,0.8333333333333334,76.50153846153849,1.5,12.0,0.75,0.08333333333333333
191,6,12,6,1.0,32.56000000000003,1.6666666666666667,6.0,0.3333333333333333,0.3333333333333333
192,25,38,24,0.96,17.752692307692342,2.0,25.0,0.6,0.28
193,12,19,11,0.9166666666666666,53.655,1.6666666666666667,12.0,0.5833333333333334,0.16666666666666666
194,24,34,23,0.9583333333333334,34.42500000000004,1.75,24.0,0.5416666666666666,0.20833333333333334
195,16,31,15,0.9375,47.30000000000004,2.0,8.0,0.5,0.1875
196,20,26,20,1.0,52.57714285714289,1.65,20.0,0.6,0.15
197,8,13,8,1.0,56.70000000000002,1.875,8.0,0.75,0.375
198,12,18,11,0.9166666666666666,39.55500000000001,1.8333333333333333,12.0,0.5,0.25
199,10,17,10,1.0,80.30636363636367,1.5,10.0,0.8,0.1
200,13,20,13,1.0,63.486153846153854,1.5384615384615385,13.0,0.6923076923076923,0.15384615384615385
201,22,34,20,0.9090909090909091,32.681304347826114,1.8636363636363635,22.0,0.6363636363636364,0.18181818181818182
202,5,12,5,1.0,90.95857142857145,1.8,5.0,1.2,0.2
203,13,22,11,0.8461538461538461,56.97846153846157,1.6153846153846154,13.0,0.5384615384615384,0.07692307692307693
204,4,8,4,1.0,97.025,1.25,4.0,0.75,0.0
205,16,23,15,0.9375,31.97,1.875,16.0,0.5625,0.1875
206,14,22,14,1.0,74.27000000000001,1.5714285714285714,14.0,0.7857142857142857,0.07142857142857142
207,35,41,30,0.8571428571428571,50.270263157894775,1.5142857142857142,35.0,0.7714285714285715,0.08571428571428572
208,15,19,15,1.0,67.53000000000003,1.4666666666666666,15.0,0.6666666666666666,0.13333333333333333
209,17,22,14,0.8235294117647058,70.14470588235295,1.411764705882353,17.0,0.6470588235294118,0.058823529411764705
210,11,15,9,0.8181818181818182,67.75500000000001,1.6363636363636365,11.0,0.7272727272727273,0.18181818181818182
211,28,40,24,0.8571428571428571,71.66677419354839,1.3571428571428572,28.0,0.9285714285714286,0.07142857142857142
212,21,27,19,0.9047619047619048,44.52000000000001,1.6666666666666667,21.0,0.5714285714285714,0.19047619047619047
213,23,33,22,0.9565217391304348,42.71600000000004,1.7826086956521738,23.0,0.7391304347826086,0.21739130434782608
214,6,16,6,1.0,42.61571428571432,2.1666666666666665,6.0,0.5,0.3333333333333333
215,15,28,15,1.0,21.39500000000001,2.1333333333333333,15.0,0.4,0.26666666666666666
216,12,23,12,1.0,70.08365384615385,1.6666666666666667,6.0,0.75,0.16666666666666666
217,27,31,27,1.0,72.89666666666668,1.2592592592592593,27.0,0.7777777777777778,0.037037037037037035
218,6,9,6,1.0,87.94500000000002,1.3333333333333333,6.0,0.6666666666666666,0.0
219,18,28,17,0.9444444444444444,31.70789473684212,1.9444444444444444,18.0,0.5555555555555556,0.3333333333333333
220,10,19,10,1.0,88.905,1.5,10.0,0.9,0.0
221,18,33,17,0.9444444444444444,43.55833333333334,2.0555555555555554,6.0,0.6111111111111112,0.2777777777777778
222,23,40,22,0.9565217391304348,44.69666666666669,1.8695652173913044,23.0,0.7391304347826086,0.21739130434782608
223,20,30,18,0.9,38.16500000000002,1.6,20.0,0.4,0.1
224,24,30,23,0.9583333333333334,12.26000000000002,2.0833333333333335,24.0,0.5,0.2916666666666667
225,5,8,5,1.0,49.48000000000002,1.8,5.0,0.4,0.2
226,24,32,24,1.0,87.85521739130436,1.0833333333333333,24.0,0.8333333333333334,0.0
227,17,33,17,1.0,42.86500000000001,1.8235294117647058,17.0,0.5294117647058824,0.23529411764705882
228,4,11,4,1.0,116.14500000000001,1.5,4.0,1.5,0.0
229,36,55,31,0.8611111111111112,22.245000000000033,1.75,36.0,0.6666666666666666,0.2222222222222222
230,19,26,17,0.8947368421052632,46.94500000000005,1.736842105263158,19.0,0.5789473684210527,0.21052631578947367
231,9,14,9,1.0,95.165,1.3333333333333333,9.0,0.8888888888888888,0.0
232,15,19,14,0.9333333333333333,79.5575,1.4,15.0,0.8666666666666667,0.13333333333333333
233,7,13,7,1.0,47.30000000000004,2.2857142857142856,7.0,0.8571428571428571,0.2857142857142857
234,4,10,4,1.0,-29.87499999999997,2.75,4.0,0.25,0.5
235,11,28,10,0.9090909090909091,109.09500000000001,1.1818181818181819,5.5,1.0,0.0
236,13,17,13,1.0,77.81071428571428,1.4615384615384615,13.0,0.9230769230769231,0.07692307692307693
237,19,26,17,0.8947368421052632,76.74857142857144,1.4210526315789473,19.0,0.8947368421052632,0.10526315789473684
238,16,20,14,0.875,63.69500000000001,1.5,16.0,0.625,0.125
239,5,8,5,1.0,32.56000000000003,2.0,5.0,0.4,0.2
240,30,38,25,0.8333333333333334,47.45500000000003,1.6,30.0,0.7666666666666667,0.16666666666666666
241,9,16,9,1.0,61.32500000000002,1.7777777777777777,9.0,0.6666666666666666,0.2222222222222222
242,9,14,9,1.0,52.86500000000001,1.8888888888888888,9.0,0.5555555555555556,0.2222222222222222
243,11,15,10,0.9090909090909091,103.37909090909093,1.0909090909090908,11.0,0.9090909090909091,0.0
244,3,8,3,1.0,118.17500000000001,1.3333333333333333,3.0,1.3333333333333333,0.0
245,19,27,18,0.9473684210526315,52.265000000000015,1.5263157894736843,19.0,0.5263157894736842,0.15789473684210525
246,26,34,25,0.9615384615384616,7.096666666666664,2.1153846153846154,26.0,0.4230769230769231,0.2692307692307692
247,24,33,20,0.8333333333333334,60.05269230769234,1.5416666666666667,24.0,0.8333333333333334,0.16666666666666666
248,8,12,8,1.0,9.700000000000017,2.5,8.0,0.375,0.5
249,19,29,19,1.0,29.003043478260906,2.210526315789474,19.0,0.6842105263157895,0.2631578947368421
250,25,35,25,1.0,16.496666666666698,2.08,25.0,0.64,0.32
251,5,9,5,1.0,59.745000000000005,2.0,5.0,0.4,0.0
252,21,27,20,0.9523809523809523,53.759545454545474,1.619047619047619,21.0,0.6666666666666666,0.14285714285714285
253,10,18,10,1.0,80.30636363636367,1.5,10.0,0.8,0.1
254,22,30,22,1.0,47.39434782608697,1.6818181818181819,22.0,0.6363636363636364,0.18181818181818182
255,3,7,3,1.0,62.79000000000002,1.6666666666666667,3.0,0.3333333333333333,0.0
256,16,24,16,1.0,47.83250000000001,1.6875,16.0,0.625,0.125
257,8,13,8,1.0,50.66500000000002,1.75,8.0,0.5,0.25
258,26,36,21,0.8076923076923077,17.752692307692342,1.9230769230769231,26.0,0.6153846153846154,0.2692307692307692
259,11,16,11,1.0,32.504999999999995,2.090909090909091,11.0,0.5454545454545454,0.2727272727272727
260,16,24,16,1.0,20.380000000000024,2.125,16.0,0.5,0.25
261,25,32,20,0.8,42.71600000000004,1.64,25.0,0.68,0.2
262,29,43,27,0.9310344827586207,55.12500000000003,1.4827586206896552,29.0,0.6896551724137931,0.06896551724137931
263,30,40,28,0.9333333333333333,44.37645161290325,1.6,30.0,0.7,0.16666666666666666
264,3,9,3,1.0,34.59000000000003,2.0,3.0,0.3333333333333333,0.3333333333333333
265,16,25,14,0.875,65.16823529411766,1.5625,16.0,0.6875,0.0625
266,13,18,13,1.0,53.639285714285734,1.7692307692307692,13.0,0.7692307692307693,0.23076923076923078
267,24,32,22,0.9166666666666666,66.40400000000001,1.4166666666666667,24.0,0.7083333333333334,0.041666666666666664
268,14,23,14,1.0,-11.769999999999982,2.5,7.0,0.35714285714285715,0.42857142857142855
269,26,43,23,0.8846153846153846,37.27576923076927,1.6923076923076923,26.0,0.6538461538461539,0.15384615384615385
270,26,35,24,0.9230769230769231,53.54500000000003,1.5,26.0,0.6538461538461539,0.11538461538461539
271,8,15,8,1.0,75.50000000000003,1.625,8.0,0.625,0.0
272,12,25,11,0.9166666666666666,50.470769230769264,1.8333333333333333,12.0,0.6666666666666666,0.25
273,29,37,21,0.7241379310344828,63.62758620689657,1.3448275862068966,29.0,0.6896551724137931,0.034482758620689655
274,21,29,21,1.0,49.91409090909093,1.6666666666666667,21.0,0.5238095238095238,0.09523809523809523
275,28,36,25,0.8928571428571429,49.48400000000001,1.3928571428571428,28.0,0.5357142857142857,0.10714285714285714
276,25,36,24,0.96,32.56400000000002,1.76,25.0,0.44,0.08
277,17,22,16,0.9411764705882353,85.16499999999999,1.2941176470588236,17.0,0.8823529411764706,0.058823529411764705
278,24,32,23,0.9583333333333334,79.94000000000001,1.25,24.0,0.875,0.041666666666666664
279,2,6,2,1.0,34.59000000000003,3.0,2.0,0.5,0.5
280,5,12,5,1.0,-35.11999999999995,2.8,5.0,0.2,0.6
281,21,25,19,0.9047619047619048,52.57714285714289,1.5714285714285714,21.0,0.47619047619047616,0.047619047619047616
282,11,20,11,1.0,60.70500000000001,1.7272727272727273,11.0,0.5454545454545454,0.09090909090909091
283,16,22,13,0.8125,42.545000000000016,1.75,16.0,0.625,0.25
284,16,20,16,1.0,65.16823529411766,1.5625,16.0,0.6875,0.125
285,21,32,20,0.9523809523809523,26.97750000000002,2.0,10.5,0.5238095238095238,0.3333333333333333
286,5,11,4,0.8,87.94500000000002,1.6,5.0,0.8,0.0
287,34,50,29,0.8529411764705882,37.960294117647095,1.588235294117647,34.0,0.6470588235294118,0.14705882352941177
288,13,19,13,1.0,76.50153846153849,1.3846153846153846,13.0,0.6923076923076923,0.07692307692307693
289,17,26,17,1.0,5.265000000000015,2.2941176470588234,17.0,0.4117647058823529,0.29411764705882354
290,9,14,9,1.0,66.10000000000002,1.5555555555555556,9.0,0.5555555555555556,0.1111111111111111
291,27,41,26,0.9629629629629629,25.896666666666675,1.8148148148148149,27.0,0.48148148148148145,0.18518518518518517
